                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt228             -3.01459700861      44.6948756417       -4.73996423787      -5.75615459652      6.14450761772       -3.08776419942      -1.87320426534      1.72881138023       2.99183447675       0.94820230332       -1.79758707399      -1.14882363985      -3.05579215297      -7.39337330813      -21.234313276       -8.51812795326      22.4641073311       -26.9318237949      50.513422539        -39.2450369435      -0.023010244981     60.2849096613       42.1217827541       50.960429964        -49.0677309488      18.8892978869       54.5160112442       48.56794202         42.8411323058       -45.0459699991      57.0418898897       -52.9393986687      15.670811573        -2.26978223987      55.2524834185       46.3625023986       -39.0970520332      33.3734825138       
rwgt229             -4.45850550327      11.9513516464       26.0392492826       -7.20713363187      -8.15600907657      -5.16924103541      -2.27315878779      5.32517636222       3.52006132828       -0.478239171377     0.414338855431      2.8511450844        -4.550883386        14.8346450818       -12.5839869258      8.08670779262       -57.642754783       58.0860945196       -50.4574028007      53.732700864        -21.8369154901      17.1520205047       -21.4906813946      4.81285510858       -20.7080028761      -16.232590104       -58.7793230223      24.4486135654       -5.33654389382      -49.033453565       -57.0133414073      -44.3708017567      -19.2879526789      -55.5152923508      -12.3576016787      51.8586734481       50.0109357013       -35.4631679667      
rwgt230             -5.69820928223      56.6918538877       2.93984367862       1.81938862881       -5.13151821525      -2.79733947727      3.44544673542       5.94691770719       4.95968863503       1.26749631426       2.84915262272       -6.5149518459       -1.71179353063      -1.12035855814      -3.79790177969      8.16155208043       -17.4276474075      -59.4443921836      43.5617952332       54.8142989444       -39.593501875       -3.03548220308      14.7770370076       15.2490394802       56.7521998832       43.7668518125       10.1441174229       -35.270109576       -42.4845637682      -16.743904543       -4.06202265213      58.8267959689       59.6784893464       1.19176180325       35.0242164916       -56.0502335243      -52.9096236579      -16.3944983542      
rwgt231             -1.91318260821      31.1807044505       -3.48976250988      0.101634939198      1.32139379147       -8.69641200044      -4.93272667083      8.69922112453       9.36693293823       0.55981338254       1.44379788462       -2.04588527617      0.301491003656      10.7514212819       17.7617465601       -1.88504961728      9.62579891132       35.4022865985       -51.0768580176      49.5953710477       -61.4978718241      -15.7096413156      45.0420781415       -42.4737165741      3.66062948025       24.3755504637       1.59042370984       -46.0101644767      19.3065438541       47.862376365        -59.7735472551      -31.3540437774      -55.1743642899      -24.7155137211      9.15738921846       -27.6580736731      11.8555809364       33.3814357358       
rwgt232             5.37508414602       17.0310539361       35.1852519222       -1.46494272131      4.43036212969       -8.85430197108      3.20539241238       8.18482698191       -5.45328733519      1.88737475218       0.49467992564       7.41688809435       2.09640835938       -13.1430212482      -27.2866912802      2.9402061611        21.2804066617       58.1180955367       -3.86155119422      -28.4896367291      -59.7034981041      -35.623398319       -29.4686258014      -49.6175943698      59.6331910669       58.4609436563       -26.0071974482      -4.40048933044      46.1463192209       48.3700926051       2.32998769044       42.1001609099       -7.64849891914      -10.1616487279      -51.6034319659      14.4703320029       -41.873057273       6.46826098944       
rwgt233             -0.160398534857     36.8181966966       -2.37884647004      -1.72340832134      -5.82755527388      -2.19346188616      -2.54698890278      -5.07761296403      8.01039089104       2.3679889773        1.25520860035       7.48932412576       -13.9204219784      7.80260937894       -1.76240125857      0.341474412611      -20.9761401236      6.15060540669       -37.5040190125      6.49996875551       -61.1578805855      -32.5884630653      -6.55471485755      26.8465727277       14.0264372423       29.3835608389       8.64773095984       -50.0097345484      -33.0122458747      -21.8722911873      -41.4651979605      -5.97554646364      13.2075440049       56.3775206604       47.897118161        47.6696918888       18.4988148536       -44.887837008       
rwgt234             3.28908412746       13.7823084363       26.9735790547       -1.64908054852      9.67512343538       -0.701652345793     1.82489614068       0.852380354423      3.4505500005        2.67650986734       2.04275427628       4.38099859703       0.783534619378      -24.1896365233      -13.774388792       -3.99574010031      -61.3259650627      -25.8854223815      45.3413868925       2.0221652248        -58.4691455403      55.4496757412       18.8883351606       -55.8274532558      -0.305381912833     32.5457821613       45.3797019016       -11.7700521375      -14.2636095059      -5.70825359726      -48.4909926117      47.8717086201       -31.5983920771      56.5125322302       43.365020958        42.6296773649       50.9933928753       50.7566938485       
rwgt235             -2.15186963931      42.1652313874       32.3204342893       4.36097466381       7.94584703071       -8.39337857531      1.17230727031       1.00622384111       -1.04640384445      -0.0241073299912    1.52494235876       3.47145760043       -2.98507543301      -11.1849138519      -15.3073236846      -5.34278860443      -42.6506490469      -59.4550731151      46.3936374058       58.122985049        26.6820226088       -11.3495886332      -26.5580213834      -47.2289059261      1.46263350248       49.4213285859       -3.9719437433       -56.6629848031      -24.9863076831      17.2101092604       1.65061850144       -4.11702613353      -3.38710816718      -9.25430207907      -31.0160520377      43.7930135518       -12.2877913376      2.19956339846       
rwgt236             4.49009135716       32.5576651204       37.8424279496       3.76334210376       -0.936366529704     4.20532022809       1.2945122389        2.12857203263       7.41001415361       -1.29386059154      -1.25215788147      4.93518463421       -13.3682839735      9.25234902142       -23.2658186841      -10.7649124188      51.9773297482       -33.4242413561      -10.4190464352      10.9299034882       -18.4684069591      30.7541420242       -9.75129458272      -1.48396226486      1.76210921019       10.5440077998       6.26205767675       -37.8612444649      21.1947135417       -5.82070977336      41.0776048453       10.0064175419       9.58608930469       -60.1398082996      -50.0050614098      49.4661238766       -0.534227207687     -30.3131011964      
rwgt237             0.0867113710173     25.870526618        4.99306695177       0.647267960514      6.65768349012       -4.50822638816      0.997087509375      8.15435172125       -9.08449635581      -2.50410859539      -1.29608256966      5.00637764194       -9.85253041599      0.218342869072      -7.3213374814       -3.0930658908       1.80135478615       -23.3955029772      52.4574918829       -44.8193206681      11.5248523246       8.51681660934       59.1676222977       5.88143637008       12.1850449022       49.1320652294       -42.8345393166      -55.8490669295      5.68811581657       0.682191866488      -9.36376204036      10.0639980835       52.3834597986       -31.3088047455      -14.1812311185      -36.7646429329      37.5170382921       -39.1113529419      
rwgt238             2.78164348766       60.9205685368       -7.05093175685      -0.227029794858     -5.13984329635      -6.8851726059       -2.22830566197      -1.65195301021      9.51706873942       -2.16932529128      1.90560638655       -2.18771676707      -9.53676021624      -21.3273676281      -9.0825432671       8.29537133284       -10.0748691282      -28.4817106724      4.15972540683       -50.1959822051      -33.0715234219      28.3360105984       -9.17965374971      55.3037289757       -59.4808085576      -42.0495126212      -54.7562098435      -36.2152408879      1.35771774858       34.9551787407       -35.9045195778      1.30146074798       -38.2647140524      -12.0407999973      60.0772204762       -49.3415355125      -15.1896740592      -4.79067669176      
rwgt239             3.29044637385       40.6150447492       -9.16604725203      10.1793045144       4.41911487002       -1.81786971259      2.65517275565       -0.239890808188     -8.89866942961      2.98207491946       1.58963553096       -5.1265657655       -0.815580810808     -10.5198563359      -34.3526658592      6.23319870396       25.3970897708       54.6323882446       -39.2676770443      26.1569401311       -43.7453682921      -27.5103417793      -39.4487993018      -55.582372935       -38.1265513991      15.5939715173       -44.9838363496      -50.0667478703      -9.21119732136      15.5875261164       26.9951271424       -34.3213388041      8.59475012522       -51.5836103484      52.305584053        33.9503624401       -49.0469161558      30.6749835232       
rwgt240             0.772418706179      29.5036574567       21.161426766        4.35062041418       9.18737398491       7.34817635944       4.99118426435       4.58839795682       3.93181673328       -1.64404515089      2.03244264688       6.73430515951       -3.17920694889      15.5852491871       -22.1382391259      -1.70467479951      -48.4028126591      -39.8388002883      -43.5448053917      -28.8100655264      49.7286741101       -18.4610035661      -13.6107231824      2.63651542705       -15.0526224592      -10.2002501926      31.6456636099       7.36578358581       -29.2979281374      2.12324324034       24.9583917965       5.1719712431        61.0404867935       5.5870401892        -18.1701105807      26.4507020603       51.6809019505       -23.3708643158      
rwgt241             2.56318505045       8.66474245037       11.6099138859       8.91282252681       2.13188666054       -3.1493334149       5.81287373576       9.98489277838       -3.74674605092      -2.72408218198      2.57543659482       -3.48726254594      -2.06243393216      1.31776531694       -30.4936827666      -3.41350968462      59.608826967        -11.3878291928      -55.7212966398      -4.74189200215      60.5771158451       -46.2318473621      -33.2300238987      -59.0653580915      -46.7340463086      -41.0399336347      25.510497383        -9.42170269655      -25.670699101       48.321002108        -24.5929233142      -22.7146907346      -30.8661041121      45.1926106766       -46.3940883068      -5.57834397144      2.7087159881        13.7204814351       
rwgt242             5.15483587231       24.6402720389       14.4924573631       5.93150797943       -7.78688608575      -4.86441660614      -4.97800885907      6.59594192122       -0.827367486425     -1.60620800509      2.52243245482       -6.13770100125      1.10338903172       -7.67826205078      -29.5666195967      -11.9936512566      23.960296826        51.6332563972       -49.0325611847      17.1971223211       54.3316397123       -56.9496649032      28.8040123731       -53.1142051132      -61.2888292391      -26.13812648        -10.5055784199      32.4792601655       -55.4393378897      -56.4390962201      51.8216043852       0.529033751123      -6.83640778589      38.0005993177       -13.3087700837      -37.2880560779      1.47412144133       49.2591536259       
rwgt243             2.10630386009       48.4471352602       3.75901026855       -3.92631875585      7.92040633629       4.61458646546       -3.03969221291      7.82165837345       7.18507147528       2.55906072576       -1.93966830652      -4.6833046402       -11.1245177445      -5.51398197044      -6.50887620242      9.93663123434       -4.77733841285      -46.3824210894      42.8239919835       -6.68541269605      -39.0362502362      10.0402704226       25.2167402734       -4.76098192745      -37.1751085018      -56.3176842466      -28.8115573067      44.922821581        6.51198502998       -58.3564848934      -9.98428192987      -60.3526205954      10.5391571089       -56.5015821714      -17.8944972121      0.492002086722      -47.6943286877      12.2037068887       
rwgt244             0.901822296154      -14.0145955394      -9.35916440526      6.30103441257       8.83407550834       -0.578251905551     3.42291000691       -3.75559648083      -11.2661822231      2.06815855725       0.666615262851      4.22072292266       -4.53421772806      -0.207569363906     -23.6493735966      3.34691779699       -47.3438998509      13.7378108537       54.6321463582       -55.7590304466      32.4333883819       -38.0036234483      -0.159735305376     -0.427945875363     7.36636007449       45.1442622574       -36.0851961895      -56.8079829364      6.99126336699       -13.8120402662      -49.4999398679      -35.8317390911      -46.8984176632      17.4795877168       48.1249111654       -16.5007303706      43.4818929168       -59.568880167       
rwgt245             4.43755166759       -11.4365171816      13.0558643501       4.28536809347       -5.95245041645      -0.00267480128503   1.97708808659       -7.93652229322      2.71894780786       1.74503139992       -2.09224219318      -2.25547891226      1.45408904793       -17.7340644525      -16.8120700073      6.21362635587       11.4676290284       -31.3541939925      48.2257110023       20.1255703946       -35.0744690949      14.0240290061       -1.55580249233      -21.7023046388      20.0107450014       29.558468435        24.5431874228       31.8778926765       36.7206012181       21.4273884011       -52.2892965481      11.4300480904       -17.6885319455      39.1733600485       -0.977894933744     -45.0425888424      53.7899281565       28.059338932        
rwgt246             0.470618819891      42.7221072044       35.251722705        9.90362761564       -1.08191396511      -4.35463923876      -1.12173958107      1.78394570875       -11.9122367666      -0.256607243648     -0.987866899355     -7.04450368345      -9.76367472984      -0.517317413562     -2.09683269743      11.0909146841       -12.4948343143      25.3862369658       -14.9314538675      5.61674762415       57.2413798766       23.2097441141       -0.900128603489     60.0651038468       -22.690105378       24.1499987665       -20.3093564592      38.0979267224       57.9159317215       -28.608558395       43.6128224163       -56.4631928419      31.4616047398       57.1985117708       41.4650634812       -21.9685666933      -27.0320613308      22.973158648        
rwgt247             -0.120709254604     47.6221478008       11.8897443176       8.67143001009       6.91490564567       6.2784225829        1.94134742488       1.59361940979       -4.78727927118      0.881109056825      0.745423786267      -6.99092051051      3.39981819105       18.4045051882       -26.7893138065      -0.970609903373     46.5086374521       -8.5701081797       49.5859133089       8.39692840544       -59.1935106555      52.5479829028       20.9645680677       44.1984602118       39.6643917096       50.944390874        -50.4453994855      -19.4693502265      -2.29765129821      -5.57312570338      40.2680441232       -26.2782090392      29.6588492613       40.9783439372       -6.2638178605       1.93474395763       58.1427644212       48.5297899249       
rwgt248             4.02716582635       12.7550074317       16.2123548539       5.39526529783       9.3731912246        -4.36769634486      -4.55874440217      8.34765424627       -7.81668909498      -1.50252319481      -2.18333302583      -7.0855087367       -7.13295208921      10.7669282169       -13.6158525152      -2.35062514307      61.2416969822       -42.7894195514      47.4169080805       9.84199982763       -28.741171246       33.4265505607       -55.354579546       3.90965487523       -15.5788132358      -2.66266422284      20.2878611821       51.9170287179       -56.0455525742      41.5467359361       13.2886807268       20.6222578335       -7.28161912617      -34.0143477416      38.5505910448       6.83352412067       54.6076186115       -35.9129677904      
rwgt249             -4.32540133314      -11.9645038984      8.19704456109       9.56837096986       -1.65982886579      6.03852375525       1.54445258879       0.997548014389      -0.668170860379     -2.49449915393      1.78243351012       -3.97283761928      1.74083858759       -19.6571666182      -16.5372447543      -6.11439409474      49.5288590631       -32.024497469       57.2496328434       28.2722291292       59.7765834717       -59.5815584996      -22.2729891542      -25.2495083325      -1.92599769535      -52.2085416551      -12.3902334897      -41.2231652369      -8.7460502921       -54.2647324601      9.50256298162       23.9840545009       19.0330212692       39.2722979382       30.52429221         32.2888294279       51.5459890733       -19.8774019436      
rwgt250             4.99817496379       39.2757185759       -11.2432016157      -6.84711094842      9.62974851863       -3.77271113763      5.73961576629       -8.54930396332      -8.18741199522      -0.0289976453429    1.63162865815       -4.43327294227      1.70162111802       -8.4359767325       -22.7060355673      -6.85186679072      -36.7164251997      -40.3413344804      45.6709130835       6.07685957937       -60.8272823986      -51.0080894882      16.4156443447       -46.4298590658      43.1461693395       34.9417722945       5.06903793537       -40.1505760532      -59.9259556412      45.0342026325       -11.3650672182      19.747896058        32.8883402304       15.8740566251       52.0137655489       48.0935341649       -2.43673894633      46.279954641        
rwgt251             3.52720715563       33.0766235785       13.7912180904       1.36197476379       4.82422255956       -5.14103616015      3.15085907939       7.81547930454       -3.86739744125      2.80617525909       1.5565973346        0.884420026808      -4.10343127468      -2.1735734332       -29.4103505867      -13.0334065494      15.8952209657       61.2442929839       -20.4084880583      -31.8854783756      -14.2504045742      -33.6268482468      19.4629448962       -29.5217811704      -38.9830394811      17.0306036038       -35.6463459773      49.1976402494       44.9398415325       4.43618456751       -40.7627174226      -25.6713948492      13.8959502472       34.6219524591       42.4234313615       -35.580969299       32.2420486552       39.9453632644       
rwgt252             5.96305802404       29.6653990116       -6.14818473146      -1.74749874696      6.45342764068       -8.28952474487      -0.334027486166     -8.16389249686      1.06117482482       1.63858246615       -1.33248581226      -4.78485120913      -3.70377914782      -2.42712697768      -26.0510415195      0.884338620023      -20.4149821068      -37.8619240378      -39.490397411       -61.3756462542      59.2678389183       37.4184952845       31.0052480113       -44.696515189       3.51652413391       59.8612731918       -5.1971009436       20.3018950558       -5.51958231982      54.927921785        61.4080162712       25.5613839718       13.3923775595       -44.5914279684      31.0905275829       12.3261539824       31.994091545        -38.6392641377      
rwgt253             5.97699714528       34.9651764178       -0.928418207724     3.19091169461       0.91325853926       -3.88256028743      0.190805551475      -2.51307635416      6.72304758771       0.386512706888      -2.72182891855      4.59896891018       -4.14569677068      -22.4865856671      -12.7515658508      1.47698037501       -29.7304825712      36.8591052216       -13.8288571988      -23.1348446937      6.53527223697       19.5219020842       -29.3269455088      -61.041293001       46.6616852497       -29.3772953258      -12.1337644852      -56.0608157332      50.2700816421       -59.1111557259      32.7821405924       32.7366320268       12.3894259153       -46.3312419911      34.9096423773       -25.6010574069      22.6269773528       -2.3367986729       
rwgt254             0.13104021789       -6.89950373121      16.5138683161       -5.65934719667      0.258094101395      5.01431832957       2.19958087275       3.14611215643       -10.6237592328      -0.351667589307     1.55049678123       5.91761093647       -4.32496939842      -9.63818544959      17.4490917322       -3.53005177209      52.1738700853       -27.9186213432      38.4594430889       56.4856900748       29.0135046          61.0398240259       53.3474932377       -59.2478885203      -12.2776325036      41.7720712752       -10.1238630824      40.7076990925       7.82364679414       36.2523158048       -30.5140684718      -20.5591321573      33.9240055225       -3.28004244076      59.8268844552       -16.4752834484      34.8734047593       0.284500762965      
rwgt255             4.04544348281       25.9985948885       15.3776240573       9.1571826971        4.20230016369       -4.12534352488      -5.87641969524      3.71686676634       -4.94246290153      -2.38579817803      -0.418637445704     1.22149719512       -5.51633514945      -8.97448584857      -29.5991159532      -7.15313850615      -10.5295766437      -38.588230413       -40.3897474709      36.4994672684       -46.3910337236      55.9316464595       -5.51619388626      26.6722835754       29.2271343509       50.9224565549       7.87626155625       -28.3440522322      56.1436218675       41.6327329279       -46.5529603524      40.9158535981       26.0922880585       9.28872809153       -35.2931086253      22.9086126606       32.0411625606       0.341791599338      
rwgt256             5.00193920473       29.5467380016       2.57355332508       2.04899550854       0.985117422569      -7.10449185231      -3.71461677983      -5.73144393802      -3.93112040214      2.88302002047       0.899827768966      -4.29276838415      5.37601238466       -6.5153507516       -15.0467345516      -13.3130250566      40.3899227255       17.9651111012       -24.2950558286      -13.2379710375      10.1963812279       -25.7002375097      -34.7878689013      11.0600279063       -48.1255660084      27.1294324945       -1.35104361904      40.8700419135       17.8494091951       8.9170096019        -60.0434884164      55.26612302         53.7345173968       -38.9168277293      6.70568027338       46.9630103107       0.118747240854      60.705551802        
rwgt257             -1.26283595273      21.1427731359       -10.26389681        9.8914060615        -8.38009108026      -5.95609923938      1.69900938013       -4.04462186266      6.44824515501       1.76796277622       -1.77612773829      0.779769505714      -8.35610466634      10.1243110092       -23.3125718454      -13.0006951514      -17.4299142047      39.618486968        17.7194996175       -35.3960162733      38.1567133615       32.5906144624       11.8244793912       3.49304153344       -33.9127317773      56.320080091        -36.7856618998      -38.451273112       59.0326931131       -4.17738218255      -18.7863770115      -14.5689186952      21.9627477829       -8.5829083892       22.6665682959       19.6055165428       -25.6556795989      55.9470797331       
rwgt258             -5.13900783198      28.1282997572       -11.413442357       4.49704110882       8.86947766032       1.97606493944       5.75723354021       0.018104458262      -2.13049786332      2.73564868587       1.2173462946        -0.83482288279      2.50378113129       -16.3358013733      -29.0774112179      -3.52696804578      58.6581339179       7.14050763736       -50.8750538639      37.7924423752       2.36472987456       44.8545527934       -60.801077138       25.0237894099       -45.7253933396      -46.2628850188      21.5751549083       56.6563180751       19.3592991062       -13.8216986106      49.7289022543       -21.8540561312      -49.6413325542      46.4062377516       -34.7378027626      -40.5528645431      5.54174272726       -12.5263989108      
rwgt259             -3.34100247113      4.21549943131       0.53237190323       4.66792572549       7.98002884809       8.23274839537       -3.24345174018      -4.04847245035      5.27958046252       2.14212029742       1.77552908401       5.62433313109       4.68977211027       -6.56287744771      -29.2144914462      5.17360084722       -35.7176393584      -32.0492052234      36.1285835689       -35.0933405455      -42.4318281171      -2.94666492289      45.5864958395       21.2591012774       -46.4852696994      41.7415953826       34.8236262554       2.60060779867       -55.8272015483      57.6468731761       22.9960732085       -22.6578881954      5.81347780238       -8.78373985474      -32.0574459825      43.6473679858       -20.3447138992      -12.1630035136      
rwgt260             1.26865513476       35.8875582285       -8.55126220142      1.74929230839       6.54232523925       -0.689057729304     1.6155492447        -0.717341978925     -4.90347008833      2.9346073468        -1.4418195504       -3.28648229071      1.60097793115       -20.0841539999      -1.07205009805      -12.4351961224      -58.8872070773      -14.5178160574      31.6205605713       23.162632366        43.5536493373       -3.40551634499      11.2884011082       -46.9990943558      55.2247508906       7.30110837942       -0.597396195214     3.34950998677       -2.99378237587      -33.4709638247      -33.6573124054      -46.3617816748      54.3526122216       -39.6427012022      -1.5619011407       31.1533577911       36.0317298518       -11.1799377829      
rwgt261             4.36374153663       39.611990985        11.9204010347       10.1003819412       -0.402883283588     -1.29805822254      -2.85011153852      0.100206217201      10.2661756082       0.829502390208      2.06091546628       0.126805860065      -8.72774110105      8.60362204606       6.09148291512       10.0380706612       -53.167348335       32.4094938546       -37.0399145198      60.4155914783       -60.5966989568      -20.5114576773      17.7858144324       42.0635904132       -13.1409745349      -1.75203906151      -26.6423622583      -29.9812803312      27.1683980274       -25.2402470706      -48.8096867315      57.2138560212       -31.8226258191      46.8065145994       53.3576861972       60.9901304155       -25.1916458507      37.6391918829       
rwgt262             3.26438782072       16.0620975029       28.6929904517       -1.35325657997      -4.30931410782      7.39459835006       5.23582699108       -3.14171080172      7.44561289978       2.50722371022       0.743615348584      1.99875685123       -13.035003984       19.7506971603       15.5096968244       6.10521151091       -23.6008119568      53.7923860491       13.541336797        18.462568651        -11.88998501        57.5647103028       49.9186609994       7.54312426256       31.6621103251       -46.7230853193      -2.06646899469      36.9921139674       45.4205875638       -48.1060169992      -23.7905618941      -35.308221964       55.1371522818       -1.90383772789      -7.77054340589      -56.2479582818      -24.3669498427      -5.74273106872      
rwgt263             -2.73830033726      38.4304037808       10.5257939533       10.1764789437       1.72305956567       -0.146452792911     -3.1535100604       -6.14793359889      -10.2016636867      -0.718558566593     2.1476342449        1.1629178994        -14.5069631272      5.01713312219       8.91012295777       -12.4126179467      -20.1632804359      -12.5621970719      -16.2261675607      -43.2341202911      25.539922441        -19.9592711068      55.7291201859       5.0958617646        13.0980544458       18.6734137084       43.158487911        54.0795487272       -17.4331572009      39.5352869083       -34.8216188729      56.5969205059       25.4632259847       -24.0499862343      -59.3133506116      -49.6299106719      -30.4494130202      18.9175416875       
rwgt264             -3.8710860796       -8.71547326805      36.2587697015       8.71658661415       3.52029147891       8.76166924013       4.28823771386       -4.88360352568      7.35707745118       -2.66862754968      -0.842070374248     -4.93976368939      -7.01465967659      14.2887600936       -35.4997073052      -1.39254870396      34.5584994997       -5.97742179625      -14.800767165       -60.2557450846      -37.5548094869      8.22773535949       -46.6288453419      -2.92751392384      31.7512671231       -10.9841221074      -37.9299287022      28.1537902042       -50.8802035233      -32.8551295763      -26.4668326935      38.6112092279       38.7520358618       49.6021848043       28.1131374366       -2.80772817516      -7.13330006261      -51.8518591777      
rwgt265             2.91811911171       13.3016130277       25.6090279695       -8.74518788         -8.61943512176      -5.59259821942      1.59404401642       -4.66560958696      8.02808140367       -0.324109984713     -1.91267167162      3.06151258426       2.63159735865       -17.4120400315      8.12335233074       -12.7237768485      30.2390475441       7.74085873188       31.5717415359       22.6773127617       40.7957568788       40.8765944934       43.0584285385       -1.29767493924      52.1258070395       49.2155734756       -13.8280299116      -8.02737551032      60.9235229456       22.058417834        -47.5287047434      32.0473036031       8.19556294256       57.2400325727       -37.1354200099      -16.1840285268      -51.3107015783      -42.3202596855      
rwgt266             -2.72793653982      47.0133137042       33.8228764761       -6.1705503435       -6.21381127177      8.76558917976       -3.26643102217      -7.49654909613      -3.14920858492      1.72111403902       2.20230482265       0.2727699283        -6.73399684611      -15.8528235651      -0.572415721064     2.6274325056        26.967378641        1.06871395752       -49.211380448       -60.1003438569      -22.9139651216      -60.1082577878      35.9867081878       27.1958127431       -53.4442281996      31.8372434722       -19.2471391168      -12.9461244104      -15.6260514719      -51.5492412926      -9.31179007884      30.8757058318       -33.2791692742      -57.8185283207      12.9952198421       53.6436709105       -29.5295549209      -37.4066820532      
rwgt267             3.23566260897       60.6839022351       16.8602257447       9.09549712652       -8.17087418956      3.23412728943       -2.823716149        -0.995251809527     4.28450927453       2.2510327773        -2.59094760046      0.276149694445      -9.19063869658      -20.7401053156      -9.11251605591      -3.59457978806      8.73185480967       29.3425801185       33.9601657906       -40.7638086999      -10.5852259492      -46.3648727446      21.0350774297       16.1324824505       23.3421969725       0.689650599553      -58.2743487025      -46.3903204438      -60.7787364257      51.4801327454       -21.3946909169      53.1216389495       -25.4748827049      49.2427636051       30.0857887071       7.0138283799        -33.7068832322      30.7203309924       
rwgt268             -2.56579671601      2.37637961763       11.9044815092       -6.28627607279      -0.563674378677     1.77793279216       -1.27239100139      3.19428236865       -0.120958237057     -1.83916460457      0.070803291638      2.83375131105       -4.20312617149      6.64278560195       5.3004511899        -8.35610817852      34.8848516533       -12.0722335267      45.719820707        32.4932106283       -38.971300885       -32.0302081815      57.2629237757       33.7010885479       -16.747871452       -8.16775634159      56.6878238104       15.561552449        -2.85101815732      -39.1532901983      -37.9708124851      58.7975693585       -47.7221477048      3.66239475924       -39.3670866067      9.9985084894        51.0195013394       -6.74858008394      
rwgt269             -0.202150438877     50.8412318576       0.0200206627913     5.32662230843       0.102077356367      -3.74355697993      0.0825470264193     -6.52399706458      -3.71630566521      1.43539500743       -1.08726356468      -6.27232779866      -7.64076867241      -7.63929422686      12.6860412267       -0.711400826564     30.1089643446       28.6270013312       -23.5865389199      6.74925070853       -56.4097872824      42.8697436369       -41.155314823       52.2762529563       -48.4750214745      57.6061015675       -25.6604613483      -38.6534752912      28.5315647382       -8.79740248295      -11.9900902671      56.3201351231       32.2127276863       34.6733208622       24.336451677        -51.7083211443      -34.5459263772      40.9717241261       
rwgt270             -0.406122085646     39.3020349945       -5.16936693708      -1.33435699237      0.229919072344      6.14225616622       2.542593118         -2.45472215123      -0.558877903722     -2.20613270967      -1.74690272913      -3.78796750382      2.46744149336       -19.7538816336      -10.7458729866      -11.7286927097      -16.18495091        -32.5616709299      -35.9484750295      -46.898291921       -13.2908374641      3.0722307549        -4.17814975759      12.4877541393       -38.8242216522      -54.5900427496      -27.2305863285      22.6072095585       21.7518817995       45.6039759703       22.1901307152       -44.2062315183      22.768733684        33.3809789009       -21.6007201738      32.8722163457       -44.973254037       25.9648280579       
rwgt271             -0.376706921524     19.2405173747       22.6087697683       8.58566420818       -7.73169703243      -1.36688452201      1.73258515852       4.88003736097       -3.4372665823       -0.431388390195     -1.9674657025       0.884148400455      -2.28840096712      -2.12851040104      -18.3349248692      -9.7583245061       -35.1762341556      33.4212178442       44.404004306        -35.3031083268      13.209036037        42.9777491822       -50.54584622        -7.29042800934      54.234801028        44.5351252544       -4.68455699041      -51.9986219626      -46.8734127953      -50.9824743317      21.8708178894       49.5003368944       -11.123926893       -51.7107170352      -45.563853307       52.603565022        -44.4616167715      37.6325529542       
rwgt272             -1.11835486123      -13.9608838069      14.0066683454       0.145439646383      -4.5162739428       -5.80199631485      4.08783238267       -7.73933075867      5.21517929038       -0.964961851774     -2.23393006926      5.41844960048       -14.5917264504      0.455628835691      -3.15849394828      0.860196461866      16.440748863        53.8594189436       -49.4786958348      55.2231945728       -54.8050872728      40.1715108291       2.80877472878       56.9377933659       17.3098444086       29.9795746169       -41.2259334214      -12.9227237776      -21.6906437988      -58.2325579547      26.1351209522       -3.76298345736      -23.2627181492      -43.8726567538      -46.1091174249      58.6869549491       -37.8583713374      -20.4873396073      
rwgt273             5.42615463163       21.0182543404       31.1201775754       8.53903624725       4.23762760704       1.51843670699       -2.9872492598       -2.60959659838      9.35184684269       2.61209238292       2.5166773767        -1.75041434496      -13.3059052813      25.3923007407       17.4786597371       5.24882770649       48.0921256812       -1.93411421744      -36.0709913975      41.2108599153       9.19896169888       -36.8368166649      17.9983722275       6.21323066759       -58.6349312992      40.4846696632       -40.5539391632      -36.9310413376      -24.4029896208      -39.1332467555      -21.4309934606      28.3600272955       -20.2335585678      -50.7775975035      17.3858217656       -35.8230528754      -18.2125328792      -28.4158114468      
rwgt274             -5.83571278058      -15.6764773054      10.1686182739       2.97903397175       4.36441345721       8.99773495733       5.94739943871       -7.43558019227      5.31763812828       -0.744360858801     0.606605080499      -5.70747567032      1.02503357807       -25.6827270772      -0.849535619194     -10.1336088787      -12.8425808905      -21.017664952       32.6649164971       -17.1903958677      -61.225811933       28.30273145         31.7559523736       -53.7766604263      -21.6394374617      17.8139780223       -14.4555405605      -36.9338166038      10.7666009057       -30.137915477       25.4465236251       -50.4363894272      -4.61479331356      -25.8336302384      7.00214790833       0.615854558848      -30.7104707528      33.8261408312       
