                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     
rwgt442                  -1.49774308786           151.731163756            -0.156967253704          -163.451978833           1.01039907598            0.198627588197           0.131309928149           -1.57380848076           -31.3224900264           -84.0489149481           93.3463307159            20.045438172             81.044159702             12.9058727478            12.9058727478            78.1451369967            26.3140126084            48.6330719673            -33.3236729615           -9.04076357475           -9.04076357475           -113.256694232           -155.634928576           -6.27569426964           -65.4922381331           -164.985954976           123.016119891            -69.716258019            7.61910095272            155.263251584            -0.0282131968194         0.207886981327           -60.3083460393           130.632778639            -95.102330203            -24.8986424173           33.9494039748            -1.40673043622           -137.199404825           -54.4603398524           61.3350030947            -119.286547684           -106.61004674            0.533958074376           -36.9124837301           154.993642798            173.986392428            -127.52670119            111.632740067            -53.8921153106           -152.731617726           
rwgt443                  -2.31973030601           -36.8839187987           0.299941007565           -168.644165227           -4.97519315152           -0.190277587387          -0.590978034617          0.573166071396           -43.0580871043           86.4333765185            14.5726203058            -158.296001498           29.4421270897            -1.92484860903           -1.92484860903           163.975505325            100.423687443            20.952661363             60.8561140162            -135.125877831           -135.125877831           45.7081485349            71.5349850827            153.444640238            -141.957419419           -159.895736374           -155.077356397           -90.1364477687           28.3961651161            158.457053415            0.0519617662907          0.532325329184           29.2157094773            -28.472374298            -1.25604253847           -159.893157711           85.183282337             -1.429978874             61.1913344804            -13.7261130955           -67.8336420114           69.3074962727            111.06509292             -129.657156476           72.5579547165            -171.71733467            -158.654248343           -96.0532842091           -10.5964079304           118.47788848             137.578394715            
rwgt444                  3.44028707285            -38.9222195991           0.139882635524           10.7119683977            -1.44919012489           0.243733100145           -0.98853593022           -1.44760013497           94.0806274751            9.42622080971            -177.428962772           -3.87634360923           107.914320993            167.463129175            167.463129175            12.772272369             2.15071476409            -126.687074888           32.1172630471            55.1580015598            55.1580015598            102.02868112             -33.3156470781           45.7588720242            146.098618186            96.9898686621            -154.772055868           -113.232961612           51.6892978974            72.0148668536            0.0760859709845          -0.0202134172595         -133.50845796            -84.3418345667           -107.534630823           171.038383382            -136.762782842           0.0760560697606          113.276875405            64.1004403719            30.055380888             -123.009506964           -149.16771014            173.242086818            31.2800524218            18.0768274708            174.452032459            8.82159781274            55.9050918739            143.554140858            52.1400543767            
rwgt445                  -2.0639542704            30.772507712             0.192750299815           136.728191741            -4.68135052774           -0.160553845773          -1.02879797072           -0.958445633235          56.9586790784            -140.576727875           9.4386000559             -176.044536899           80.8353568672            44.361193263             44.361193263             111.882890628            172.94052173             -93.5190730506           20.1972820767            -173.685467691           -173.685467691           -70.592621791            -33.8248544359           -133.710174438           41.3419619289            -99.3992348023           99.5085050143            161.933899943            157.089112595            12.166774982             0.0450960828705          -0.331220965477          -101.725248965           -128.585772032           171.221799866            -63.4645442523           101.384331322            -0.86730576225           60.4349426561            43.9262868854            -157.42112428            -142.019678853           147.968304342            97.9281232633            139.914083189            -159.857206607           167.323591892            74.5041347602            -97.9607141201           65.1634446482            103.06271916             
rwgt446                  3.27948071992            -175.902671391           -0.167222958066          43.6770003423            -0.865798328969          -0.266939721466          -0.91441581863           1.17225089929            -110.336435605           -83.0537810946           -88.1778293366           90.8341397202            53.7081953792            93.4783854291            93.4783854291            139.738622546            -135.501796813           172.483939881            126.878445935            123.129942717            123.129942717            -104.911571931           -135.239855392           -78.54596152             154.152910626            -78.2812543057           122.022731276            -119.98963104            -53.9112533158           15.4269704262            -0.0257183143853         -0.319168012733          59.2592027411            37.3003598602            -69.7806446225           95.5716860671            -33.2184475227           -0.114931275795          18.8984132779            -73.4370950122           -157.106804703           -126.83711081            139.922330831            -168.941755586           93.17913666              -85.0192399831           134.325109386            -172.717701518           -46.0068389876           26.2656625057            36.7568524778            
rwgt447                  -1.06864204373           -154.641774132           0.302572041322           -63.6579802858           -3.03031982428           -0.097414703321          -0.595236845596          -2.57478702448           -8.06320825969           171.281765562            145.647064141            -176.188463242           -141.992912268           -146.230581536           -146.230581536           2.37873476002            -97.739674329            -54.4270833735           152.674968031            -55.6808815563           -55.6808815563           -87.0241365303           -104.705834858           -28.5778874177           30.7686830544            -64.7341210587           -65.974585827            -156.656866642           104.402990498            97.8013668114            -0.0799937032763         -0.377920968616          -14.331599909            -174.647055786           -44.3069309989           122.006023472            -62.9404764025           -1.08249506809           109.222555149            -84.3560462957           116.969245963            -3.03417538173           53.6813423364            19.6981646597            97.9951409777            28.9016707812            -116.367895026           -89.5540646217           -73.0411617597           57.8825733829            -37.3256022395           
rwgt448                  0.265000173658           170.820836664            0.0181425085802          -103.315382493           -3.81940442678           0.142314519324           -0.366843652252          -2.5890950456            138.025466677            -20.4642069929           -149.750494801           104.216157269            -140.754648346           94.6360429317            94.6360429317            31.7933288435            5.89633237495            -134.237233438           77.669696237             -52.7111803391           -52.7111803391           118.561320723            15.5615210291            -151.048564656           41.137698335             134.802702019            157.26377368             25.7697880098            -93.0077165014           53.7072046857            -0.0536422061615         -0.0645849386614         -155.497904766           -131.550866938           38.9662329736            107.449052431            -56.0913348137           1.1409550346             -105.073862821           -127.489485452           -153.739565968           143.148109493            -177.049402966           -162.610837436           61.8374411314            41.6723096022            123.535511091            132.846038556            -36.4602714292           -32.2420432434           136.867944302            
rwgt449                  -0.908309173346          80.8916638374            -0.116063908237          -85.6960379239           0.535611817858           -0.285597955551          -0.838880228392          -1.50637261121           -6.94500114936           167.570375433            160.843272356            -158.344582057           -107.947754427           108.194065195            108.194065195            -8.41515670504           -113.201998871           -74.1919603131           113.77550895             -12.0288485179           -12.0288485179           161.953665371            15.2897730317            -132.900315282           -9.30708176357           145.34360829             104.359126537            99.7000862938            -68.9097886893           -141.811011148           -0.0882781366822         0.443267753028           127.124343048            68.2219582642            120.463820599            70.0481447293            -159.171624489           0.347726918863           5.96351671441            175.343513766            -144.091291482           177.792818722            -90.6655931521           -103.180627877           -61.1411778884           78.1501685367            -123.448834799           -74.9335880616           -36.8038013663           -26.7157576797           48.1773961583            
rwgt450                  1.28761390997            -12.12811161             -0.272757180804          112.719131008            3.12272092071            0.408628974597           -0.256134018202          1.38458646833            -37.2640785737           -122.426119633           -129.550533379           110.9174597              -76.7514537528           5.00880215453            5.00880215453            -171.198425864           -102.486964127           -142.674526525           -37.7092941534           139.250225527            139.250225527            70.5035543258            -114.936865613           -136.066899248           -11.3741896252           69.6225950934            1.68575500047            -99.2442551593           126.396904731            37.1322498182            -0.0234849857622         -0.373437248187          -150.625938999           -99.2290169927           12.555925941             47.4039090007            137.434946779            0.606491151938           -95.5607905567           -177.202135471           151.996300092            -68.043943286            -67.8775206914           -163.47110114            -75.7441000994           -6.38427848471           7.86689733983            -20.0833975131           54.4757416194            130.303347004            65.7778477098            
rwgt451                  2.66813091967            127.854715405            0.00346521596459         161.824897992            2.81601413698            -0.0636237332971         0.909091806508           0.833504068214           133.322520359            84.7873738399            60.5070295684            -161.216502466           -38.3175464627           155.439555622            155.439555622            -110.723399535           -85.1547664235           -13.3620845836           -15.6696194161           -106.326132715           -106.326132715           126.380139144            -17.5367029372           -117.00855107            60.3544931869            141.119069075            -92.535416272            -67.8485886417           21.4345197567            137.520347586            0.0732134405629          -0.339731704773          -124.679982606           80.1453744368            108.118569914            -99.9210802437           -123.374011886           -1.04468630366           -162.830111518           96.1427533427            73.6711350685            -140.846935374           128.094993831            67.7413620418            -48.527820931            -100.930023605           -56.374204333            49.5972064891            -138.503396701           148.866950297            146.105528286            
rwgt452                  0.368213182556           125.453328191            -0.0180068559153         6.88732502768            -4.40245387701           0.0308038787213          -0.7761429047            -1.64059834865           -83.0224996369           -44.6262329977           -46.7879087962           118.777083202            -90.7586209098           126.975004929            126.975004929            77.0324885388            111.15300627             -52.2543368815           -116.185269024           -9.84672682133           -9.84672682133           -167.903170479           -137.134624335           -110.897794163           -49.7452045558           101.869198675            -136.777424203           -68.9647776803           4.69805076208            -147.315894091           0.0125893118861          -0.276459239205          17.7537123774            -35.3813996976           71.284888255             -70.7283928363           -160.620736195           -0.418473134495          41.7122525699            -117.483827606           58.8909355396            -68.660173699            -35.4079816402           132.368302376            -34.3152075975           143.041311493            88.1955534408            -40.6361421122           100.991122649            166.948972149            50.2543783066            
rwgt453                  -0.416929103769          -160.867366987           0.122799301829           96.9723888601            -3.99945126468           -0.123574740069          0.532200682801           -1.28188008635           -118.853148461           33.4327193412            72.1669355128            131.951907937            92.4484934206            120.593973464            120.593973464            -2.13221357104           -6.80191055596           -169.238918974           -145.768322849           2.36265831651            2.36265831651            -3.45064612156           -131.322949765           105.860175891            -104.854978644           171.449947709            -64.2840605845           -60.9559740431           9.33028225266            -170.511986099           0.0327156321469          0.0925749639344          -41.9475666423           8.67181961596            -44.4293939982           -80.8719087192           4.49283645472            0.935250251928           -156.910129126           -138.404553572           -23.1951887758           -22.4113963376           145.404919226            10.1732905188            59.7570664357            -103.703565228           82.0204797676            -102.759177844           -94.5561395358           -24.2420908643           102.61523271             
rwgt454                  -0.503459053186          105.688133937            -0.0194623169162         -73.9917249201           -0.642749911389          -0.110864265654          0.764605998254           -1.12632046083           134.098530783            149.277364683            -76.1065871981           94.8627247132            -59.7672287875           -55.3478515855           -55.3478515855           -76.0900861888           -29.346945495            -13.0676342322           112.619957865            -71.8264276625           -71.8264276625           38.632161863             13.8896623191            150.382584605            -114.379473259           -96.7070387218           72.9078155535            -12.5322888037           -156.741771475           -142.306931714           0.0843877816248          -0.0380148439337         -163.396926976           17.9083425401            3.10789495511            -92.9715845354           -74.3681484346           0.571180498265           126.168599459            35.7690086521            21.0609288016            -120.841026524           -150.928745867           -18.3923788817           -47.1453179179           59.0093976419            -71.2121926748           115.716618151            -145.451789581           90.5403782447            -109.269420799           
rwgt455                  0.489807286338           -64.3925930736           0.289112924326           105.533028284            -0.279071927799          -0.257951728832          0.0466249665237          -0.339134403373          -158.468587187           58.6818311937            48.9924857834            -0.62017099333           141.888468257            -154.235716907           -154.235716907           -58.049565589            -50.2271095809           153.660037222            34.5771636961            -41.7680184646           -41.7680184646           -23.2179118187           11.4400068729            -155.078646008           -171.557295876           -5.94806641293           29.4633626215            22.0583672391            -97.5814446655           -24.4550983767           0.0457606189799          -0.52294154612           -117.120091443           94.7836519646            -14.3981056294           -65.9184289962           -93.6085285606           1.42219817262            6.87596379235            100.217745033            -168.319813528           -15.6310652583           -163.657590404           163.219636662            9.60905921335            -115.266419104           161.182788388            -132.652313634           -113.82792895            -130.258229976           -42.0688197271           
rwgt456                  2.78096980151            -135.623144119           0.225379044281           175.424014454            4.26718027911            0.278368092852           0.605359460733           0.417771271181           -31.1933027569           92.2551808146            67.9174533232            134.906024252            19.1355074643            -44.6227762716           -44.6227762716           -0.404293508503          24.685487635             3.97631878184            -149.090998369           -172.172463944           -172.172463944           -168.272203256           -61.7044041327           -176.694213067           -165.459825858           -46.2780369457           -136.727583              -37.2967644876           173.023179138            82.4828203396            -0.0218314551698         0.446609272851           -78.6988934708           -130.29416832            99.4950102629            -48.1858581634           68.9405523738            -0.416008216091          -132.044698747           56.7642911559            -124.88594579            -89.7204799319           155.602176315            -134.163156051           121.4337457              -166.427597532           -59.0738264111           -38.0004825438           -7.30605626955           -10.1891493383           -27.0856482457           
rwgt457                  3.58641979377            27.5616784702            -0.295718389299          -93.2045483829           0.976315506516           0.0314881068036          0.914634139197           1.83167027798            21.3924471806            -42.7227337943           110.328792806            -102.418987421           137.729513237            -141.664368941           -141.664368941           -109.227317142           -103.150584395           119.570716608            -47.2028389448           -178.975825742           -178.975825742           -56.7940522617           -89.0722283058           1.23599655743            142.548164163            -143.014906255           -74.3226129646           167.128319162            173.469966275            76.0705799716            0.0401930071266          -0.421223122481          -57.3714456985           -65.5521953676           57.0443896921            42.7648242966            -26.1356802771           1.03317807608            51.3656234946            29.5634548239            168.764377626            152.629801705            108.780318437            -44.6147464067           -99.6488056059           -179.61460859            137.12707707             -135.664397508           -120.580788129           6.40459410125            -164.62687455            
rwgt458                  2.47105791576            -129.82077605            -0.127322366335          -28.5175113243           -1.18759523052           -0.286997329117          -0.306299056907          -1.26142538774           52.3550634177            -70.4728878927           86.6043509479            172.073580954            -14.8790266889           -25.809810484            -25.809810484            157.528459486            141.7645022              -64.3201583909           101.852592643            -21.5345782448           -21.5345782448           -101.597471163           -96.4996842941           -166.762461593           -40.5470806709           -116.33307379            158.464369169            -83.5009302865           -104.328636673           -126.568613456           0.0780265976387          0.404875351176           65.9853292517            159.479499106            -81.8659786352           118.638019963            -162.895687643           -1.04328785416           26.4376485363            -165.392047239           -150.963502335           -168.60756366            38.0634382939            -10.9766026681           131.657913396            140.828540841            177.659319274            141.705879173            -6.82280776337           61.6882584066            -142.863520494           
rwgt459                  2.91231041449            175.882892956            -0.248255788979          -82.9597016254           1.69323968804            -0.180072027824          0.063891286034           1.27981171525            -126.715579692           -148.71526938            -62.7770524571           -26.1520305371           43.9193453776            -47.4459685218           -47.4459685218           -58.6429786163           -93.1662690514           72.410137273             70.401528448             174.324939769            174.324939769            31.6247486558            104.729708256            -47.2143002776           -148.051574941           130.022196422            93.7582213345            151.312374723            -53.6785151901           -111.435995267           0.034346271888           -0.508374940561          85.7626961828            -61.8354196477           48.350259103             127.464090306            132.2998753              1.39677198583            -147.118318314           88.9843520977            -5.64523128642           -58.1811008066           58.2220673832            -133.811170988           165.471189637            169.321871689            120.067103804            -50.79230628             38.1621569828            -160.722154639           122.537344752            
rwgt460                  1.56210212046            -56.0873785306           -0.259726165829          149.823704956            4.19179675478            -0.0519719895574         -0.454017452095          0.795876491847           -166.832617675           24.7058313206            91.2730150444            -41.1850696453           87.9184789668            88.8504208714            88.8504208714            84.7891847638            127.460672806            49.5621242002            -136.248984587           172.899306136            172.899306136            -133.814721822           -49.661954195            -21.1363561277           11.9651796286            167.992761479            91.7134143032            32.4297820968            -178.97994181            -173.111260787           -0.0499129321735         -0.060866982838          -179.507832701           -90.5944752941           111.178480922            -3.8655655644            -56.4522999785           -0.668414782431          165.258186579            74.5728696819            111.680580613            121.988752935            17.3260794821            24.4448874538            166.241652189            -133.966316621           -53.0759618619           -109.154401521           67.9215693666            104.275932178            -54.8624846463           
rwgt461                  -1.25769995724           122.616266661            0.0254734253098          -157.994524268           3.83067401563            -0.167683081574          -0.090085008282          2.22577063851            -78.5477175736           -136.556495534           23.2224168205            65.2285677065            36.1113814892            167.250820232            167.250820232            26.3544268995            -118.288738325           99.0716570818            20.7995068731            -127.861172809           -127.861172809           -93.4634876632           -42.294028996            -104.707431059           23.7977722866            30.0567818435            -99.4170384088           -88.8414488721           42.2597161682            68.4605650829            -0.0617286806962         -0.42948150926           -179.208131801           22.8858006564            64.5183102063            9.37234539418            3.83731974466            0.193005345411           -114.96084989            174.814177058            -91.5249226737           169.434404015            -146.272796231           -78.0925463906           -137.175163173           50.0235104544            -115.870026638           -10.5978123299           137.962036953            -127.212500021           -77.4723744594           
rwgt462                  0.432740201299           62.1214117705            -0.304756123573          133.010492734            0.626463472676           -0.315589077665          -0.165306921104          -2.4871600887            23.1984582892            47.9989601018            166.971381849            97.9531679307            -141.488932597           176.050531109            176.050531109            -63.058878172            -41.972885208            176.424356911            -12.1045871726           -160.525170707           -160.525170707           133.104453281            20.4517329001            -77.740242517            -59.4486695313           -115.416524209           -166.649370051           -106.981345159           139.900891252            93.6907113863            -0.0352560843591         0.525835936841           164.221870758            -72.1738058453           -24.341222128            -104.669304001           66.703134756             0.433943835868           -175.799645364           47.162189083             -140.03449667            103.40359501             -175.073895666           124.506773778            -43.067308702            67.7298165232            14.2628732407            160.504843684            104.07833767             143.832837347            -50.1521809738           
rwgt463                  1.63588342356            29.2453411098            -0.188754458473          45.6266847944            -2.57929419736           0.247543704891           -0.208760282824          0.0796591140795          -91.3883953694           -154.468685698           74.9237229666            142.597434606            -105.190641235           -20.0965875176           -20.0965875176           77.11887587              -33.1682285023           6.81719407826            23.0981700253            -14.4103303316           -14.4103303316           -62.6042554625           -165.327020577           9.87125277101            -81.8437081178           -13.5273100505           34.0086085039            132.850260878            17.0833021771            39.2545705804            0.0104207911064          -0.272176935963          -167.196469258           116.153771541            -148.490427312           -154.181349272           84.8841049274            -0.743144928955          -33.3221141551           41.3365685636            69.4695974487            144.052088097            -111.685351049           176.445089862            119.234312686            -80.8120619919           31.704997641             -29.7457014512           31.0806139446            -154.194674051           8.46633619476            
rwgt464                  -0.195568032341          0.288823717622           0.191665604459           -88.4824830115           -3.0579476867            0.245117523097           0.211199221443           -1.94689389635           138.917016174            -0.677762430767          -42.6263948233           61.5264424946            -24.2354029773           -32.1130991621           -32.1130991621           -78.4881211953           48.68961408              13.5670985519            141.482946263            52.0958623818            52.0958623818            -47.8617960772           134.470705975            -126.16108899            -39.1588487276           -63.6767334495           -156.602088022           78.8555729274            -146.231151583           -178.58173806            -0.0361953666065         -0.411459461645          -20.9708350517           4.78744636469            85.7549716513            -95.462194149            -47.7946443074           -1.27152981233           22.3834561665            116.008598753            -154.012862619           -83.4629072968           147.985783508            84.4576816415            -97.2457226713           -91.9830976078           61.1628024474            -139.49856547            154.585465909            -130.346312542           32.8681618226            
rwgt465                  -2.52855950606           -15.8239984071           -0.115165923378          -62.8325822943           -4.75170476717           -0.321943165632          -0.257537745584          0.681951156181           157.773261825            -81.9575384116           -37.4803748943           -172.457607918           167.822788328            17.415362874             17.415362874             -175.829705103           51.8571705991            -17.8088415276           3.54183225636            41.4560789247            41.4560789247            122.84230804             96.1169551711            131.471139316            -41.8516258817           -53.779734927            81.5538309277            -58.0002089383           -95.2144735831           26.741238235             -0.00635506341908        -0.105695894797          -91.5483816306           65.6247225641            -122.766661486           0.804083715773           89.1526505097            1.36777313127            -75.6877779487           -98.1867676829           -137.902828571           153.632548269            -66.841401367            54.0378050235            -150.446754479           -21.2980799748           124.957525672            27.9963097796            -141.337221142           147.158119436            -59.1356928932           
rwgt466                  -2.28675883111           -24.2436371245           -0.246907681983          -20.1849446816           -0.214170091946          -0.0991959078129         -0.165380560406          -0.617134259383          -140.701911462           -48.5229376346           43.1028525475            -110.330230543           171.380266448            97.0537253055            97.0537253055            -49.5607407697           -18.5103910488           108.020839968            -17.4524606636           -103.113315771           -103.113315771           -63.2825573224           179.892588059            84.32752523              -35.3450589731           50.9361430114            18.2566710868            18.7355587695            8.7846228756             -143.286805953           -0.0794478948458         -0.00123927303528        171.00463402             -15.5823303623           69.1174724843            94.626844854             4.90266996936            1.33066979679            137.1743232              -165.191221885           10.2925321218            177.935484866            108.121825122            41.2731288136            -173.548165927           45.0312338876            13.5669831978            38.0526810279            176.116882653            -53.0992904506           -30.1603356246           
rwgt467                  1.77155020774            -147.360082935           -0.000324959426019       -143.832439929           -4.65253125133           -0.0768725870657         -0.885162769239          0.798038468096           -70.0115006908           -42.3666725833           -10.9016823806           47.0644204537            122.520253619            -30.0396630748           -30.0396630748           79.47735491              -73.1062745403           -103.848470056           -82.1564088216           159.209596819            159.209596819            51.5879913914            135.546895872            -164.529162677           -107.548931691           -27.6797096289           82.591959904             -65.8753504053           129.39532778             -60.7029452829           -0.0104234612924         -0.242185143517          68.5885256147            171.581974111            -161.242199057           83.142658012             36.3590506531            1.14387601797            138.975394064            -69.8953429583           -150.859917288           -27.6044119896           23.0004328808            -102.770475724           -140.351868163           50.8863142071            -55.5654401553           107.466387544            -177.304710233           -9.46224043679           2.7101342258             
rwgt468                  2.78852293565            -0.149862920054          -0.120490890047          -179.056823414           0.0592278745925          0.336622433119           0.570960735212           -1.65987164697           -164.979270627           8.05685337524            166.492194595            -141.57129387            -131.409341964           -1.6954549929            -1.6954549929            -21.259438003            146.51854658             135.267687447            66.4683556858            -15.5013341038           -15.5013341038           23.8432656744            -113.290219176           -125.635543287           -57.0700943208           105.376874241            140.116657353            110.408287357            -143.171001236           -42.3930966157           -0.0520628747016         -0.0855153066601         -164.808262692           177.195883035            38.2263232237            -121.790623669           -74.6900954915           -0.829598061077          149.704945539            -108.875333466           -42.515664897            -135.97266031            58.6628080378            -10.4580497153           41.3304327026            19.3772958367            -72.7142728655           -156.407625239           144.606761689            38.7084294631            12.8209498451            
rwgt469                  -1.76416882348           160.095441626            -0.00251776527854        167.054384397            2.89693235653            -0.0262878899111         0.0334704083018          -1.96876133978           137.465210822            -102.447451622           -73.2523811705           -15.9621295938           -173.44183832            140.858832371            140.858832371            -133.952850814           -172.972303748           -177.264010606           -66.1851996555           47.7477841716            47.7477841716            131.39667089             -129.508437516           -19.0937191357           -57.1872470886           -85.221785829            157.463813911            -128.767384729           -53.5131096944           -175.688642305           -0.0504373666407         -0.353368047897          -135.070035803           151.90952506             116.040558701            103.857912347            -89.9660001139           -1.10044206923           120.560670587            -23.8766958799           130.666282294            86.1648884369            -113.018025794           -65.6011366213           -164.522544741           -7.14709584951           13.6384812253            62.424934239             -127.914233558           -149.536981018           -161.627220393           
rwgt470                  0.899370606859           77.9380396359            0.131989194042           135.397308558            -1.13040096592           -0.0221421783284         -0.127143132364          -1.89246188622           94.471422471             -113.521622312           44.9826803827            -29.656801496            -52.9944798188           -159.16432064            -159.16432064            141.257994241            38.9994263758            -67.3554648391           -174.867999269           -132.041818831           -132.041818831           -34.2601863244           -120.619765385           90.6000897828            -139.672122703           99.0958720719            -129.824926759           48.11040371              -151.135749551           143.909098818            -0.0462493391658         -0.516306114851          -166.279642898           4.83573629328            149.049895424            -54.7104871884           -52.4062530622           -0.175443179262          -79.6829571593           133.163890056            32.7835155324            -108.379139891           -145.014299472           175.341854122            -32.3893840319           -170.476636343           159.707657394            142.623497357            -148.321400016           -101.750999339           23.9834572484            
rwgt471                  0.707205732525           57.4440999438            0.125400647403           2.50993655894            1.54233792684            0.0113889599888          0.741400492919           -0.916658910933          159.93858149             -152.640909476           -176.39323411            110.459949703            79.1338279495            161.58828485             161.58828485             93.1657881959            176.189107058            -126.666204624           -166.692182111           -142.548611969           -142.548611969           134.281370618            52.3429488601            -78.1438119892           117.406320581            111.985684705            15.5049574284            69.6758770955            -102.076986858           31.6086134158            0.0787368232053          -0.486902199674          85.6999405318            -53.4985709672           -9.58146433058           -19.1034779783           73.1351476296            -1.30193253422           113.809055926            -97.6121423409           -165.858109314           -97.3535716281           -134.4398524             141.751167519            -12.2858055234           -123.816908821           -171.494296581           143.251596653            -128.711449817           162.394902509            89.8782448748            
rwgt472                  -1.68560499133           -162.846692279           -0.172466229029          -64.637997887            -2.66159753718           -0.333172333616          0.634139936881           -1.33463684025           -21.7833398431           -16.1917712486           109.07819685             -168.034314293           137.89174935             -167.400962507           -167.400962507           -26.3118930161           -111.499236829           -115.19587488            -57.4426441795           -99.6224721082           -99.6224721082           1.62107763897            34.3788857329            -179.124207994           -2.11527477395           -158.307788241           128.801510387            -107.215370079           -89.1075927287           47.5179195917            -0.0307016166383         -0.132390986187          -2.92451854385           -127.484843931           -40.002013585            -29.934902971            -55.2024333463           -0.530525563247          -143.049962002           -64.2818113193           89.8799644265            1.34818291306            -24.2637242916           108.746502951            -129.882914741           140.519452834            -175.096030703           42.6790941427            168.824231284            96.8249933458            -144.588183354           
rwgt473                  0.623774793421           12.4309748158            0.277989272218           32.3845229112            2.07807026005            -0.0700691645834         -0.197249966588          -1.97610695525           178.908066547            -177.576134262           155.546125888            -38.8443951906           -13.699329954            174.71992747             174.71992747             -15.4273277072           -61.7546161835           -24.2595994229           -133.617993052           168.811355789            168.811355789            -104.042364524           51.4201665937            -134.950929603           85.5145344302            -90.0308202444           -156.663194137           146.40711346             -156.971217577           93.4050703175            0.0182981736129          0.0263416844572          -126.400310116           135.666936951            28.6678748199            -148.350656149           -37.7657740016           -1.2368032841            -126.503381672           66.4657326518            140.166787196            46.5214467619            179.728474447            -154.348746144           -106.597035145           33.0726844735            -137.026971873           175.059724084            -170.130110007           44.0349435127            -152.10777019            
rwgt474                  -0.405450320459          -139.792311816           0.158285994469           -169.42750849            -3.80523166752           0.320792612953           0.604430061359           -2.45166763331           -167.151932563           -153.608862572           177.491146243            127.63911637             -146.554060684           -55.3333955524           -55.3333955524           179.413144547            155.454804004            -47.4760529187           31.9211736382            -60.6652154443           -60.6652154443           21.6691975677            -86.0597486654           -149.419449729           10.6959540931            50.3259804658            -132.934233418           -57.2612339063           -148.684854705           62.0931575949            0.048430845649           0.215234730422           96.2559354136            44.1720272487            116.146927079            121.026471411            103.472042493            -1.05846440636           -95.1755473212           -71.7660015233           -149.129778299           -64.7385896818           -39.1285874086           -9.3616329588            110.760284861            -110.231147306           -156.085446192           -154.405361963           23.9385447083            -68.6836073213           101.080860958            
rwgt475                  -1.88473859474           53.9380923189            0.0727700465005          -33.0107969898           1.29096919027            0.23095473381            0.676510567028           -1.40787353075           116.967506896            -60.1504276593           -125.640335298           80.9422300758            131.28663712             -151.113301124           -151.113301124           -34.9059630762           -45.421982424            67.15990564              32.7643642726            156.896730395            156.896730395            -164.182114062           24.3704103036            155.120062443            12.8256382617            -110.976041083           9.46265951591            -127.388092523           106.403825869            -176.437511101           0.0654279089672          -0.293698678968          -59.0308349394           31.9371129203            35.0057139091            164.879430571            35.0728580961            1.07383224241            128.91007714             -17.3138609251           147.407286944            0.111990620872           136.29516118             149.049799724            31.1459596576            -100.916185932           158.827827178            29.8719651208            -6.15668476423           6.86545673363            -152.556949266           
rwgt476                  1.85124189739            179.20753722             0.194217556146           29.6238949462            -2.08242556237           -0.115481622894          0.918427434117           -0.261792870543          -73.2153754167           75.9844926292            8.29018679812            -32.4838635715           -92.0120243666           -102.856333592           -102.856333592           12.5516793957            -178.266666077           -107.21725179            104.483240453            -34.4453465525           -34.4453465525           -60.3863342546           -158.48307621            -9.11090693103           19.6543098637            -171.541841423           12.038864619             -176.927934207           -155.660331276           73.6231417437            0.0622114824963          -0.348241597545          63.6608262459            -165.90944886            79.2436177574            -171.265107235           141.477843222            -0.653064239858          -154.246985403           -150.001606682           172.351856035            -128.094902813           -14.3513266593           168.595267457            99.0225057344            -63.1806113868           -128.984835823           6.54395205378            158.148091592            87.9096303681            -131.529641504           
