                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt105                  75.5168196477            5.61828213492            1.09297712552            -10.5395490663           -0.27014065823           -8.73669061293           -3.33437533397           -50.7954239054           6.27240579178            28.726793779             -41.3000158708           105.366497157            -133.39892044            -155.408855897           98.4716935587            -15.8280693467           -0.179302576171          -0.693582300296          0.363936457101           0.240958309428           0.0710199582917          0.52306262371            -132.619381707           21.331846409             125.187245138            -15.8441425641           -135.047748878           73.5657219703            91.2123765358            159.40221875             104.103751659            113.053641485            
rwgt106                  58.0618066357            1.94012644967            -2.06002379836           -12.1809039767           0.296163108001           167.672626191            4.82402868059            13.2568122084            12.2800556398            -7.97035225337           51.1189551428            -62.0322791983           22.8947945052            6.51662540919            -1.45466259817           -13.6920089744           -0.446580177819          -0.259301233003          0.428691343851           -0.225357444368          0.157763578557           0.408410350443           173.475788362            -100.119408229           -60.8206667373           3.39960507054            118.392987035            103.632143216            37.1838834199            -47.2537570785           29.2035588034            -172.776609121           
rwgt107                  -16.6109319449           -6.44301421942           0.166902572611           0.227001817513           -0.0528237830679         -39.7112608869           -1.0116924917            1.34526030225            0.131642183947           -32.812973804            16.6945875192            151.582740842            15.9618382285            -142.536958762           157.818576306            20.064170558             -0.0380206662801         -0.89415755341           0.0891268463147          -0.274059446046          0.130902498352           0.321039690075           125.926144772            51.2768773059            -56.5416377228           8.41171751581            167.819859287            111.508846921            12.219599514             -107.339074714           -177.550393805           -23.3153736037           
rwgt108                  37.605059474             6.66623877202            0.0124864618208          8.04372795748            0.565831113098           -141.31545463            -4.04946397649           90.6160026131            4.17539008947            -28.1928448276           46.2672055556            30.2866282743            -105.704126477           115.954027251            131.740458169            17.635584921             0.0295846699556          0.283450395285           -0.275982274626          -0.106165946666          0.523532493402           0.260892749498           -98.8518398172           3.26961102482            -84.9230037635           -63.8005456894           22.160395657             -147.486387248           -53.3471047372           -116.236099254           -97.6246784333           129.904618109            
rwgt109                  -63.06809742             3.28836477223            1.99772155304            -7.25630570555           0.463000661323           -73.7019986149           3.67804077082            39.7422809199            15.1338222053            -13.8177944475           54.3830822524            48.5465326679            -48.0752444463           -170.741057513           149.118679447            1.12566899257            0.198295344929           -0.398862057312          0.563369123881           0.504560181801           -0.60879137092           0.420507056448           33.298854326             155.490495088            -178.032652047           -12.9467143517           20.4130127156            -174.372133605           -47.6110365021           -22.9484736174           -142.586617286           111.125435687            
rwgt110                  71.2414702289            5.48849417186            1.81143817819            10.8388425124            -0.609640506137          146.084719948            2.48727850377            -48.382780421            -14.4030121225           -19.202285419            -9.49804147353           -108.006050256           54.1680931429            -1.54565971783           51.7311822172            -11.5553155206           -0.366711313037          0.292865703049           -0.108376043407          -0.468543393517          0.584545567246           -0.4628647276            -168.276252801           71.7529224356            94.6418943492            -122.567747024           59.8929525422            -36.3697370649           35.0137182703            29.6357859067            28.5890500389            73.6692281796            
rwgt111                  0.61998958126            3.04265057491            -0.787651195388          12.2728795843            -0.452866109256          160.065660781            6.88200810343            89.3447458399            3.77112808428            30.919685617             26.6222488143            28.7235725877            101.29092433             -53.2922854429           -105.363764781           6.1856103305             -0.438740774654          -0.0274646423936         -0.257174535843          -0.502218866355          0.359198380732           -0.645290323758          29.2440049069            -74.7080705568           -18.5308830819           -67.1204660849           144.076264476            -49.493671535            142.237110614            -168.93501667            -113.819509098           -16.5187606876           
rwgt112                  -51.7831234451           -8.33134694731           0.902596576211           7.63163404463            -0.401804146931          -149.291837364           6.63847179847            171.8025743              11.0424007292            -3.00122021949           -9.2370341666            122.702156917            14.4567098447            125.074090956            139.701956433            19.3279987595            -0.183193414147          0.476563899573           0.39132842683            0.0264098336963          -0.396785594098          0.488774449766           23.4080644448            58.9609437293            123.865322228            14.0089104566            -69.7454617799           20.3603700946            -163.890343333           -141.830577866           -53.1104569747           71.328561764             
rwgt113                  52.657624777             5.00772223985            -1.06996655003           12.4178947502            0.494215182006           160.839094769            -5.02746856461           169.809650528            7.70223402327            33.1364559209            10.6734880655            -94.8179412652           -61.1960065746           152.69028877             64.9201748542            16.90614524              -0.259925291649          -0.437864702673          -0.159998770075          -0.632846645819          0.589087374483           -0.497794256434          48.326689577             82.825870325             105.969430502            -21.7509678689           -31.2265051598           6.67033880253            -53.5031434027           -150.225149789           -36.5129895805           93.4551519234            
rwgt114                  84.2530453951            -2.66835269529           0.98166389696            8.04309404484            -0.297217484136          0.779607284043           2.97044157434            93.7719705754            12.9183391874            16.7981776911            0.149092721027           -53.1558649492           -37.6636307623           -134.088090204           87.3293299219            -20.2934777105           0.0331948743106          0.335224882208           -0.416654553208          -0.0812009958271         0.534006333017           0.0528623887537          -9.69153906962           153.698544071            -178.43578092            68.3953374763            -103.868415964           66.6834722071            106.827798687            160.615365936            68.7949624954            -156.26631897            
rwgt115                  66.7416344958            8.11220145107            -0.66833148153           7.09898802527            0.499428553554           100.276573832            -2.92207155839           -77.8754389422           8.8761206438             -26.5785055135           8.54827506361            -5.89113840457           -49.0566883343           37.7523786821            104.602602393            -2.34143090314           -0.0297718678514         -0.283831076572          -0.623485498587          0.0992778067623          -0.142352660986          0.490438377386           102.140751555            151.539474274            1.83391709958            126.830490522            40.1568903796            151.808048004            -99.25019948             -53.2227827184           37.1406848371            -130.504836207           
rwgt116                  -75.9568447945           -5.20013146164           -0.624743532765          -1.51100096975           -0.345879715207          171.240686242            2.64638878321            -11.3898820722           11.3699457808            6.80216642083            -30.9183003592           50.5130734842            -83.9558360363           46.0868226376            148.15871449             4.43440107611            0.216339504736           -0.0907453757836         0.249134336956           -0.273481361277          0.41577490293            -0.603683714903          57.6826440849            -154.145911134           140.464295772            133.150896438            -12.1081568422           19.6177419186            114.78188437             18.3702859556            50.6938813588            -85.801785132            
rwgt117                  2.10949718107            7.46675158422            1.52845971052            5.17870088748            -0.206833923979          110.157092922            5.2009198586             -64.0053375247           -4.44403620101           10.7456999703            15.6951041348            171.889954187            27.9524838258            -31.3008502232           -50.7194080939           10.0845343755            0.122321908158           -0.52022506998           -0.297721836539          -0.503544170353          0.668495037477           0.0464807109545          29.6530172354            -26.7123159927           -16.7749723648           -8.3985166535            -84.5239726262           -46.7624094472           -113.10051875            128.055823888            -12.7065902541           55.3036983457            
rwgt118                  48.4455090967            -7.88429764276           0.530578060289           0.859358872393           0.363410879862           80.6308876624            -1.69135797436           144.024206941            -6.31054857722           5.84156640111            -14.9243206249           -151.592645929           41.6063475742            111.659785631            172.518962215            -11.757603173            -0.0314738449307         -0.335282755415          -0.183762034469          -0.242698016239          0.111516465253           0.609158067938           139.80131188             -130.695291142           24.5094889272            -134.356539945           -100.586592511           -118.018049139           104.373585079            139.034025769            -111.122344145           48.328239241             
rwgt119                  51.5240685601            6.56808680248            0.114406217365           4.81960151812            -0.602467092297          -97.210396691            -2.02297874859           -29.5969254527           -11.3316133536           2.3190025454             53.3044144667            64.5655673495            -42.5049033165           -7.09964684528           -3.0949302735            3.97458215028            -0.196221805473          0.673071877661           -0.60997158588           -0.653984354912          0.28420788084            -0.573501061711          -167.329633458           14.4482329243            102.142432263            38.5344508131            -95.7766905786           142.912805132            -62.7672326064           76.8235957389            -18.1318825579           -78.7783610607           
rwgt120                  -47.9348441578           8.50599044713            0.749901430937           8.84103117752            -0.403653203774          -119.275914019           -2.7543323493            -117.500905664           -1.56415997337           8.42550059376            30.9301652077            60.6660822992            -90.7285768244           71.1930098181            -6.81961367277           -2.22259335359           -0.41342113945           -0.0808348955446         0.343623917402           -0.335633486692          0.692610910631           0.146798630007           69.6119648797            110.483838628            54.1287069126            -44.9137539748           -45.5503223041           125.060018295            -132.419621284           -33.3959340401           32.8896330862            -147.290547965           
rwgt121                  -44.0310078445           4.93706215437            0.209790012269           10.088670963             0.148438521013           133.418792305            -4.05999814042           140.579189959            3.74406697395            10.4125222422            -10.7367724864           61.8558094898            46.9793614498            58.4166346808            -162.705390824           -8.31868052941           -0.299144295586          0.136993073189           -0.402612166732          -0.219480860125          0.494579661398           0.386157485851           -92.0286969757           131.496522054            -177.441894418           172.745879045            39.9704795248            -79.4032173839           70.4622199632            32.1659124877            72.7734334914            -161.920435996           
rwgt122                  -74.2282431879           -11.7874769968           -0.196024123295          10.3762870811            0.140164720439           -155.765749719           -3.38368758023           -159.7268259             -8.65035966826           12.8414722355            20.8204886271            175.669878674            -55.9594133365           -87.8865582029           66.7602979591            4.74488196806            0.193733725078           0.12842753111            0.362610617432           0.0827384419989          0.000640099291177        0.19628582               -48.6769403175           -64.2583381776           89.3171793494            -128.363097124           -143.463133599           -101.150265341           102.528768441            82.8981065508            16.9672830247            -177.188686918           
rwgt123                  80.4954961837            3.87219327811            -0.100624877212          -6.89301815813           0.388158709755           -128.189359161           1.77615676799            24.0469167663            5.39149358298            0.507692487885           -20.6098684331           -131.416790346           -94.2852066099           -8.96359796084           -14.6319225799           -10.2859820008           0.109508020968           0.840248244736           0.556582026897           0.354644829645           0.443455197183           -0.0289641607229         -158.020545931           105.557744612            103.831844042            -6.86322842106           178.074986128            15.1377970759            -125.209438488           47.2705535024            -169.507143182           -18.9252899986           
rwgt124                  -78.0529938747           9.70320632631            -1.62227399446           -6.30982944744           0.0840692258811          -173.175703635           -0.600535940811          -160.435424304           -9.03303302552           -2.45400082917           -17.4549739496           -126.320809828           18.4414619207            -47.0544249975           68.7852338665            -18.4753684464           -0.307494490777          -0.291888668784          -0.310024936117          0.507458592022           0.54771807584            0.600337857615           7.67350518974            -91.2414116577           18.9151442739            -30.346640402            143.750207869            162.594483676            -146.14537093            -98.7601769645           -162.120086868           19.8802353428            
rwgt125                  -32.2740585896           -2.07373077704           -0.505192078048          -6.89796043036           -0.119062386489          86.8078641199            -3.90162667662           139.496492661            -3.92741055978           -12.7092645574           47.6765000805            -112.608792618           -82.6036121292           68.4583928666            120.861973277            3.61924516946            0.0705217543633          0.0751329607648          -0.0299533934603         0.0666072180319          -0.409352493574          -0.354249404497          46.6459549028            -9.15361589443           90.683955921             136.190820036            69.2193721297            64.3756342212            -156.195051341           -98.6942410953           117.270300516            -40.2762264066           
rwgt126                  67.848631923             -6.69051935863           0.527095463822           0.570918219016           0.193423036404           120.373409059            -6.30344465028           25.4425202043            7.33924765685            19.0143633105            46.0491610372            111.682584487            -133.2925338             -133.265063682           164.889789614            -13.0400771453           -0.250803785579          0.470337736525           -0.32317070869           0.534925663741           0.307245110077           -0.293762086305          125.219397556            32.4659631951            138.863600202            48.9637979447            62.7784277385            6.54794211507            -104.833338483           -50.3488376286           -95.2582717755           19.7283740185            
rwgt127                  83.099034626             9.99496083376            0.0750582001611          0.350245565919           0.0406659069077          82.0810250878            6.40450754951            -56.090673883            -4.81175555879           -4.13105736429           54.0407231765            103.141939818            73.7147313313            -135.472392431           -0.16706417928           -17.5466557998           0.130620040504           -0.808196347525          0.611604250893           -0.187385196766          0.135868097332           0.117472373504           141.909561588            -64.0856855893           -132.084616643           -173.802158026           -138.933721286           113.580549702            -166.099165247           175.603794971            107.6283111              33.3211524484            
rwgt128                  68.5465453141            -5.72261908831           -0.473624761055          3.3565840975             -0.250549815129          2.61525810252            -1.78453130922           -106.235399569           9.9988309876             31.9337561856            -17.0635888282           72.3483622193            -114.6484766             -141.533892656           -86.7129058476           2.2481663865             0.168234965066           -0.89623621952           0.498006679067           -0.612080177271          -0.415981713275          0.0958185341451          -162.245783809           29.7035090118            43.040389162             159.544557797            71.9601769905            -113.121509185           -18.8086894496           -25.803452133            -154.85916042            -161.261729884           
rwgt129                  16.4754208119            7.41549927035            -0.50547251292           2.80130995693            0.0576911868462          160.594444115            4.22870493423            -106.401445364           -5.68074595284           -16.5187492418           -50.1950433709           77.9216242073            -120.036256047           -80.1030327835           -173.871479524           -4.74924249945           0.289063961946           0.620318027833           0.622778252324           0.644545987892           0.581222217544           -0.314077951093          122.866534904            -37.5380361523           -47.3295278064           -21.6095493851           -103.930691077           -8.07486503511           -55.864861007            100.383497305            77.3289943882            16.9596975912            
rwgt130                  56.7544506758            7.580229782              -0.786620363572          2.03709125156            0.31257829325            -23.111079622            2.52305348202            78.5597586994            -5.90932950582           0.454157631508           -39.0915617226           -45.2033370589           -10.5914857602           175.260254605            -78.4768620548           14.2643275474            0.134504490136           -0.129093525812          0.575481363642           0.370091634291           0.53477475036            -0.260124909433          20.6129756296            38.2991079196            -158.673220484           -100.880602226           -128.152681782           -6.74972586743           -104.59252331            168.73684909             -178.968034154           60.1293172393            
rwgt131                  -73.7072272957           -7.0057816317            -1.33246445152           -10.4123277974           -0.00238694952727        -53.2231818852           -6.32132034221           -17.87595757             -10.5169828433           8.75251903693            -11.2894153567           67.4930730109            93.1357863397            -68.1258324273           149.542218053            -16.9150643787           0.0275565763746          0.428172282659           -0.29588110268           0.330416449522           -0.510160234314          -0.106525165518          -112.330680562           102.674345008            138.464060213            121.629006604            -32.5037954172           -68.7367857491           51.1700931912            -75.089179456            -148.639797984           -105.204563029           
rwgt132                  -15.144309041            -10.6922402262           1.64299862061            0.484930615534           0.43566248121            114.264029647            4.2619240037             -1.41977060342           12.3146173737            -26.8977478315           25.2470069418            61.0159097988            -30.0601391942           120.766031373            131.414173861            -10.0875258394           0.137502205996           0.270769480917           -0.587787701318          -0.552809725979          -0.545976477974          -0.505535006479          -60.9812293419           147.472464874            -152.578657579           69.3571014015            -97.069218516            -9.49660569252           170.049981114            -128.378375051           3.71165013759            -35.9089580526           
rwgt133                  -34.351206075            9.40323243634            0.373722322564           -9.1099053888            -0.458783432438          3.52448551227            -4.5790530923            26.9140222686            -1.88046935919           -18.0990205736           -3.42633021598           -162.34942564            72.896400985             -137.82493968            -107.427973384           10.4815030536            0.311776640396           -0.243029970983          -0.0941563044724         0.496818596694           0.237974720245           -0.331136221839          99.6054529633            -167.710840986           119.946366551            -137.464244991           -139.961674928           -158.50736389            -114.208096644           6.73198748048            -173.602452402           -23.9499779634           
rwgt134                  -33.7633780517           -12.0409722213           -0.810863825233          -12.3987017687           0.417297486942           67.7165029025            4.56593801937            -61.1132665812           3.26004045982            -26.023526751            9.29137262977            -32.6691849887           120.110019363            -118.527079409           -86.6800855242           19.4965437324            -0.230909424505          0.850897028109           0.45857046165            0.427496817702           0.124297718566           0.57629884551            5.5027254309             69.2048799629            35.1309906085            55.3453675053            -172.243534412           141.2563302              135.627071071            111.444418941            150.535108984            -12.9120407523           
rwgt135                  17.4654894362            -5.61745433129           -0.0130644088599         -11.0138080546           -0.351841131472          -94.7409529793           -2.81061452335           11.3780225168            -1.08561859886           21.5136055946            6.3073571259             -54.9336463553           136.161942403            -135.652710798           -104.874273656           -17.5043586813           0.217815756621           -0.624265389162          -0.021210213081          -0.374735895883          -0.344158574204          -0.534016639467          -154.129403549           39.5717081023            -94.1295120711           -46.7587237612           161.402170586            80.6845792564            -37.703062326            -3.9977709551            79.3581630052            -53.6243083428           
rwgt136                  -69.6397885086           -10.1035438884           -1.69804875935           9.20841803263            -0.501597021629          -19.2564622881           -6.52706568507           -91.0027661467           -15.447489931            4.13054197092            -30.1293747917           92.999537756             -104.18815182            -149.682854215           12.1973528241            -6.19163692291           0.00212564338193         0.592823991229           -0.214538330696          -0.0800355488621         -0.328861475215          -0.45792143065           43.4374608549            -36.3225859407           -136.884783992           -24.2833539206           -127.03265863            -89.901266346            128.617074939            -141.251173938           63.389259779             169.509156126            
rwgt137                  22.6036685724            11.6355223131            0.377010360689           8.9839223128             0.597631315029           -113.016583266           5.60629721849            7.60368768345            15.1824936197            32.4923481927            53.1771252087            -173.915851495           74.0955182391            -23.827822068            75.7169188659            -13.0913451649           -0.447331005035          0.519581102054           0.580117703678           -0.494364996157          0.435614494393           -0.15236385892           95.0447042916            150.345569278            -39.7729072434           99.984515467             -37.0418631033           49.3325564944            -119.409412705           58.3831468199            -178.86632625            17.7710091379            
rwgt138                  -61.1648660761           -3.84842379197           -0.988277460311          -1.42883400987           -0.125648354392          -136.185651545           -0.857558763659          34.0461238513            4.87175925881            -7.79881600758           16.4243296918            81.7535851035            115.497023337            -107.589847013           120.996992285            -15.9769976474           -0.427719021701          0.0402421604827          -0.249515469314          -0.546020901483          -0.106178829985          0.164219477114           37.9904741217            -159.738776393           131.045852138            -169.842883478           -74.8793352156           58.9479583116            151.344038828            105.895545026            46.4267471971            -8.22280516294           
rwgt139                  15.1252974646            5.39181562104            1.24325840925            0.290604240534           0.279362171589           159.683052455            -3.71677982221           -28.7932087365           10.6062237189            -29.2054339928           -17.4016577676           -129.795676204           -73.6035629009           -76.3880642826           11.6780379162            11.6642169502            0.429957563374           -0.340941553722          -0.490776838619          0.0881253410027          -0.337517494493          0.411382054047           -161.609019978           -121.658171978           114.519071983            127.678424274            98.6813937566            -36.0789750353           -38.9619363774           112.278951983            49.1928760175            -58.8119819688           
rwgt140                  77.3741679583            1.17651884388            -1.95314194656           -5.75197597368           0.595257917913           122.635462662            -0.124317363194          -103.861104733           12.6076901008            -9.67960549382           41.9916921408            24.9612611108            -76.4005831016           -115.557423352           -93.750120213            -20.3098467323           -0.00324359606165        -0.718144687667          -0.100860063372          0.0661497604693          -0.672596505764          0.501871912793           -85.6679648833           16.9333856889            100.905006684            -19.4178717586           -176.14744183            -79.4971046773           83.3141773364            -128.869671463           152.959934762            -104.260235807           
rwgt141                  -0.433474102678          -3.34792128098           0.322843637704           -4.56690768418           -0.364541153682          -105.34070564            4.57121800427            161.056709407            -4.7277668739            6.11654610178            -34.8414860777           -95.4532887915           71.0173781599            -13.9434336614           -42.6374990805           11.2835379069            0.14171059018            0.0139273174541          -0.595102795749          0.656734586368           0.0139945528322          0.327477986337           14.4467896647            -68.2998083823           -153.197809399           128.665904268            -93.9317691348           -65.5413263267           -71.9767223441           147.501122464            83.3563923062            73.4417413608            
rwgt142                  4.99654679499            5.7603318023             1.03347722457            2.73276996138            0.0998849737046          -19.0474746625           2.04871150853            -42.3066098659           -10.4585466735           -9.6129400759            -12.814763988            -18.8189169556           129.513637145            90.1347554356            146.605698389            6.90111154316            -0.0188836462102         0.170709925585           -0.208293283569          -0.304867359865          0.345037244446           0.222450069804           38.9751099146            -139.448346019           87.1343796411            133.481555685            67.1573219544            73.0516407826            27.5325495627            42.8888376113            -177.84756845            104.580408407            
rwgt143                  -68.7448259187           -3.26877868342           1.65649409802            -3.61347677317           -0.356021152587          -38.3723741739           2.99791900622            38.4621022362            -10.3700455573           21.2061503128            -18.3376935201           140.507464395            100.959794242            175.254187951            -10.6740040076           10.330411068             0.409909531689           -0.681337863946          0.441695218345           0.272219184645           0.0516154114517          0.602159565104           -128.347625493           13.9811377763            63.493534619             93.2334060729            -77.7752142134           114.06688966             -121.154103136           16.9727630291            65.6754251826            -80.2899315246           
rwgt144                  -5.47175701001           5.01488771544            -0.206381180821          4.14982253069            -0.0851585303694         -147.843014361           -2.86076098923           93.3295119582            -15.4983400862           -2.86108483781           26.8072871246            1.5026259705             53.1056576102            149.696770886            -126.255813395           -18.0863055154           0.438715944696           -0.44080578432           0.49744993468            0.534230798516           0.339528107818           0.331006855963           61.8262708024            -99.0805275125           -37.6102263039           155.008324169            9.83064655121            -118.995850558           -15.4625669031           60.863502572             117.611121124            -83.653107683            
rwgt145                  85.1751790931            0.71227299464            1.61330134798            -4.02990046007           0.278357612683           -72.3632020164           -3.59796267733           -73.8781087459           -5.00560375377           -28.3937001761           -23.8947082771           -14.3308863942           114.349721673            113.231676363            58.1235999344            -9.76972834246           0.247403997765           -0.00384214499482        0.627117655526           -0.117503771493          -0.437757325888          0.0288874131995          51.9043966003            32.579303956             -93.0524312363           -173.724554292           -12.4626548108           -137.643890868           116.812287491            162.151259796            24.1473094774            66.2708380084            
rwgt146                  -16.9839851218           -2.9744783969            1.08167355186            -3.54016374971           -0.445195947472          169.641542394            4.44807668155            -18.1455612286           -7.46257632874           -26.5051308737           -6.72415774462           -21.36003233             21.1574939648            17.2158350092            -172.748292805           -8.3143273867            0.00917748694498         0.66663956497            0.134093973828           -0.421513749481          -0.593962755179          -0.606048857327          47.4938835602            56.1043642705            179.455331538            32.8143419042            -10.7747016003           -47.368038122            -145.220897357           -79.5110113658           102.860202052            -2.69175671758           
rwgt147                  14.4613545484            11.8280516735            0.870972405994           -9.75924671605           0.0460036172864          16.7956490802            2.496011321              -74.2860969998           -5.32507505651           -0.823291794916          -41.2647658066           111.300232256            -121.781960409           2.21231949188            -117.004787082           -5.54227698081           0.073978049717           -0.540810918319          -0.442919002787          0.18009372282            -0.629672606233          0.428715462737           -7.15293031533           107.545600094            -95.9457980975           58.5574464186            -98.117482575            97.3641776415            -99.9828149263           -156.5960485             139.778056565            82.9546064281            
rwgt148                  -7.0484319045            2.98879947632            -1.61748041048           2.32437976204            -0.177401220285          -18.1897586765           -6.55354830998           -46.5335703129           11.8978569137            -2.16101616868           30.515670549             0.761116826066           -22.294751305            -128.994906291           2.15765139995            6.0334469285             0.204778324586           0.512081380797           0.18973902958            -0.340019923638          -0.04298307082           0.410722697295           59.4685929154            111.821768557            -107.117350968           -23.9258165602           39.847466448             -38.7530084426           138.595955008            9.3727198903             23.0708314107            94.8057438309            
rwgt149                  85.9186564271            11.7473031877            -0.0137107672478         -7.54571404593           -0.110666542175          -139.235871309           6.97464540237            -152.348013457           6.45386551224            -18.806726561            1.83929818982            -135.281849027           85.1120362707            -106.151203558           -82.0856881872           -20.2731365321           -0.329581864174          0.731466871096           -0.552115751365          -0.0120882932854         0.555498447316           0.537968155568           69.2674204259            -73.0668634688           60.5386559255            41.1693958162            178.164471403            56.4401933306            -13.399145456            65.8366348555            154.640145803            79.2761724859            
rwgt150                  -83.062785411            -3.71224838              0.145538189743           -1.30418812975           0.209865764635           -44.7271400021           -5.19164539094           36.6275997009            11.8691608794            21.5049569204            -28.1037848322           93.8108628095            105.232271316            53.5437190886            108.615744007            17.7183093395            -0.410800556263          -0.51654409345           0.609709695876           0.638621854469           -0.405264613382          0.425623911351           -90.1726190111           58.0031075486            151.56469912             -135.821793673           138.101674245            -129.660919297           -76.3370596531           -148.519479108           -64.0502476726           8.39861528494            
rwgt151                  -69.3948631341           11.7762687622            0.299310804322           -4.48919706879           0.492809987839           -72.3846056101           1.56866650396            54.1752697747            -9.82015641588           -30.3724229081           19.2561631558            -77.5093735233           55.5367342607            161.749610385            -24.509004258            12.43894709              -0.0415062786027         -0.888923725545          0.64253289022            0.472845229257           0.214834738976           0.560505312167           -152.42158206            -147.999569572           135.16616599             -99.2742701965           154.839705914            -89.0016823321           161.712235535            133.009527546            56.6678210327            135.713431994            
rwgt152                  64.5069165293            3.63648934642            1.99160380056            -3.44340409298           0.107809641085           -130.042482089           -2.17995283809           -104.791699902           -12.7457986715           27.2811309036            40.1393263524            -90.5391944452           9.34960202099            -110.037478232           -96.0611110251           -19.4853627947           0.0356881996188          -0.702268845062          -0.418718568277          -0.569001346733          -0.684321184028          0.0320729633699          -61.2038891039           41.4677690962            -161.592898602           179.883494016            -109.503862907           50.3133499131            -7.4974995948            -54.4292643641           -178.831552708           -20.3903940463           
rwgt153                  82.1570394987            6.2128509814             -0.978861252144          -3.4220951935            0.459562193069           -43.3398326892           2.59104849499            -3.20803813046           5.13286787792            6.25490250401            -16.8245004961           135.56245086             -70.5013417141           57.7166484738            125.045557899            11.1163042859            -0.182329250969          0.388130524687           0.214541137237           -0.334600314057          -0.119841053595          -0.0201755480425         -71.133960247            -75.7575396199           1.09154211548            14.9652154665            60.1827878592            160.594283259            -154.573525479           148.281099313            -159.300010431           123.467963716            
rwgt154                  -63.3200241931           -6.77764118734           1.16095105639            12.0000953522            -0.366639989477          -18.4808320487           -5.34625426796           53.6643615698            15.814512792             24.8283318515            -33.2012067074           28.7284444432            -12.9436148245           -49.0694335909           -3.76656853424           1.63793679087            -0.34624529817           0.909801169282           0.0750363400021          -0.65489488334           -0.063026458249          0.238444322344           -171.762292161           -158.671182642           -106.710411758           108.406990341            119.796307859            156.589647674            153.517087011            56.637785488             -100.905284414           55.2177390107            
rwgt155                  -9.01500552116           2.56843440907            0.523698772169           10.772237557             0.0815790602623          -113.165046814           -5.05623221631           -23.161945127            -4.90479365741           25.7439155098            -37.4433037309           -80.5251001921           -111.83108064            2.84535875768            -165.288812252           -8.33772723024           0.071561745041           0.20213709228            0.293690449916           0.202901349094           0.156755320802           0.346542120838           -140.194425922           -12.4416427834           25.7341005397            -104.933100686           137.463554028            43.1507186477            -131.850208889           174.3194238              -167.165598168           27.4565691767            
rwgt156                  -12.1939528312           -2.17046121083           0.585344202452           -4.23270154421           0.313425247963           24.3386458262            -3.92850938679           -19.299258818            -5.08115913849           -16.5071818934           43.3203431677            62.6415509029            36.2670311928            -100.016693314           -92.3899163046           20.3554424612            0.257390699756           0.833010931045           -0.549014113092          0.614086645564           0.0457676699723          0.0623164660621          -30.2209556681           -76.5287964171           156.13563465             164.668199273            93.3002182564            105.78354346             -49.2804382837           107.819164843            -103.941036946           -176.9778848             
rwgt157                  71.9341560597            11.5615802863            -0.403733444495          8.04446105607            0.0400732734713          44.3137079562            -3.53025408289           50.8461009824            -6.3241413755            -16.9721995357           -55.473549461            -64.5767887776           -21.2602600614           -39.7967977904           154.027990595            -15.7882521633           0.0610478893903          -0.198863427062          0.535048005111           0.108568366382           -0.302314064497          -0.477582164714          112.990152647            44.6206364757            108.940231104            101.453075216            98.9491171183            -30.5651725102           62.5450254624            -99.9232710729           -15.8181200844           -164.302369565           
rwgt158                  -16.3174769579           5.72904988847            -1.56419498622           12.7502510019            0.0765340595502          50.7906941803            2.81953782702            38.8867692113            2.49575212976            -29.0837727157           40.7428890454            -44.1270361614           -92.000479212            173.578910262            96.5360511401            -4.73259108794           0.297266887694           -0.505710935739          -0.413662099051          -0.244709630109          0.29547869605            0.264255629925           -162.47856463            -148.034685623           -104.861384387           95.3704287449            92.6449920274            62.5414391474            -112.127684964           118.425468754            162.355961244            -177.091215552           
rwgt159                  68.567284633             1.85909820129            -1.22739134515           -0.342863406929          -0.12059028873           -154.067907685           -4.55640094256           154.790149745            -0.167284047919          -33.1151194614           47.9666074524            86.2559307853            -132.118485939           -165.456420876           -138.466268209           -19.686123186            -0.361102194379          -0.44290296309           0.467130234324           0.50301677663            -0.343790006936          -0.626391247831          -35.3214592267           -36.8374029133           37.3346357592            -32.3728618338           -14.7207771143           77.2067177594            36.6367855544            72.5959505596            156.78292704             -154.896637055           
