                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     
rwgt472                  -1.27215366618           -2.13858469232           -1.61891742313           25.4120817603            -0.104106362232          172.30374884             -4.70562852794           60.0696152497            10.6918011966            -43.1607095651           28.1672286804            -116.654382627           -115.659334739           163.621600912            163.621600912            9.64077130037            -63.7758899492           -119.430757828           -18.5870760098           -174.063681818           -174.063681818           100.140489124            -73.9807493713           39.707455811             -19.5532644877           28.8119773324            -18.3861040144           -148.349663683           -25.0922462362           -46.9539403797           0.155772694716           -0.587252887484          -0.0214051031841         0.580916246778           -0.109545339576          -0.641501002764          -95.273819089            22.5535408071            -129.955522358           -0.372398844025          -30.8371198214           79.0135790765            -21.8420186025           44.9994990413            103.894673287            25.2299368915            119.804866337            129.745372642            55.0331375234            -66.9616406918           117.919978929            
rwgt473                  -35.7853285586           10.3396424129            -1.52635637422           -6.21385536526           0.380609590349           -27.832899556            9.38702818965            -151.494173409           -2.32499929768           56.8559956742            -170.07663751            -122.620789516           -10.5573299348           -27.9355890454           -27.9355890454           -3.0090243774            -40.1982019161           3.44243954711            46.4972949777            -17.1474775146           -17.1474775146           166.752382064            143.304745742            14.908573251             -3.84109150161           -12.3370354443           -36.6442330253           -106.58333526            -38.6010180143           -143.676936649           0.278676939063           -0.25706198935           -0.237063555352          0.441922364015           -0.363696627831          -0.768694837984          -28.3223808875           -40.4924454171           -54.7058544378           -83.8201387611           -124.371410771           -155.711724861           -139.588599751           55.5986691792            154.509723304            79.6769694172            39.2162204657            110.531618643            -105.055686532           161.422099366            -75.7464665224           
rwgt474                  89.0311810297            1.04657777415            -2.12725564459           -19.6877286278           0.256662223204           -71.6109173951           3.88713931446            120.926431602            13.5767149357            113.545361053            63.9769235411            -54.3100233256           -113.149943095           -137.90657191            -137.90657191            -126.64359752            -89.4533167879           145.064499878            -59.5451847612           -98.1832416734           -98.1832416734           -71.1289400351           -124.659068031           113.385888553            -22.3975723632           -36.0451118116           27.9699716732            116.953844452            -81.2035479803           77.780851264             -0.154549484067          0.511338248468           0.4607234908             -0.369600762503          -0.00840337201406        0.619803508301           -150.491544862           1.10850116162            -23.7968681562           103.356812175            -125.378280747           -49.6596996409           -163.843770894           99.4182568977            -81.111585263            -105.764872518           -86.022701871            28.5693713157            -20.0154854097           -173.534150513           -174.451523177           
rwgt475                  -10.5119616897           -4.87127523275           -0.176084209397          -11.8955570537           0.591079198707           95.5437008871            -4.54537386318           -93.267925418            12.9594902845            63.8653220962            -50.0215756083           -113.497316052           -179.903507256           -3.06499154523           -3.06499154523           -100.087188559           128.388969756            154.141567713            -131.407560172           78.8445488217            78.8445488217            -68.4955446825           -141.678699652           -87.3533059796           27.7349681218            -23.3915181479           13.9770585893            -143.138064721           60.5308742093            -161.841211064           0.0304702208363          0.282509356609           -0.0107438390286         -0.233768305261          -0.327095577768          0.0252191601871          -85.7806608277           6.47329391436            -162.866172351           29.4952922466            -137.263456393           169.987315868            -27.3201247149           117.625423055            -116.399892511           163.978925821            -134.75542316            152.09539564             107.461202746            139.429426837            -26.892812021            
rwgt476                  20.4696947831            -0.415918052953          -0.565681742737          3.28789315864            0.141565612187           21.1221499483            9.18243539807            142.158202111            -15.8161619017           -152.419917358           -84.8720251611           6.03185748445            14.8820150846            -81.2111696282           -81.2111696282           22.7070036259            34.4344196521            -13.2671344361           78.2597969159            111.607838239            111.607838239            -157.206968148           -138.011517045           91.5710421426            24.0746513637            -27.4053298058           -34.5611735586           -149.729318741           11.8770630652            160.161424737            0.307141801677           -0.534350542489          0.0321149607015          -0.615598569615          -0.190837697789          0.0584896721925          59.5704007106            39.4629317031            51.5100489051            176.909005611            -111.037068928           75.3816929954            102.540814798            46.6919938434            112.32617966             -104.607881512           41.8239459234            75.1290656678            6.27010951892            -171.651746563           -130.770568711           
rwgt477                  -29.3158310982           -14.0094615058           -0.268275408796          23.7759010874            -0.104200241892          -165.655173536           -3.99557034442           -171.206059142           -7.99191764139           -81.5750528187           160.167340479            -160.283620553           -46.750143946            64.0039791629            64.0039791629            -173.136380315           57.1876801421            -114.645858183           86.0369949232            -105.967609471           -105.967609471           -57.8862924108           108.243501674            -122.85059423            20.3649594207            4.74705087026            -15.3058225409           158.689877129            148.270070712            -47.0695924707           -0.192968127941          -0.382454100438          -0.561809506782          -0.526417091754          -0.358270500871          0.402893099326           -4.53607176567           -16.7460093307           43.1861868831            -131.363069202           -25.5863369974           -165.274124285           140.540107258            -60.9338333001           -148.884386152           115.214997863            -19.5933591794           -107.710346925           -101.712283305           -125.190610834           120.539194158            
rwgt478                  -20.6359521272           1.91325837191            -0.23234820558           -20.7510569037           0.510680822424           -146.622430996           10.24236539              78.604437321             9.40950242682            106.238834526            48.6027446395            164.57118367             171.223460528            95.559260957             95.559260957             72.3865100593            -15.1948594854           -52.1974511712           -16.9716043764           -149.561968419           -149.561968419           28.9213410541            -32.8580532763           -54.9093541953           36.4780810001            -23.9586909305           5.86786743539            173.948861682            62.0129849325            90.2313820389            -0.0588858137745         -0.163467728144          -0.484227873784          0.554620554666           -0.06653173722           -0.179783092607          -89.9556185819           -17.1116377254           -118.308273224           -132.304300657           127.833317021            3.86109379632            63.9763550147            -134.071308286           -98.5550962295           -71.2118597247           -65.9744096434           -51.3828448732           132.635473092            33.4421234683            -129.044892401           
rwgt479                  -23.5963483118           -11.4185220106           1.08873444119            26.631890212             -0.355616100438          3.63194958522            -9.88044540946           161.766340527            -12.2544893934           142.071775306            176.118899205            106.477410452            -111.553401577           -163.896528103           -163.896528103           166.735879649            -10.9132566344           -18.6835882396           -57.9748133671           -13.0500468695           -13.0500468695           -22.6261123496           -31.7896549689           58.8457546074            -23.6893098654           2.66679202956            -14.4244604131           -18.3118421316           -8.42388898077           -21.5047193982           0.214199030722           0.0105696083853          0.388421440472           0.777754890814           -0.360711316564          -0.28826461585           124.869902666            -18.850919973            178.72806816             145.84769215             24.3019882989            -52.0619306383           -95.2268922885           127.974940093            113.747064213            48.0677367972            115.667889422            5.075337956              -70.1618529399           53.7000807647            175.488729129            
rwgt480                  -43.6761745466           -0.363659368997          1.88532538521            -25.4703599587           0.359556305696           175.572834749            -8.07005690881           59.0235273867            -0.808396598538          -75.544190692            77.1267096316            70.2534914767            128.127051213            13.0601777212            13.0601777212            102.64511754             -53.8418477055           149.242316967            -112.128123798           -87.4775712811           -87.4775712811           125.903397429            49.3788868688            63.7456121697            13.1141297889            11.321890385             -11.9867072978           79.4236203103            -8.25588326269           -150.460596397           -0.389577325083          0.561754751667           -0.242334507146          -0.27726654474           0.251985807448           -0.235077267139          -57.3665310488           47.2605609264            -69.5409470673           122.758057284            -157.354360779           167.968759493            119.679623058            -6.14463856735           -179.946893184           162.441149098            -87.2803120925           150.693025113            -66.2406447373           108.553639547            150.430986453            
rwgt481                  48.2094847321            -14.5897896309           0.721895011506           26.9927716015            -0.399898179011          110.68858525             -9.190686946             38.866129757             -2.37726532737           -146.394452098           114.121407259            -12.7732155666           -124.13782052            146.052196901            146.052196901            -93.077162165            32.260796457             -11.2067398205           -169.912384034           -43.7673710403           -43.7673710403           4.04563523254            -167.744357552           142.218328261            -26.4964440205           32.8069301478            -2.88085636554           125.52313895             -87.7729993025           -153.537843511           0.0876011850625          -0.366042529428          -0.305539577931          0.645525796683           0.324876307519           0.559603146558           -63.4090790856           8.05429411329            104.792247069            -170.759343162           160.709890062            98.6349948335            15.43649472              -85.6359737142           -54.0355423364           83.8017588317            -129.329648164           -35.2581135392           -120.317751976           -156.937482721           126.010577977            
rwgt482                  86.3682707873            -8.23715277697           1.3425104336             -13.328259317            0.294229309982           -9.08738006496           -1.86687440177           114.442904904            -3.74373475616           -59.6726051737           175.00634808             176.661048748            -6.25563171217           -84.7039882535           -84.7039882535           12.237637963             -133.119957118           -150.934389556           -25.175045309            -170.29958058            -170.29958058            -32.7020126322           165.980445599            44.1075938696            -13.8110637304           9.40497666322            -4.46925773793           155.827039532            169.323591848            -153.647659198           0.129505869242           -0.704452843965          -0.519207004382          0.0814349911983          -0.339852144555          0.488495078675           -74.5019361729           31.2796928514            -37.4485432992           -102.106099073           -155.17512559            -125.67147069            -113.27657671            -153.152365765           64.2321867598            -107.361696781           -18.9321438967           113.533213028            -22.657104492            -177.164234532           113.745732477            
rwgt483                  36.1857704727            -11.8245602412           -1.67998728132           -0.0868142219761         0.551760681884           -89.5044342044           4.48788020301            99.7790658108            8.40275165209            24.1396249871            -119.242424484           -51.8161736244           -104.547836167           161.946037468            161.946037468            147.016030188            -171.489099832           95.3647037804            -7.57613956914           152.909363284            152.909363284            16.9136122465            -4.12192978787           -130.730532833           -35.8567752176           -33.026098807            -10.0553548411           -93.7918489393           -2.93164980877           -121.729705301           -0.239387196889          0.120726405313           0.315427825168           0.651444910444           0.427486504864           -0.377021045735          40.8803833723            -50.6036607824           92.9460471947            107.570834211            -91.2471776259           -128.583875625           -10.3912726184           -87.4089103709           72.9489122838            -145.51259592            -149.504108132           52.4893699727            -23.58899397             -178.178141042           5.16209326832            
rwgt484                  43.89591365              -0.583670951541          -1.41133639847           -4.38128186054           -0.611649842282          -91.5443538661           8.31829790993            151.634194739            -7.36587591578           -67.4479245505           177.217018467            -49.7653051567           -35.8800785963           134.575219916            134.575219916            -16.4752771987           163.116767698            36.9411428937            155.994667248            140.600726144            140.600726144            -160.680574483           -73.6928296895           47.1851411114            -10.9839342523           -19.3804721985           26.6155489522            -68.3290498961           62.6389594521            -23.4607350745           0.318122865545           0.654297882756           0.218542177968           -0.401947289953          -0.364471083959          -0.673582222525          -13.7472623              -49.6921259607           -40.9880839614           -89.383406857            -36.6667667177           -98.4600855947           -62.9321343479           114.478136518            -151.215654622           137.87327294             2.21043409079            31.3840836507            -130.271825269           -133.516560941           -139.551907491           
rwgt485                  -28.3333766293           -2.37966876151           1.92402949285            -23.7663567789           0.338278010926           150.594857587            7.12066565671            -154.558286506           -0.992738028438          39.6024339534            -156.41344042            149.704590578            -83.001790545            73.5545580621            73.5545580621            -127.450869774           -119.971243168           72.8053044393            29.0383407269            -21.9692538778           -21.9692538778           -76.5832539879           17.0330543453            -23.5548360412           31.6911378693            -26.4304266953           33.6799559355            -91.7187230346           -147.643593426           -6.98354071955           -0.405777504391          0.159596589106           -0.408008250304          0.0989263208896          0.469547739677           -0.238088457856          -84.4708639392           -14.9818671636           84.1035667733            -12.9422434746           -1.61021638815           76.4974238773            38.2316024414            21.4812724973            -96.9323180673           155.0490408              65.0999282372            -6.92439378193           31.2154387463            64.2024398198            86.1490786106            
rwgt486                  77.8206875704            6.25921570538            -1.38415365858           -10.9424073219           -0.10753737899           -61.8143256042           1.33427971404            -166.365774684           -15.2682751359           -161.449093126           113.286761496            132.099414704            44.9288372117            -67.615415615            -67.615415615            73.5090974537            -139.152443914           45.1632867294            23.2796018022            -92.6854572974           -92.6854572974           -19.5430130738           82.7455267429            -99.9125287388           -4.83534530202           20.0860266675            -32.2012245286           -131.563040769           91.8234148429            -131.412898188           -0.0755041146962         -0.560716117797          -0.197312910041          -0.0684221179448         0.497353088029           -0.505967562841          141.929621501            -7.79966404335           44.2508876779            -168.098959323           -95.6871908669           174.417890605            72.1563218787            -163.844234713           111.115293836            11.1274715099            69.6620180133            97.1379065587            1.97298909236            144.611481851            64.1706556734            
rwgt487                  66.0058294255            -7.40657686321           0.942157208938           18.4150340391            0.290205025366           -167.367874938           7.67919339254            121.961259063            4.0689167499             57.6071205114            -11.7715333102           -75.5342382757           -104.552370645           67.4138189924            67.4138189924            -162.605273538           21.9184650675            123.172721148            -76.244328279            153.855088853            153.855088853            -22.967974302            -8.12860193191           147.586563449            16.4227447477            1.59446120205            -29.2423021686           68.152566941             -92.6847715941           101.262519433            -0.287172373536          -0.604415518783          -0.356082054364          -0.648779033671          -0.0742408145814         0.190848249941           90.1767114648            40.6401057901            -100.029983598           -150.416113805           30.6400629033            -133.270964273           -33.0160736151           50.3931711735            -137.047568967           -21.4056769142           125.120415407            84.0960257358            -109.711872638           72.6321753684            -76.4777305247           
rwgt488                  -63.78356208             12.5122032352            -2.16309354719           -22.5839576934           0.238276059543           86.6277423082            5.84286897913            -125.876630873           -13.0409537548           -96.9390828007           -60.4762413011           -49.9403982984           -134.286792545           25.2501233774            25.2501233774            -0.875405353722          98.1480033839            -91.6454218785           -12.6142476679           172.54773612             172.54773612             94.5757492545            -99.0167889691           -51.3268724179           -22.7763779987           -12.6313723233           -1.12445986607           -86.0661811419           -160.25578684            -81.1544329681           -0.223435474882          0.0111993556457          0.455788864549           0.708883191553           0.398329172324           -0.286898930333          153.455062217            -27.0585337356           54.7833757379            -56.732454258            100.016096721            163.30305609             78.0600598205            -47.6445131809           61.3534423997            153.92832521             -78.5665150303           -83.2171831309           -146.810228639           129.0979258              171.738743034            
rwgt489                  -26.3183049703           7.74249977278            -0.160762192278          -7.29963101863           0.51355055956            -43.2016298097           -0.630903515095          26.785639662             -6.45790747753           85.1736122034            143.63056328             -173.732983804           -110.209710306           -135.255440528           -135.255440528           -174.746291824           -170.232115667           -178.820267084           12.9464746836            -119.607183481           -119.607183481           123.428708893            -96.2135619377           -114.345189831           -3.35401323458           -0.970958089278          1.31955374219            -118.735535235           -20.2117259215           -117.533166927           0.258041101335           -0.0219988624714         -0.543778144172          0.0496406870873          -0.206266501342          0.224025749247           78.9092021997            -16.5793123049           58.3399981533            -144.509364081           136.54602115             -46.6937656912           -54.7542335348           -148.569780485           121.631132806            51.4378640917            -48.9076583766           47.5010868563            -162.792227344           -98.6510779231           123.067330976            
rwgt490                  -3.30211981985           1.94078337706            0.709042653061           -10.3135862908           0.153395640228           79.35941432              0.0944349794882          -61.2951483917           -2.89745600358           107.020792244            127.527671815            16.2173926023            -49.4990764431           -20.1545835949           -20.1545835949           -104.933487809           124.964706524            -39.4456176614           -167.419107954           -42.4021639635           -42.4021639635           -152.29986684            -156.689087207           -8.9601856076            -30.8563085191           28.2747742406            -16.9430543375           -27.0576364385           -158.011517761           97.8751930448            -0.114868901776          0.180475576946           -0.17554764001           0.523157032056           -0.20066273209           0.647916460135           0.669961891807           -20.1867838402           114.171216859            -94.8549513536           166.008566276            -179.524844715           47.1456730296            154.301977738            163.167877377            -152.948588054           -45.9654627076           -66.6845310495           -5.37425973359           120.83990106             44.7740872133            
rwgt491                  -66.4070567072           -13.6129101193           0.261830950628           -24.1779975051           -0.399287082804          5.24345257174            -0.869216186073          104.465869814            16.1065482131            -169.659950012           117.27763716             117.32321318             -144.901416989           128.390722126            128.390722126            -59.7658601182           77.689390288             152.421191982            51.1082736136            -19.3016861129           -19.3016861129           59.8985882686            -144.556944417           31.1213089774            19.0147309176            12.4297285552            18.9613378403            87.125278087             61.7518467996            51.5256151702            0.0066656778091          -0.355236049319          -0.258380387538          -0.415093608762          -0.0360302391712         -0.200788659405          -150.535565036           -21.5184128675           -20.0621226556           87.356379267             -15.7671913629           129.820616554            63.1874601575            7.77573250534            -34.7009672631           -131.322691223           -95.9487050583           143.086571249            144.113061774            -141.433383071           85.9482975986            
rwgt492                  52.0758951841            -4.53712477044           2.23786245477            -7.27992331837           0.227489271079           -54.8319428782           -6.08396936959           114.590389521            2.92570410486            -149.094243992           -7.92951409296           -139.478079626           -135.527576163           169.706787382            169.706787382            -109.563317651           -27.5953468237           1.90025966802            110.308356509            57.4983678633            57.4983678633            -79.1390207484           89.1755194593            89.0819816745            12.9743086581            19.9059419403            36.8130285639            6.88597426236            -162.834722338           17.1957386739            -0.308115827228          -0.523359755828          -0.433682364376          0.587305694912           -0.488640724882          -0.0812129560092         -65.7710651413           14.3258787952            -4.87536412701           131.959843431            17.4903067172            -128.783369908           -70.8685724024           49.4819765623            -99.1116372562           -41.477782146            179.761874525            -134.014588935           -136.446132019           62.3172568881            -90.2186168055           
rwgt493                  -3.72414170228           -2.90127863538           -0.322837392467          13.2273330117            -0.166185407886          161.580225528            -7.95592215912           -10.5605442073           -3.55804312801           161.103869123            -118.376073137           -64.1943165153           -114.44825015            48.7885324778            48.7885324778            -94.8594498764           -130.483288108           137.940053437            67.9788082451            -165.418380591           -165.418380591           172.172299073            -167.50588014            30.6852102856            11.3071600087            5.84680417835            -16.9314964587           56.2132338511            -156.159920982           -62.691899602            -0.0339066920223         0.653668315238           0.255878822421           -0.0686451296997         0.0249074738661          0.780223902518           84.8019773311            39.1805748416            -162.758851              5.26803723185            -40.0974518423           -43.3772519171           -85.8786732306           -99.8319024952           34.3000473062            2.76657817158            -117.77151963            -176.808177935           -62.8049321504           -45.1341868479           -55.1185205201           
rwgt494                  -10.9080836428           -3.76309053069           0.424726577319           -0.720439296562          -0.280763907418          30.4055264395            -6.55593035184           98.414888739             5.91242299955            -15.0405897803           -134.414813699           -138.20876062            -128.781016991           10.3947734211            10.3947734211            4.28188932377            145.233710294            152.44022221             101.827374371            -124.359439514           -124.359439514           -17.5022967819           69.2818069762            157.161806256            -14.6743699569           -9.83847565037           -2.08707384845           -171.255906659           106.243590457            41.6242672886            -0.221906292379          0.649743469514           0.228385780426           -0.281113130724          -0.0285505437315         -0.438542451903          -99.8182169179           31.0084586955            136.729269601            -97.0950361684           150.320710024            46.013153179             1.88807742925            -50.929296939            -0.559589109734          -105.173802205           -59.517316708            137.251169475            20.9908215594            -75.3675723163           -162.83891282            
rwgt495                  91.1058176066            -4.76724052932           1.116887254              6.20152809022            0.254439333473           22.0687826742            -9.32198984734           -104.696665856           -14.5915234904           16.371085267             149.523833759            -99.7031436644           -49.7106776537           -25.5293005503           -25.5293005503           -61.3993527134           -106.190061962           -131.868142531           25.1137045819            81.8384729162            81.8384729162            -38.9090410744           93.7368223546            -70.6555887158           -17.5559771028           36.3146775855            21.090692553             154.182896175            57.5012066652            -144.462365024           -0.0440387945666         -0.294890145466          0.526566784236           -0.270243687517          -0.219048216663          -0.333362110721          -27.4146089496           43.5042307162            68.0776290131            -29.1987343955           158.998150769            -165.583994462           33.586524104             -27.0677399842           34.2734209408            176.986196944            111.170745947            116.738104851            125.812547907            156.999802629            -122.859327645           
rwgt496                  -5.33633657813           -7.5017632361            1.90655456452            -0.276703436499          0.0981143815695          -147.043006312           9.6849190738             41.6886658545            8.24503996809            -130.099052392           -174.65250555            53.1787100526            18.9154564519            -63.3170505368           -63.3170505368           133.645105552            56.7582642959            -11.0664458571           94.5483826571            102.972381936            102.972381936            48.2948703655            -162.929293976           129.918145658            17.0159396256            9.28849915842            17.974025298             134.105806783            179.265214603            -159.742566618           -0.335190405477          0.515342458262           0.403210558928           0.26366688766            -0.402153661613          -0.421061632275          174.876332944            0.831962436028           -38.530352728            -156.222492397           133.833358683            153.893537466            -111.284685104           -146.624682792           78.3437786305            -112.09374534            -1.35090389776           -1.44869115889           -82.8832742614           -125.767007961           144.139077494            
rwgt497                  65.4751876658            -7.29135630141           1.98751841699            -14.0166623591           0.18985802955            123.746940837            6.05556510003            49.7182061514            1.17070263361            -29.0573584322           -83.7951001402           29.9263349937            159.244353118            61.0796244631            61.0796244631            -155.99637393            -118.04809644            -148.847488737           145.485813458            18.4020226553            18.4020226553            -81.971666729            -123.137202608           45.9914273772            0.837855523944           20.6294359708            23.3616031145            -158.157898905           -109.004282161           -9.75550329332           -0.254476252952          0.283784341848           -0.186558418844          0.538994734847           -0.463910635851          -0.139316066707          -3.68987074626           -37.0228036147           -119.058860079           -79.1984242787           47.3264561375            -40.7285039613           14.1842633847            139.152219285            163.589732352            -146.227783435           -90.6129952306           -89.6059136169           55.0947084282            -163.869964616           83.3635089376            
rwgt498                  41.1198890588            4.14922747244            1.95893395572            12.9109199287            -0.0664631132893         83.688082925             3.66566522839            -106.523468749           16.3888285737            81.1702834282            178.328361059            146.679884956            -154.219095963           133.048052708            133.048052708            -75.8532158839           -84.5186032202           -62.0121142822           54.6324702947            -95.4969435244           -95.4969435244           -52.8453685306           -74.7440832811           -164.287886925           -27.4185115113           -11.8165912808           -14.6236032428           23.1581512435            29.8169688647            -126.683523543           0.209124579478           0.322500911748           -0.304552021123          0.504485777329           -0.30699227915           0.167049575044           -8.39218240132           -33.9538991861           134.853878267            -170.876463386           -68.9234283028           44.8002957421            70.4407542615            159.817745675            -94.4377529088           -102.762513059           -110.807115352           -60.206776069            -49.4711359645           -164.931563273           100.969145033            
rwgt499                  -98.4922865714           -5.2972813982            0.417646093853           -15.0575666982           0.275155689755           -111.683328498           -8.16859001186           105.7143995              -12.1556317548           -37.2312839046           -168.115080659           173.062741066            -122.662484502           139.542807839            139.542807839            -161.155481111           91.3540664285            109.706311289            40.1566879467            -149.146090822           -149.146090822           78.6761741064            7.78977683435            -152.156596964           -2.53923067228           14.2445013816            -12.3327746068           137.059540407            -46.2771421212           -153.275588333           -0.40243711013           0.0317942588958          -0.567313127732          0.476729377028           -0.12220112511           -0.249294736033          -173.946099607           16.5915794423            -98.9021230748           -25.3502379695           115.037586739            44.0230752818            15.7200359535            125.494116618            48.9322863091            -154.677660979           -53.3416351684           122.511599937            -155.054436851           -24.06389024             -57.0919620349           
rwgt500                  -100.741132962           -12.6864452061           1.23478615453            -2.36144277415           -0.2499241671            -30.6887979529           7.79136624494            178.801207768            -0.943500483246          -133.295454335           -5.88977201024           -57.201910854            60.9260283681            -149.38697159            -149.38697159            95.9049124401            51.8546167824            -89.059120081            -114.693248928           -76.6830479689           -76.6830479689           -68.9044078591           154.1919167              -53.9726933676           30.3331720106            -15.340557053            3.30339631523            -166.753865244           -28.6852659502           54.7599197143            0.28698955494            -0.394325124423          0.223959475435           0.788836451114           0.00525694039058         0.452907715857           -112.555057151           -2.4412843927            119.04534462             82.8031342097            133.621628592            135.355097472            10.8615451464            22.3048235694            31.7859371411            75.9684112342            -111.726977298           172.370473264            -116.817122925           -132.801006526           72.1002638228            
rwgt501                  -18.7050142225           -6.34056300788           0.542593409952           7.37207486727            -0.231960043472          3.84603494068            1.22852695594            -55.5709927989           -16.3619677396           -47.9355361095           26.1715172553            149.389358104            18.1278460217            30.0541274645            30.0541274645            63.2882905873            10.6215066399            96.8565467212            -55.5093331594           17.7454072904            17.7454072904            -144.019258392           -3.08101491035           -37.6671735852           23.4190188699            -22.1658605713           11.9622227181            -169.651697332           147.843795159            -87.6724610909           -0.3789431014            0.369449312846           0.299399221462           -0.0307405950939         -0.340439379192          0.0124675581557          -57.9445551617           -40.1001891963           -119.665275483           -21.8147417058           106.836328776            128.157367865            -121.113897427           -122.240860185           -58.7996776527           -27.518297689            21.2349778815            78.76830518              -30.701236549            -119.21867919            -24.0140248851           
rwgt502                  -57.2155584076           -10.4990415214           -0.354883514836          15.9608583741            0.469647997759           -105.424413549           -8.29613961788           18.1362203012            16.3160135041            -33.4788480141           -13.6213947895           -150.795704196           -67.1984810057           -98.1341974585           -98.1341974585           126.224006535            90.6769567955            18.1133678418            119.735069113            88.8791602619            88.8791602619            -64.0853562656           -9.12802917386           131.273244874            25.6394967079            9.00764237588            25.498410534             -7.17462010393           -50.2503848792           -98.7889938699           0.412712529663           0.584288384717           -0.388194846074          0.690157420791           0.323433622406           -0.582244938614          -162.885415758           42.6037885929            10.3023011785            -21.3579563326           -6.56858393093           -19.8530413245           127.661086178            -159.324953107           -148.15582015            -68.7819678147           152.954188166            81.3415735197            -127.432406877           -141.86272409            -161.621561232           
rwgt503                  -4.49756660981           11.0530039645            -0.693704901247          12.2325244399            -0.295310327407          12.4191335287            -9.71202918007           -158.764831146           -13.7756366981           -168.598128697           -120.508944513           -60.9539578048           41.1380255801            -169.184539754           -169.184539754           161.1152903              -21.7419560395           -165.848807389           167.945513277            28.5243185749            28.5243185749            12.604766033             -124.501709186           -121.234059628           -29.354752146            13.6446348189            -8.95728057227           -123.168367385           -96.4774063394           158.553505953            0.309417788809           0.666965348828           -0.39784656994           0.628324212739           0.169580976579           0.465331338706           -171.579825778           -28.4087424586           -130.131799958           159.943750457            -14.7495304776           -35.3471847203           -89.3550254653           -99.3775033529           26.6299129172            -178.704227714           -179.389983387           1.83980259323            21.3852053408            -18.701848962            -107.685129363           
rwgt504                  -66.9395971721           -14.7683049135           -2.16913266089           -18.0799547563           -0.336269407843          53.2752922759            8.05734385479            -78.6553352082           9.25139992504            -134.028413666           -114.251993763           115.851073978            -17.0450749626           67.825755779             67.825755779             51.6882657499            -124.52577426            -115.459062984           98.4072294069            17.6156071584            17.6156071584            -125.248871121           -166.356240858           139.752587144            1.85530538931            -32.1359626644           -8.37115887893           -91.9985761255           -164.276317714           82.8419216821            -0.366290765899          0.690781717732           0.261963854688           0.623116947665           -0.510481362624          0.0570171553519          71.2927819608            30.9505596493            -140.874961069           -101.174988123           119.763190209            -40.4430880818           -152.546185926           -30.3300874724           -98.0966241821           115.445738065            63.7752964612            14.6519642928            -152.797754878           -33.3177530963           -117.947316273           
rwgt505                  -59.2930227525           -2.3277449639            -0.866269119647          10.4107087612            0.090268664267           173.757230659            10.4777722943            -118.831755955           -12.4410503324           85.3441986819            -66.341739339            26.1156182578            -95.0697679155           -56.9640258277           -56.9640258277           -57.7401451161           -83.9681809678           -10.667263649            -31.9007797619           39.748276226             39.748276226             165.80307475             -69.1235416178           -2.94103517006           27.0905820368            -23.9409215741           -23.9110838025           155.948725988            -13.3778682504           -73.5108800472           -0.387701027106          -0.347242813357          0.239854336464           -0.294889345915          0.461449349929           -0.465892359862          91.830954703             17.3272162058            -14.6687360293           62.605379039             -178.824011062           -128.574810502           92.5861034068            50.8324619619            0.177371340136           -68.2634034836           103.46715287             68.9949984189            168.189279496            148.822468689            -105.653727004           
rwgt506                  -26.3053020302           6.58005923843            -1.4297766986            17.3527670289            0.441160014992           -91.8268684228           7.40964824524            14.4858248396            -0.503605529699          -15.5629587235           177.112521783            79.1947780207            -53.3095384962           -134.732657871           -134.732657871           123.236732449            21.7434174465            -2.41685569089           -131.399083826           -37.8268384799           -37.8268384799           -107.003732472           46.6030648666            135.940958105            10.3920572752            -9.40822501787           26.3609305796            -44.3142956283           -99.5394732287           164.629535019            -0.337259257238          -0.662545239184          -0.0840282555855         -0.278732412315          0.498285669897           -0.428023524908          28.2495326417            -12.6863415259           35.6293381692            88.1475090518            -92.7085087089           167.05807629             -45.9607232413           -104.735305023           -150.099349165           -87.4359760436           -165.176809796           42.5397437746            -13.2673612886           -97.1129836076           -163.524296335           
