                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt149             -1.3490401874       46.6610780891       11.4321100404       6.23200798097       8.81080661789       0.948129470566      5.03015254008       -4.21091227695      -11.9119621105      2.67956460196       -0.234322168788     -0.311898766886     4.89313320334       -11.497027869       -0.594817399926     -1.62939915672      18.7227140496       -30.5729151014      2.13269108491       -9.05395310279      27.1422914491       56.1695746311       23.5460186573       -39.5899050096      -12.2081280753      -50.9661679875      20.4999907973       19.1517762018       24.0384306666       50.8676987781       12.0759188429       47.6656901483       51.3863872243       -21.9744709505      43.096378227        -11.290617121       42.5388942544       9.21290034403       
rwgt150             2.24016533171       36.0310495156       38.9956710978       7.92443855413       -6.42722357865      8.87958583665       0.248167262953      -5.30466072864      -5.03281983377      2.28284810082       -1.70313147744      -5.69476277945      1.62821658752       23.2383325857       18.5679871199       -10.7425979693      27.4115974693       -13.538234601       42.5749236112       -26.7410446002      -4.71403315758      -22.4458213531      -40.5015497001      -48.962193579       26.2393304036       -11.4790267269      32.39462024         49.4774853112       47.5922770751       6.02584981939       -31.675122602       19.8717314552       -14.2981384979      1.94654104809       35.2478186834       -22.5153682554      38.9536448977       21.8914305604       
rwgt151             -1.64513122717      59.5183759548       23.9687328472       0.229718855291      -1.91248451377      4.02921521504       3.07240021592       -0.713511126746     9.54387635187       0.866755251889      1.15771224033       2.60893926169       2.84530114151       -8.83307386687      4.29200362949       9.90105093919       -56.0949312643      -0.265710289208     -13.1329002804      44.5257081745       14.1252338898       -12.1100042328      32.1729254115       55.2889298537       -31.1012935388      -10.154160059       -30.6867445988      -43.3477834928      -43.5853059858      8.10190394303       40.0404981108       -37.3509823676      -43.7571403148      18.4764663942       15.5609800225       44.9010169431       9.53093784          -9.55928594354      
rwgt152             0.145007434724      -3.54133348875      12.6854627941       6.16718775831       -3.370559708        7.46464117866       -5.56404114384      7.96017075244       -9.18966041159      2.45212644832       -2.51507787117      5.73809978808       -12.0481196554      13.5850643625       11.484938196        6.68268000819       38.6632597406       -43.5634381812      -7.05146375823      -27.5141863638      4.0222395014        60.8071438781       -39.9169622211      -2.22655159864      55.0138406884       -9.68800464642      -1.31412492629      12.8729820474       -58.3427948591      -46.4611187922      38.2571656326       44.0196779411       -28.5269159435      -57.651475729       29.748673004        -28.2649722434      8.35047823068       -7.43294704524      
rwgt153             -5.28442851496      41.0456866515       32.3420224909       0.916368708092      6.76733518828       -0.632607411718     3.99615501808       -8.8810270191       -6.86441449287      -1.30619510661      0.542820058287      6.1963402309        -14.0888997359      -26.4925031664      -10.7131540496      -8.74114107066      -11.8178720283      -33.7006945488      0.579678640181      54.0417221698       -11.3084710833      24.2826590982       1.71299558951       -17.2082951257      50.8066018895       4.95196222977       -19.0052885024      22.2755188737       16.6851760992       20.6532602945       34.2531435653       33.3478832488       13.6673435434       32.7153875451       39.6824387125       -58.1420743631      11.7745973313       57.4799090599       
rwgt154             5.11957715689       48.3141733897       -3.82835784185      10.1990779817       -8.7405264802       3.69396817719       -5.84210858731      -5.85852350857      -3.67397703979      -0.262426197558     2.8091382176        -0.249804436425     -13.5859136692      3.32844268567       -6.29414777484      -2.21937231175      -26.513777687       1.15907392925       -45.7282394102      37.123956162        -23.969666228       -19.5941857322      -14.7883587344      -45.4123141565      -30.5282992634      26.9376900155       49.0995490283       -14.1939637917      -58.6061657164      -25.9581516813      28.8906079644       17.0418794485       -7.15315703761      -60.7682096008      22.2307031042       19.8162076516       43.2660358747       48.3843213862       
rwgt155             3.61107776747       23.7730766899       16.9489217178       8.45438614972       7.59012451573       -2.85558930719      -3.86428020288      8.11665460322       9.35384507907       1.43958950071       -1.62784158346      -2.47135795884      -10.6134172136      -23.3822233633      -3.91852819879      -10.2317009787      46.6750232754       -4.96349554353      16.2391224967       18.8912872686       12.9897866899       -48.4099264777      -5.65167264432      36.3328328366       39.9030401902       58.9569912903       1.81894971562       -13.0885291023      -14.3957912211      -41.86650335        55.5080480521       -15.8496930916      1.56742054815       -43.817309656       4.26828442728       55.1269633208       2.12973146722       -22.4816530751      
rwgt156             -3.08265674299      13.4142219919       -0.389451611682     1.1047038358        -6.2330225699       1.92269804358       -0.283751820294     7.98124180606       -0.114777935106     -2.02528245322      1.56457133472       4.16591983676       1.56474736972       -21.7683422791      -18.843055759       0.276049244499      -14.3960198975      -52.2055175639      -42.6385246604      -17.4815329148      52.3504762786       -12.7370133153      -55.5686134549      -60.3756819048      40.6249879366       46.5737966572       56.7854661457       52.5956535779       15.5472561057       26.1181074537       -27.9721191737      29.2562734385       38.6241637771       -52.1559203637      -26.4961318552      12.5404343462       -29.0620142672      1.59524859682       
rwgt157             0.306721783625      -15.0693794199      23.6068816075       -8.79162149799      6.64188214462       8.31661561142       2.02312187514       8.00395560326       -5.02706743038      -1.36301280836      -2.85832329981      2.01588149219       -8.2392984366       16.2627856493       -23.9315100287      0.780138315373      -53.4926052972      20.9080940448       1.92315970185       40.9227672058       42.7306747105       -2.29965734049      -36.2611249457      -18.2261320806      -12.5206473068      31.5395131042       32.290986372        8.44067355392       22.0959420742       -60.5929935747      -28.8519511875      2.28641516526       19.1026024223       28.184843305        -39.9387034953      -56.3577769234      -53.90973847        23.9584358728       
rwgt158             -3.70816658491      24.8276081227       3.57669704442       2.68696047579       1.55039731138       6.1992035837        4.40685354678       -3.67910372921      -5.3263092754       0.790870875053      -1.22396343692      -4.69961000892      4.92542910376       -20.6788276389      9.57221629002       6.7633669163        -58.8230916071      40.0195476671       -23.6520675814      -27.4304829347      40.6374152978       -54.8514669479      43.8001671112       -61.070013025       7.39822871753       31.0318882657       -10.2474382516      -31.7885929817      15.2119918357       -10.3131193424      61.3953758297       4.23418099638       -44.7851559577      -45.5353706056      -60.4562391295      2.88304000491       5.20322521811       27.4189540405       
rwgt159             1.52887615834       -10.4023284715      -10.9219163046      -2.73933498715      -4.19601383932      -4.44191407881      -0.826918717844     -8.12596930006      -4.52667696781      0.661629131068      -2.97779084249      2.30226476664       2.10588025495       -19.4327101207      -24.7306062754      -1.17269877517      -24.8856773749      40.0074119766       20.0402320783       -7.6867031723       49.4710669839       20.1298557002       -13.7540651314      18.2656221147       -0.641212837654     -51.7859036853      13.3367041034       -21.4386291848      -53.321705981       -45.7194901141      46.5654389177       -59.5762094217      -13.3569509819      -34.4225192019      37.4189400384       30.6436316193       -1.53742489448      -35.6936499717      
rwgt160             -3.03259315434      26.2169024181       25.0614127056       -8.38487268993      7.30637310043       8.6986162763        -2.42369333881      -0.45141013966      -11.1058898827      2.29520833188       -2.37715003398      4.60478640372       -1.99438504659      0.157003430162      2.46093420827       4.1261655444        26.4298041201       14.2690928369       -12.4329103781      54.8229469933       53.722223665        -2.76526645441      -2.83599243234      -14.730890042       -48.2313178065      16.340286061        -34.7712804683      -14.8427895162      -46.6230023459      21.1499787825       50.1137938636       0.555096067191      -34.9801638538      45.4328840449       -16.0136210336      49.2527683774       43.9349965578       11.4943884375       
rwgt161             1.1430686929        30.4866288457       -9.61605014015      9.77915623936       5.12046822496       -4.90101243598      2.14142191648       2.2198902203        5.98022979295       -2.83772050398      2.84550915513       7.15978262124       -10.3774860779      -10.3312138069      -31.5850233638      -5.97046365975      -43.2715437895      1.69885958736       20.8795998588       42.3062177707       -34.1591505725      -14.0177880755      46.616100281        13.2956961038       -34.5039437515      18.8870781453       -40.0624133805      -31.4675233646      -37.6406274099      -13.0157005711      16.7636942658       45.9822623852       -45.9437243991      -24.2193896774      -11.7757508663      55.1051984913       -40.4245493265      7.74803014952       
rwgt162             -2.88940188146      50.7465699869       -8.93518158239      5.33017952412       9.32677084365       5.57632335134       -5.46944632525      3.06063177384       9.87611654806       -0.430037684092     1.43350799083       7.28768878897       5.92252917173       16.9495808202       -14.185691481       7.24614494497       -20.6896739657      -44.8407586841      -38.1787157858      28.2723840783       18.1087442672       30.1656170716       50.8771044243       -55.9134588552      -8.25233120465      -54.6569899117      -47.3381422121      -46.6160093333      5.32480715027       52.8200533706       56.8270882655       -42.6981791816      36.0978819178       -29.2871066236      5.32715540858       36.7486056342       16.1523371168       -56.5867314931      
rwgt163             -3.39671684391      12.8782980819       -2.47639722382      -8.14765006752      0.589245192072      -6.45299012376      -1.53985623981      7.23032455464       2.00774397541       -1.56330074599      1.18580046448       0.347138439175      -7.66999319578      6.70350543753       5.52541508505       8.46854266362       56.9493395183       -44.9938329906      36.3676424446       -40.1021750162      22.8907206309       -40.2690878363      15.6197779548       -22.9502893114      59.7594336505       -39.732826452       -29.3590064919      -36.1213273809      13.8072880261       -11.397751146       -9.177314154        41.364743765        -58.651397073       58.546717029        60.7353019683       41.8047922762       -55.1913497498      -48.0002738554      
rwgt164             5.47324554849       -1.70312941611      40.9908586433       -1.66557570018      -7.29814782105      5.44679029456       -5.82296886482      -3.32353982447      -10.5391502407      0.825885353269      -1.07995692404      7.49379475086       -6.07625850859      2.66135880725       -10.0536625489      4.99732835027       60.138940068        -0.625687387834     19.7610977452       -9.62121569284      20.9110310951       18.8926472914       15.1725121996       34.0275140712       -32.6711556812      14.2527277328       -43.4073864563      -32.4570020786      9.07688192934       -39.574482296       22.6820262805       28.4752689583       34.6834477074       -43.071872859       35.9736968412       35.9981528241       -58.3342137602      45.5232890155       
rwgt165             -3.62793712806      17.3741486185       1.29369954666       -6.06144357656      -7.95533023825      3.04493591819       4.2963661996        -5.79818084344      6.74586944405       -0.0773027729591    2.77059866434       -3.64795275338      -2.92826884576      3.72617079025       16.3662372692       -2.60951185915      -48.0154358134      32.9403301133       55.4154672951       41.2236988539       -1.62813965659      -31.4820786604      -21.8280613814      -0.0454650868427    -52.2396358108      -19.0171774612      -0.209399533554     -19.802347491       8.3820747763        14.7182370372       -43.1742680298      -3.8562429852       20.4402854335       16.4218381937       -24.6761951361      21.3879268825       41.1228042348       -36.5202198781      
rwgt166             5.27171100225       55.1216086464       0.817487126064      10.2719760611       0.202337330974      -5.24741060857      -3.32496783774      2.54687312466       9.26104463769       0.746507324061      2.06346622528       0.788913678748      -12.2744232392      -10.116964427       -33.1308550118      -4.40270991925      -4.49006804572      -17.6396887867      -20.5382598169      -19.9818344677      37.7854793307       43.3781569704       -42.6139508509      -49.6579560814      -11.1893496697      -45.6423500341      3.5200489982        16.8497223402       48.8109027267       -6.66044422427      8.40522939167       -6.87425738006      -3.9280183597       37.7057579027       -21.8641355799      25.347978527        -38.7862127022      -2.86917984312      
rwgt167             2.65768922778       1.29949413616       1.07221479102       5.86359603245       9.78421946254       0.273566195643      -1.14599478893      1.21007106639       -7.80861115334      0.198725670912      -1.4118816603       -6.48355368725      -8.60004625083      23.8289018737       -9.35805962076      1.70090966222       38.3639029422       59.9842263575       -35.3637953548      -45.2949854775      -46.3989183891      -34.7183566775      -43.7753721746      16.1849771566       42.0390706647       54.4873317092       -18.4672347317      -37.848310291       -44.3908910424      54.9447784656       -1.40675611818      58.9667729773       26.4191680151       23.4627561003       54.1634388444       -39.0266115469      30.0642682848       -57.3695755048      
rwgt168             -3.42127389331      -10.398871206       0.991447599355      6.21634042576       -8.06847111832      4.71994251608       -2.7031193714       -3.36541772961      -10.5849041086      2.2840568377        1.29700130135       -1.18249950442      -7.75752339717      -23.9797909294      2.76489111154       11.1766596588       13.4879361717       24.4206104957       8.9683223546        17.9263097401       -30.7609835749      -26.1633870429      20.9752873582       52.6669056762       46.3412322411       -4.24546752742      -16.8640078487      -51.0155338648      -25.4979410734      -35.8561082506      -16.6722623129      -41.8900292002      57.0083031969       21.1511045593       52.733475324        -47.6119330534      -5.0801238931       27.0915327718       
rwgt169             -4.88191006493      1.57169089194       -1.54468222598      1.20209521382       6.64747371709       7.24932878688       -4.64683870726      -4.92471784414      -10.0794495668      -2.79462537686      -1.15428361766      1.981572972         -12.5667663115      -0.104096837137     -5.69224760177      -3.14474327052      -18.6753217382      60.8191786308       -32.7774010961      57.1826509196       -51.0660810913      58.0814692218       -4.52906220843      -12.9564323369      -8.23114150904      49.5877432905       -20.6641712902      -43.1829821476      -27.542041978       23.0098887738       -16.8394088333      -59.5293386895      -23.5569932709      35.2254463428       -46.4190434083      -46.6024700332      -55.7034669996      -49.5805748809      
rwgt170             3.66122739988       31.2475818814       22.5242397681       -3.31725722739      7.2687692056        6.10551632489       1.14850173216       -2.68340512839      -8.37201432289      -1.48394231126      -0.180795391685     1.05890555579       -2.0518822447       -19.6053637979      -31.0711787542      0.934378505361      -15.7753930104      34.7931215103       24.6664965926       -7.53758012251      18.92728126         26.9624847479       -25.0740569942      -56.2787605159      25.6772682608       30.511188511        52.1921543214       -45.6118431961      59.2695578681       4.77535758057       60.1450244137       -36.4044686869      -53.9583564185      16.6586462537       56.7403668581       44.0865347185       -27.4733086769      5.61407636265       
rwgt171             4.56098375907       18.3795019047       12.4251984648       10.4589083236       -0.344192702737     4.12363863164       0.794081233441      -0.388390334701     4.47407239286       -2.5410540409       2.42538356788       3.60914794323       -3.86035452093      12.5525585841       -25.0244603779      -1.83219770177      -53.8785952185      -7.66343781836      -23.2432735166      -53.6887969541      -3.25192969433      30.5999381792       -60.1154823566      -51.2188741846      2.92146279756       31.549968369        17.755055146        45.9478961239       18.4873406813       33.5584254024       56.6617745924       -22.543790104       37.1778181457       -23.5106370854      31.5148440954       -23.1058489713      12.4421018703       -49.8981020075      
rwgt172             4.28067148853       -13.5640053184      13.6089491287       1.78896061105       0.0751365331533     -8.54926581117      3.60270343422       -0.962538616826     3.40864897666       2.98550177747       -2.3459995021       -3.96970968992      -10.7951984168      -25.7037965996      -12.8656298078      5.52372690922       45.8904601316       50.5277097532       50.2399865153       -10.0276817421      -47.6047380805      -49.0820626425      0.953982429221      46.0395140672       -49.8935841456      -19.7440551168      -54.0646818997      -29.9933496618      -24.9828361181      -27.2143335417      -44.3019549132      -37.7871443379      19.256870629        2.78757120556       -26.3858056966      32.7434243459       -25.5595743401      -15.2731650731      
rwgt173             -1.14394274123      58.807246851        20.4673525193       -6.19368283055      -4.77032974189      -5.59045410026      -3.23821268421      4.73307170346       -10.6306696464      -1.72925262875      -0.0575935774026    6.71966425884       -6.34296150905      -9.39129341526      -8.20731921001      11.6069714192       52.5732220851       43.5974070736       -31.3285243433      10.1659463712       -48.6862627641      -8.66695266672      60.4782953524       0.542091623456      29.6480299809       -16.0167008445      -39.2812255625      50.8998873474       -39.6400119153      49.1410192453       -13.1628676947      40.1902418257       41.1288507854       50.7489626301       -21.9502509114      -2.0534851074       56.9057147667       37.0916018568       
rwgt174             3.99440058138       59.1960048126       36.4896985555       -2.00642022286      3.97415502609       6.00712489584       -3.16807786845      8.54805976431       0.646777244558      -0.239825361906     2.64058111115       0.971554393743      -3.26131075087      -3.04943645164      -24.0448874997      10.1238406527       -30.8270752619      -29.8443500682      -16.3297591905      -15.6605812942      59.0092324003       58.5965424764       -10.5415200642      42.099928214        26.2243434532       25.561011311        34.5001808634       0.0959658848685     -34.9259719906      -23.3142046015      -32.3479874929      -20.4825123501      1.44527367546       47.8691042485       49.30949959         24.8243672687       40.2415385359       -19.5941510505      
rwgt175             -5.22957162243      -6.9475386408       31.439191381        6.52161525053       2.12919145061       1.60701934138       5.60755858588       -2.94753958233      -1.6547416135       0.417271484877      1.78634636355       0.678553372667      -3.67332319895      -4.07907954967      10.6469785022       -2.5248567754       -47.2277289385      39.6191062065       -42.472017741       -12.8216544617      33.8572014467       -49.4772055831      -9.99379658008      -26.4629610187      -34.0201065969      41.8988757001       17.8947201224       54.9639814607       15.1410086577       -13.2476360244      28.1552027129       56.7517555265       4.9783710267        58.9412865557       -29.5972143073      11.3022231541       26.5598582312       -55.1556536505      
rwgt176             -3.20597799324      12.2242187738       -8.01882998181      1.85637075028       7.86774476592       7.89177715316       2.34193760652       -3.67960141912      6.48473463229       -1.16900970462      1.6702663778        -4.49576151359      3.01343368103       24.949192267        -13.3420812175      -7.42797872673      -58.6802194231      -51.5468694129      0.878630999084      -45.3629221812      -53.4513294558      -51.1988217928      30.45113186         42.7690599219       -53.898253793       -1.18924224087      -11.0242026189      -2.78871733559      21.3872701432       41.2762460846       38.0274155987       -34.7647736355      13.3060307475       -38.9177563482      -42.2651053352      -5.20344069078      13.7783428462       -39.7675790587      
rwgt177             -4.92692202716      40.9692903205       8.34985190811       3.11916753219       -5.07511095741      5.36557722653       -0.59223254676      5.42690619261       -8.09979319417      -2.1437823563       -1.10214941364      1.95289413222       -13.5692842765      24.016265237        -1.46862353216      -0.271482091441     60.4995363709       44.122646145        9.0282224645        44.8617265301       30.4083354937       -10.6803087072      59.6694357423       -53.4913927632      -28.9274233791      -51.0743871356      32.6376403397       -43.4393474525      27.8899395489       -49.4822935365      -38.0233618939      41.1631822897       34.5210802452       12.6947703032       14.7950449213       29.836217611        49.6457651687       -28.9389806046      
rwgt178             4.4899391436        59.9755418277       -5.68060222279      -8.29768720334      7.71994077785       1.30973726775       -4.53862100388      6.86449742502       -1.41372662539      0.975297775841      1.03977296694       5.7535457205        -14.522591224       -5.69374744172      -1.83438880398      0.973615011325      -15.806403071       18.073050572        37.99638479         53.9234397857       -30.3571983367      -0.329645463309     53.4245061758       46.7863731885       -10.7935817989      -46.0164377687      -1.02122560796      58.7509769919       -23.4591680931      50.8369803739       -47.154609231       -58.9871147574      -5.14572287781      -41.5423078213      -45.5581378729      -60.1825184858      59.7150492233       10.8098736842       
rwgt179             -1.2463498086       11.2478363508       27.9677688211       1.27696173903       -0.336604633747     6.57741516914       5.39295195962       -3.25057266465      -11.5265938624      1.93810049418       0.732897704203      0.527010448969      -13.4457397378      -18.3038248876      0.258261179455      2.5515813349        -14.0070287457      37.9329469541       20.8865565104       2.73329436217       58.7469048195       26.5120081509       -31.6477704998      34.606165959        27.6402063145       -51.2045745213      33.4699836938       59.2092989351       -4.22675874167      50.8400835501       -19.5263678658      -49.9405432204      39.4282530594       58.2584884411       23.0822890215       18.8732471116       2.9413030599        -11.6947878108      
rwgt180             -4.43677903012      53.8129689074       31.0026047248       -8.24319147187      6.49780939474       6.20396262788       -1.88336320946      3.64707589649       9.16459181374       1.68974228923       0.829619267111      -6.83788551383      -0.860632106689     14.1431531632       4.89973706216       -10.6468295397      -2.275256953        -16.6331633275      -35.2046155753      -24.8479874509      -17.3849539182      -3.18415868816      38.8905767782       36.0899769234       31.0574647508       24.6501919325       -32.4003573083      7.09383866927       0.720126601652      -50.2977530752      13.404773011        -32.2456022887      31.2310110245       6.20259767091       -3.70216790353      -49.558821437       -0.428298222251     16.5500091272       
rwgt181             3.10940563638       42.6415809004       -7.8576969934       7.43144060788       -7.30329067524      8.11912844694       -4.22322688045      -6.2693473605       -4.65583692379      2.96784184448       0.616641287319      -2.10227983837      -9.77639543271      -18.9497726611      2.5748294579        -7.04901220767      18.4243399929       -52.5360190981      -5.63269850683      14.8118417017       -46.1618447518      -60.1942785791      -9.27017882884      46.9746175245       -5.48743937404      51.6498815095       56.294750558        31.627728395        -54.7584515873      -36.318388517       -25.7124350304      -31.9495098654      32.8130547141       59.5067362074       57.1397678748       -20.8610488552      21.3458924874       48.3691085304       
rwgt182             -1.8401109178       -11.1329181569      4.31604984709       -7.3893887875       5.48264874612       -2.87182130124      -5.98542619379      -4.01473317343      6.32718423686       -1.07127685148      2.31529895889       -7.06209133187      -10.2115445456      21.7925296004       -21.0259576689      -3.77269416961      25.7064632102       40.8606738781       5.30793003845       -41.5475588456      -4.04938829579      -20.7828970038      50.6611576268       -22.7742986951      28.1286704913       -36.77972408        -56.2338036874      -34.4687145761      45.8185617442       -10.4171307688      -32.6902923221      -27.5751094423      10.5120729692       -13.0460870485      9.0539021407        3.69442359026       -31.2766431236      -56.5841980705      
rwgt183             0.722104651645      0.324697051239      21.2397014611       2.12376815053       -6.92384629922      5.57916848632       -2.73842567978      -6.9134703536       5.14780467164       -2.82326540182      -2.31979399535      -6.29355533426      -13.756694531       20.9150815194       7.58846641165       10.4996862646       -20.3464443162      -17.1568905815      -38.1454823099      57.494887996        -29.1487890745      35.0480944479       -6.75206992365      43.9205587559       48.1761508403       46.589681387        55.6301363696       38.1244695126       38.3849605156       25.2160627429       -1.16662225978      18.8195596072       10.046345649        -2.81605199501      57.8666432742       -33.8446735427      -25.6850547127      17.7448753919       
rwgt184             2.11041887633       56.0127377573       -2.00587833221      -1.4869503945       9.14125161613       -4.61979299504      0.683388491016      3.88146856114       -6.66656038803      -2.83415876655      -2.77268528907      -1.35676293267      1.86349963384       -17.0297333618      -24.1662775628      -0.765678177246     -39.6822263204      41.2646026142       -30.9811755592      -60.1657831582      -11.8172945625      -21.3592758042      21.4482991202       20.2585026117       -7.30342908004      -39.5565551314      59.0621673331       11.9867092661       11.6093425532       -44.136749659       -10.0979810362      -5.61324125096      -33.0293931795      -31.4266227646      5.3073300255        -12.0914503739      19.6033108665       43.7768180411       
rwgt185             2.77558616247       29.0842766172       2.61320174925       -0.928301662178     6.16512525405       -0.367752908165     4.46395489725       -2.17952639363      -1.95462868317      2.65211168659       1.94904659174       -5.30108712204      -1.25692460581      -10.4791215242      7.97004927913       0.308488673479      8.36444723425       -12.2507872044      37.9080573544       -31.9645911988      -38.7877607859      -30.5375011886      36.6142020517       -21.4716686046      48.3910209691       -52.1081991408      22.3501098407       -5.39564017505      -38.7332391268      -55.5645892076      6.42764894294       15.7172941776       -7.67916028169      -28.4439041943      23.2352089008       -29.151176596       -31.2183007211      29.6884939974       
rwgt186             -5.26138335905      43.2999097578       36.0940048877       8.30037536969       1.09429755061       -6.83146877224      -1.77066665213      -2.72968244435      7.60534044781       0.3488918461        -0.00891093988539   -2.36694680445      2.22131809881       11.2568173047       -16.3188330184      -12.9777767636      -14.1709121922      -37.8528416136      -14.095153566       6.78872818813       28.1015396579       37.1912240364       57.5528538235       -48.5703824675      -22.077028389       58.7557882896       -56.6548735244      24.8913265389       -46.0789003825      45.3528485043       -42.3303382884      18.9416539417       10.5699162194       -31.4439814927      -6.61646900881      26.9009330336       54.5457725167       -32.2290974899      
rwgt187             4.08330325891       42.1437628582       32.1687674706       5.36834489502       3.55118909632       -5.55846135912      0.528838183965      8.64043555546       -1.89705194958      -1.68618931786      2.89282139561       -4.24876774535      -5.38000759876      22.622643381        -18.4857104833      1.95551609753       -43.9000957236      37.999768019        55.6320952999       -21.2981609122      -40.5405735562      -10.5083272182      33.1712609633       8.25707443184       -35.7477885123      -40.7467035546      30.2398479509       21.6226945745       32.7527374482       -17.2155129243      -31.954133237       -55.736197732       -59.666357917       -12.8701412214      0.315464939638      58.4339093635       26.0399300857       -3.98253915151      
rwgt188             1.91900731214       -10.847131713       9.15415294621       -2.24610287747      -8.72143481649      -7.84114413635      0.976473032153      1.49804901469       1.19507091876       1.68904630228       0.861195189102      -4.37968036766      -1.50164143636      0.139998038115      14.8168338875       6.27283572182       28.1836285086       -5.26751879352      10.3418851348       56.5250706277       -29.1464186987      -4.86348478594      6.03013840069       7.23772903249       29.773369838        15.3489319717       52.5291859158       -18.8336630243      -55.8547703256      35.7535099976       22.4191755533       58.8322272378       15.9891223547       -55.7951185659      5.03799333224       -2.79309673833      44.9499164889       40.8812014856       
rwgt189             -4.66196304369      36.0593539928       11.4998796961       4.00478175004       6.77872631331       -8.14322008567      -3.31031690384      -0.95753040957      7.8796670302        2.92578407456       -1.51706959389      -1.65248906855      -13.8916879099      5.04893417876       -2.38607378139      -8.71246012744      57.3814135997       51.6139756673       -13.5307654735      1.94182720342       -47.6697779468      -37.6308682932      -30.7521749384      43.9622713504       2.39567843243       -16.4870173105      37.0478789799       53.1757217658       -18.3568991318      58.4340922781       -53.0938440601      3.75094523077       -46.7630572103      -32.7678634039      -15.5243377846      51.8342152327       42.654605207        25.5393255395       
rwgt190             -5.33422119224      -4.11571514949      22.425301411        0.443915333161      -4.07630483924      7.9137743773        -0.530356419202     -2.26885572176      -4.03637301316      -2.24800151098      -2.33070212212      -5.20118356957      -12.0722016147      25.4641543678       3.16516361809       8.76722780324       43.6372179683       12.1831750494       -42.2160483091      -38.6422977403      -51.4020919912      7.31596007875       -11.9023383814      -8.33687516098      16.4112735125       56.791954315        -25.287655668       17.0615038047       31.5715206249       3.98882977109       0.361842375267      57.8270632218       37.5243796797       33.6393910474       60.416096107        -1.47945215828      -12.1289956488      13.5322080738       
rwgt191             -2.05992676427      35.3684817891       30.2965440273       -7.97301886749      4.76958713857       -6.16857150451      4.88524757514       0.697765958507      4.96423736247       -2.03019606925      0.88571937762       2.55922574848       3.25178217098       22.9881001605       11.4051708501       -12.3329500603      31.8838402693       58.3181448477       30.2369404432       58.7811386339       -8.02288797344      -8.60923211513      -5.17932742529      14.9921295116       -15.338442583       24.9934308981       46.2785165104       -25.6958440921      29.3131196742       18.5452743745       -45.0450885501      54.9524798391       24.7247141815       -40.1718572821      60.7685349648       -34.1025640678      -60.693461135       -41.6332396003      
rwgt192             -2.42830091826      32.0486819149       17.3527414659       -1.86606860838      -6.43414417948      -5.41071826196      5.16494874473       -2.18831485449      6.85788179549       -2.11607883861      -1.05565791664      -3.43498719722      -8.72859557122      11.7296344415       15.3354546026       -4.71698675281      -57.0135260943      -54.9640404741      -53.1045090775      -1.35366458425      59.1124662585       -26.9266312679      3.18529366192       43.9667773249       -28.5104839554      0.897177751527      43.0966434266       -22.1161497271      -27.6811239493      -23.9037310866      -28.9351095917      10.3694754577       -19.4064977225      48.6311518728       39.9235968988       19.252487267        -11.0456886683      -16.0798157765      
rwgt193             -3.24630820454      18.418443558        35.0873367428       2.47053705166       7.84286686209       -5.93513739614      -3.16580225993      4.71779520855       -0.0473044041434    -1.96724827958      -1.85925917069      4.49383127551       -3.56924015067      2.40588616046       -26.8602964765      6.93001123189       -6.50679637084      1.10795991703       49.7168843548       9.95394729706       52.8040803076       48.1587762707       -1.05486980828      29.2212288071       -55.1941025836      27.6960987273       30.6214768593       10.5149215532       43.6013184202       -8.13679874726      -51.1934114065      1.30198512275       -53.0348026625      -54.0559037179      24.6289837425       23.7757314565       -28.0026213715      13.7837926577       
rwgt194             -4.88707483782      47.0422574851       -0.9319169902       8.62746313818       7.77641091722       -6.21214925334      0.335373446696      1.9320911822        -9.71445733252      1.42361581268       1.48460426377       -3.11935336558      1.00551830345       -16.9587414335      -5.72449560277      -9.28896155744      -45.0890204695      44.1182607134       40.0680732984       13.5296290911       -11.0168242238      19.7919754297       -44.4135039296      -25.358263768       31.8149504297       -1.14641860969      43.1846037221       53.1245778649       -26.8484032587      59.1832737191       -20.8778550743      -51.7929038809      58.2892224745       30.848734157        51.3214203609       49.1299626088       -31.7623215318      54.0225365558       
rwgt195             5.87669268887       29.2403241421       -7.89573733647      -3.05418727574      5.27462144557       -8.03001398591      -0.819552920934     2.25401084293       -5.09694799898      -2.4526493861       -1.93916093106      -0.692419120635     -1.94461398097      22.8725356747       9.05071795335       -2.62524373205      -39.6651290848      7.04110755146       -55.0839962328      61.2191651936       -4.1884566772       -31.2681545809      -36.3628733328      30.9642675639       -55.9422028112      -40.2374549451      -25.2427633295      47.8922072121       2.59940134907       18.7643384621       -49.2752340185      -52.8289061331      21.9297669101       13.0354371693       -37.7548017904      42.6440618224       53.4973260409       -7.83104052533      
