                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctt1                     cQQ1                     cQt1                     cQt8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt171                  -2.421102056812387       1.2935686087167584       -3.2433209185217424      -0.0738392601362099      -0.31925485001181025     -2.436258142651276       -1.856718389320689       40.742550142737244       -2.7864841103321987      -65.9100367077323        2.7058266353317606       16.607096430751625       -133.00228048287627      -108.41917766275579      -130.26448087065302      119.19362123825795       0.06394175194773544      -1.588226441367964       0.11116696582235841      0.2985715995291367       0.083260773962619        0.10898446193635758      0.44906720153273394      0.3937893885135775       -0.19937719928331166     -1.2107186850109368      -0.34324057588284873     58.199938787090375       -73.33076333307024       -1.4228373360995024      0.04210676827985638      0.09160305727980456      -0.17165487611621222     0.6262536877711857       -1.7193509616796294      -0.5191545795391643      
rwgt172                  -3.5661422159857468      -0.24389245561502815     -2.3363619807935         -4.385654426275411       -0.18606420333645884     16.742668642122027       1.0178562535291036       3.044906481209651        0.7515973386619277       46.983381497740254       75.21519138111913        67.1672444932372         33.40145021670364        6.343878928784989        -1.3847360738431576      -79.32417981413771       0.8437603376810012       -1.4905723591267148      0.9146782688668837       0.3236928160010668       -0.6600047184821701      0.7459186501313049       0.6894865388845342       0.38449693872526625      -0.4751492702287458      0.4375688552263819       -0.5821556282110072      -39.8165395662228        17.04041815296995        -0.2877158446367072      1.49671833626869         1.3502799900710403       -1.172821232927812       0.26411955413470656      -1.8125923889331625      -1.468530599501759       
rwgt173                  -7.867745175493158       -2.430485115269014       1.5174854707600427       -2.6712269434126097      0.06796025119601701      -8.855073299406016       0.6158117746243672       30.357720974057813       2.7255442557669585       -137.05313893502728      -93.19907302880345       145.90366235515273       -99.96942163436222       66.01660604648174        163.1682250971068        173.18149195236543       0.1925811545690017       -1.3830192799358714      -0.39522904471905707     -0.42079275012028217     -0.80597986138236        0.47368451794854893      -0.3415294426627644      0.31177871755712194      -0.050748102540271955    -0.31477018688180425     -0.18314021283901716     112.74235423701016       44.726410109237094       1.510641218624012        0.7109356586450704       1.8015649928356363       0.16381988960050164      -0.08796696172041307     -0.7082368701372668      1.7076632852868956       
rwgt174                  6.564451681468764        -2.701383855690521       -0.38343755053405637     -2.0228840869881535      -0.31435919910805776     -17.008011503897144      -2.331608836196225       -25.1310290959147        0.6959413193102431       74.20065833481891        -63.28491688163609       -176.44099902329026      -50.47621726895369       -73.00832510057454       134.611870772084         38.20716416479843        0.8090043920691505       1.6019499253295706       0.7279058732895225       -0.507205500930646       1.4607957770162006       0.551982301342065        0.7461566543388576       -0.38798504942339895     0.8164169162866508       0.3947139321543687       0.2667931180309149       49.77776435483055        -7.2266662353861335      -2.0810229583675324      0.8712095657319019       -0.13159464815233202     0.8406316481051264       0.9191912155338207       0.03920076273689199      -1.1594724599536708      
rwgt175                  4.8634081233013955       0.04143433966036225      -2.0211121237037717      -2.309657870038084       -0.15707333350900082     11.047531448447849       -2.844157488496749       -7.5112620925801465      2.0808831685684948       -15.67995977309576       12.750167752466155       -170.2893974648753       36.08542246262755        -58.702900304484444      27.83384928643966        74.09617112266804        0.20095734405281163      -1.0440615147078027      -0.146754021543976       -0.5820827749856672      0.16766493937128968      0.2976236211180967       -0.6548528117862846      -0.21090335672476263     0.8965121648930743       -0.8412733565008625      0.5397852462858399       -37.19953933215747       -65.54571669579538       -0.18074247090171447     0.3127003609816956       0.9064359055512083       0.20060292876188712      0.7010321386694709       -1.3752833197893088      1.229286955515191        
rwgt176                  -7.7918357946730525      1.9525510426342185       0.12380929829185883      4.5996754196253695       -0.2812380819680176      18.817713027312372       1.4894832910564944       -13.27979593968745       -3.248327847038911       82.37053501835459        125.10642702018765       52.237328148870034       114.4963011221925        130.63995937688617       174.22714523319803       108.23000777067273       0.5283870000977595       -0.7501569124680192      -0.44678705041021605     -0.07878314188953373     -0.4726677024275039      -0.015711981274001197    0.13218631786441326      -0.20217834005616914     -0.9147000670614961      -2.025157878196248       -1.295017730555059       -32.28783635688748       58.57650679926134        -2.5342738130270455      -0.440452275432085       1.5920636760131246       -0.16485001291032453     -0.7218464335396745      1.6155232631518963       0.7164194896332852       
rwgt177                  6.424837393308998        -2.7436487834819903      -1.4321471694911714      -1.1656116723151548      -0.26838665281925556     11.974401438199173       2.202644180907323        -39.23287249432681       -1.3440886153743987      -43.633810647720054      -155.05077236332727      -13.250359555447403      -113.19171520902465      89.69399248928784        113.8955426326778        -37.596571180322826      0.6112640082879144       0.9541439847702597       -0.1318898248189233      0.6805753198115085       -1.4281197633152887      -0.20494913273942905     -0.7019442466304696      -0.2952943185370964      -0.19592991118426695     0.5713367712793858       1.3251301921888123       -46.29969243134032       46.054622306481676       0.8028530568491976       -0.7258995269845174      -0.12404309658025348     -0.8151864985760732      -0.03415848155175771     1.5060123816074524       1.5151189955282973       
rwgt178                  4.204971941473783        2.7986781095267927       -2.380391771939523       -0.7096538551768097      -0.2417497082461708      24.769723407787765       -1.718359910431196       38.45007026827935        2.283946958950803        59.722973401797844       21.567334253719935       149.6949401269           111.81781548994911       -37.48745093273226       158.82732832813394       104.72006458827138       0.6349230998664848       -0.12526136430258683     0.8770245301587387       -0.1456213747278453      -1.446625651029877       0.7165827884829403       0.45229710495722597      0.2926096654617871       0.8253245664271094       -2.025790746763121       0.03215289823038603      -84.13080184113548       -34.31656908300546       2.0123940668359097       0.2905841138188674       2.262947026784056        -1.212970992658514       -0.1447790618559801      -0.361176520656604       -1.6507389416959732      
rwgt179                  7.769143577258028        -2.7983984436890847      2.1906924611378416       0.8183948648628263       -0.2863865723105435      -10.602786977002495      0.007664895503275204     23.01709304689915        -3.284207990623072       78.54340542692785        158.35587064046388       60.270666125008034       -64.90823746445275       -78.6643730510891        75.21558275038714        47.00384598524775        0.0033893933588594605    0.029911652157432744     0.5293088181588106       -0.47024519190992214     -0.17168252010114005     0.6606277525609316       0.31443080241638377      -0.2074872669262986      0.00014376487842371333   -1.123604108768768       0.6474264984515323       18.62781868750507        -69.1638744631505        2.4089552727282078       0.7715818175402938       0.1248346178978581       0.6230265318878045       0.9219683765236648       -0.7196887516896078      1.341628929383142        
rwgt180                  -1.3730086082346489      -0.1732672659069574      -1.3100373617740977      4.033677302027441        0.025230084764145788     -7.548223078244714       2.6516649196623314       5.824355388331618        0.7325406685661631       72.25019655385299        -88.58662754614961       118.06646382556028       -4.399507391636348       45.48574888793652        -133.9509920206474       93.63767656335864        -0.3092072536714612      -0.9547041917000607      -0.20212866569099863     0.705985898413966        0.8636623055805523       -0.5106253675730145      0.28297496569836955      0.1416076080952241       0.6928454392160408       0.6512655131779761       -0.3642939988432905      -52.096623007379264      -11.480835947963541      2.32885482567597         0.002496336589856707     0.19393867722455083      -0.43201315946465635     -0.42303511562889473     -0.9119461781136367      1.2747781051361482       
rwgt181                  3.8542925077902552       -2.840176561369888       -1.478540672173918       -3.0362178977858987      0.33995420874264304      -23.347110163493166      1.9185167484169598       -13.428400211632468      -3.110178595740875       -19.38395565637677       3.13856324457592         -147.36257994906342      -25.191178277197366      -10.358112927293632      -134.8602323338214       -135.9226557580968       0.17335219137248847      -1.7696989818596902      -0.8554546908318179      0.7675841863765147       1.1965899444041976       -0.014688766865242009    -0.6818611231436366      0.41390577941912543      0.09072793352335129      -0.5847377281664876      0.4299084637990094       66.69755303069083        -43.46801142109122       -2.143821006281314       -0.3154379692776603      -1.8531432894186244      -0.09559053940992723     0.417918057585712        1.9652883439807551       -1.2951883675886973      
rwgt182                  0.5039551169572025       2.2841196187106716       -1.5341022481707127      -4.153692921209599       0.22686064347008017      -4.760682159276527       1.133945944525255        20.207082675871824       1.1244017966615822       -61.08716195035028       -176.05092074657037      -174.36681198236568      -97.22122079721878       106.2423705741478        -79.49967017831364       56.17232725199372        0.24445199933205197      -0.8201829236119316      -0.566698909756358       -0.7213215950355342      1.2235708021193898       -0.30100022959635997     -0.08996727084511513     -0.3315031722286188      0.09537124326468627      -1.2804789618633143      -1.2096580157094818      -85.32583306027689       -28.193301942937374      -1.1363334984775157      0.92419200007928         -1.1051042649074805      -1.2523609451916924      -0.08626174225569083     -0.5255295772453652      0.47330936528139755      
rwgt183                  2.807275598080045        3.540094788905215        0.7333943554177931       -3.842772954569331       -0.24635011671822438     -15.023931559921829      -1.6984218469352754      -3.1581191482174162      0.3056995936266427       61.7527213085373         -156.90551884952768      16.210168975404144       -0.7827156397460158      -86.39831950873325       -114.1766429884448       -27.81280231650706       0.7097472386238679       0.9863635945506828       -0.7029424657150476      -0.14055839468619757     -0.21894820777623414     0.7194806545277539       -0.1363655704993968      -0.14495283401342773     0.8796813825731795       -1.0159627748652766      0.17171725592109932      -73.25760627374042       66.24725711016278        -2.2860703191025187      -0.4959846134312209      0.8916171433136664       0.46497147879970746      -0.090323032241717       -0.23869325875627556     -0.33134515762948413     
rwgt184                  7.649009773580778        -2.095673207835876       1.755366742496927        -1.2135270842846637      -0.27977827301015934     -16.43828705787478       3.2321933208148614       23.15703313663313        2.7137896922835405       -168.72966246718997      -72.10416955226665       39.01684868152773        52.80683438626269        -19.90734570561648       39.71467496261755        0.06166257339106096      0.5467872886487064       0.018272440642790766     0.8362617361812299       -0.6536638420100338      1.0249735293854079       0.9035113582049461       0.09166233715066174      0.4729959733267304       0.39604369809838347      -0.8322097789056984      -0.5827654089531004      77.40697058136185        -7.66483916893003        1.7257942398254276       0.2739174703085834       0.151677961910337        0.38441186681355966      1.0398891832382784       -1.5646884777639887      -0.9297047910782886      
rwgt185                  2.004351176783363        0.5315112628488103       -2.9261091045207426      -0.5164548371120468      0.2558266432549533       -19.46608791192625       -0.2282523723303571      12.392817503206082       0.15580644892320095      72.14468465330137        -68.85673251294048       69.6880015673463         -32.50948321503773       164.10167569443973       -73.12612466548981       -77.7712090976967        0.8204684701837319       -1.677769912739765       0.12431731136101609      -0.06682264752858014     0.9136861686602227       -0.0741070202828662      -0.12250243605296762     -0.15303713134836094     -0.8672106057609306      0.7422904039540619       0.45740585580611137      -21.34199299756017       -39.83915003413715       2.140225764710804        -0.3245511859195569      0.36171798712647885      -0.004973364627366195    0.11282113103046365      0.9571570907262217       -0.27989761555982295     
rwgt186                  6.196649450109957        3.2213407863184207       0.8210795877183128       3.7805318215617083       -0.002239271125075215    3.2531599025142413       -2.995514411238249       29.93591878996682        -1.6703059309020412      133.20059386811226       132.70963928867616       69.28559463122303        -96.55033056320032       98.7669343271312         146.77279170181163       -150.08817879617771      -0.3137128765211413      -1.96376885963415        0.6139827852789277       0.32192302249230975      0.9132943100323734       -0.772749561406655       0.11964901627335156      0.33339485875993025      -0.8342054772965813      -1.3380784578480025      0.33682576520845364      -10.501590074190034      31.81215991581378        0.4609855832902001       -0.14698259680160275     -0.007425035976706518    -0.4623849748485048      0.514948002127267        -0.3736872793361943      -1.4879477397517793      
rwgt187                  7.846487041918186        2.5884660663162933       -0.528917415254333       2.81721201294154         0.13955399197168933      3.316837514533681        1.72008615256002         -38.70572815826522       -1.0591717119797415      -2.3703385786252795      156.58030970029034       82.67613651123878        -21.4329471050942        -64.8801376831254        -28.993921115174516      128.38196849745526       0.23598979515600393      2.0382031819272335       -0.5772179548649803      0.4866168544288174       0.8988844198706551       0.4538237600809478       0.537282544108806        -0.16333953028834575     0.30272518306515894      1.765866098663789        -0.687266538323579       31.80954841141117        -29.181351810331783      -0.24748200493034256     -1.300266934568494       2.4478853683712596       -1.2960263041939861      0.9264126255977705       -1.3701279267071484      0.01970893551486852      
rwgt188                  -6.194868558245037       1.78976650322329         2.330626406511437        3.046305046723914        0.3337777365487389       11.445353643327557       -1.865182413192704       -26.24576017986622       2.2628501001240973       167.80031752682686       114.27988882798735       -118.9055460557766       -157.40468504796272      12.844070498707879       -91.8379351761779        -68.21019227789074       -0.7714358286680358      0.541814965698574        0.3205607779091306       -0.7296293492179915      0.19676543299323646      1.0151997678572395       0.3655009181240605       -0.2579197734739464      0.9076861210513283       1.3668961611361645       -1.33649736464318        -1.7056296585987525      -7.889165155577857       0.03330417944878228      -0.5492105638939786      -2.210693064047447       -0.042513690935692905    0.19278249257617674      -1.592135627416429       0.2737824000676343       
rwgt189                  -6.827246077315217       3.295142416740082        -2.595616716832135       -2.2838384922922197      -0.20614246256782476     -8.021065577205892       -2.6498123490522363      -37.394430981319374      -2.724903499792195       -145.65977784349215      162.5419711209783        78.19151502302259        -66.34986409439313       -0.8343061240674956      -13.169358425823958      -111.88057618818127      -0.7246535810234536      -1.655204910847514       0.43432548460785103      -0.43482232820018896     -0.06402390710676009     1.0961918196726974       -0.29609810473338627     0.46675595961033456      -0.6950253764043095      1.6228794562208413       -0.9049816244025048      -112.50493711751638      -48.319100402029136      1.582748955586447        1.2545153709873536       -0.785109262464857       0.5584363345348005       -0.6343179315311129      -0.38869571764781274     -1.7013050359402428      
rwgt190                  7.14439589138501         0.32118675512838646      -0.601830023245983       -1.391500631697284       0.25149120203658115      -16.80113179059317       -0.05534610149794039     -18.585613411239507      0.9956569041342589       -64.2689350447183        135.91954254967283       21.51465112178539        -132.0446500339146       -30.733147995492516      134.5424922373375        95.17867116850954        -0.7491301626419604      -1.6207094735856176      -0.551886218459555       0.7226578191468753       -1.3036956841727663      -1.1400019091715212      -0.1120145801882041      -0.2796037068188115      -0.35672915886748646     0.14237177087738573      -0.3381791374856602      49.658193354856635       57.80357294607133        -1.048718156669557       0.15441687091737122      1.5132675507294606       0.035847874820147396     -1.074455934344678       -0.5073698901905321      0.40088866634700926      
rwgt191                  1.699003590586143        -0.07900319013301038     0.45339941321479227      -4.363173791302776       -0.15583330794952732     -1.3546858602533582      -1.1891353097056316      34.130783027301206       2.7906738774482505       -85.8803230955603        -154.44756060272863      164.17232912850199       -151.02026720855244      130.46284207837283       32.800847932521435       -90.87652472848038       -0.459564322132748       0.6452123003110213       0.728048546449771        0.37071093918240683      -1.1659434120084025      0.2841374234368923       -0.33069141418241543     -0.0681809032641506      0.0823440568478282       -1.6757516723211605      -0.6261682788086572      -77.99157086421904       -56.29753897698146       1.3245651672924983       -1.3088079145189564      2.2776348326525793       1.2638275057745678       0.5920180288716013       0.7978463066564592       -0.17612824827498397     
rwgt192                  -6.5692510293659865      2.672145045858599        -3.4770567620185897      2.9112995180689314       0.07405905262788615      -27.144912702172068      2.0503951453452602       -6.653332382059858       1.4058149327628668       141.0697486568153        -175.3938608582941       -34.34545324483409       -118.71737486416107      -128.56818503749287      -72.11732268777233       -105.24528010413351      0.8169757505221451       0.9737428034454676       0.078073144542399        -0.095614526405705       -0.9954579405966841      -0.9159334876748426      -0.051208849779051935    0.23682989267834476      -0.3113067917514001      -1.0220601423844908      1.065453155055841        -103.45350470574043      27.517223374869914       0.9392090455048043       -0.4139241191363514      0.8458648597257152       0.24939527800819872      -1.1633146568608197      0.9612292397934299       0.2042238526840321       
rwgt193                  -3.7473189457909903      -2.5333140551935456      -0.6486820476047601      -4.210214487773323       0.03180073766904068      -7.170047657576816       -2.1812284896493805      14.266449935566442       2.838839947934917        -63.10714766456945       -38.28335000799038       56.174941793692454       -175.42819385890718      81.23201814229981        -89.9236215943084        32.3156776760207         -0.17145366446778565     -0.6108992332498462      0.8440606648832418       -0.2212173934732412      0.6883397480282667       -0.2279361926437019      -0.04030488382760311     0.18263811880616054      -0.8160302669225481      -2.062833016834146       1.272051438978118        49.878234768376686       -21.346523426455718      -0.011110265240445116    1.1171112804813903       -1.062573457302562       -0.6781221851588408      0.411098659694781        0.4331219279687133       -0.03080307179528008     
rwgt194                  -2.592732482095424       -2.3450901826458073      2.0185820771976304       -4.002626232952614       0.099012488201149        -21.340538202236843      3.2597529014274995       13.741398992948575       0.31183759755335716      -98.62535696713633       -112.7088040183913       -148.05040637690576      -49.20920216593632       22.370941425489207       9.993066404576126        -34.7318914530654        0.604140723271704        -1.5289094249770454      0.777594850459824        0.11083089188930695      0.37962884784995343      0.7733480030926838       0.603041928724285        -0.15705302271082822     -0.0946438851443242      -1.6114100939040117      -1.3105242755042996      65.86654152171901        61.693914202963086       0.1738812589918064       -0.6290885239605536      1.9783307830674306       0.5769863609591941       0.9694067757761005       -1.6424652932807473      1.5405650084429703       
rwgt195                  4.446642980592207        2.896613891237884        -3.3040801717614783      0.07759525465211592      -0.2866979743832573      -2.921354716095827       -1.1799030103658539      -8.704418155472027       -0.5428098369901666      -44.350964118391914      -110.88024225765491      -86.73828346181966       -67.65381076429199       -55.82094130437147       158.66994889893903       43.43422210890904        -0.6358628057717917      -1.0417203115391824      0.1632730777692566       0.38490158796716156      -0.2066675307708381      0.8806911145763894       -0.5253312199254597      -0.4531131150769657      0.520311856755397        -2.0745943673868243      -1.0107206376351472      -44.91078036131505       -67.55974055520453       -0.3422489132562663      -0.07514917719122294     -2.268512797752949       0.0646018126318153       -0.9250569116826347      1.4222641023754408       1.07104361204154         
rwgt196                  3.7148837599202373       -1.0302693865127464      -0.5605667065430269      -2.412943513306505       -0.20039049792661617     -0.5976528447401463      -0.1880225684005632      5.545223425066858        2.2670946499937767       -151.49570974619098      -166.59987419704032      -125.26938083910213      -96.0850908147272        0.307975841810304        80.70043242950874        -16.027021849959254      0.45663647647295313      -1.039521837841734       0.49189825320976954      0.17725195192793797      -1.4343814492240214      -0.41835088782607777     -0.7198007546244869      -0.06210431052843496     -0.1401000112266677      1.3577261444586508       -0.19965192269745713     -90.89226282052607       29.55346968759234        -0.5151284831358178      1.522074062206071        1.5858722982779772       -1.3492995923113795      0.373694524514006        0.8744605046119776       1.2391004294433814       
rwgt197                  -0.8567360076801167      1.2552177488345757       0.051435495446049195     3.2395488341840775       -0.2748112299102766      20.313011439442164       2.1908517898044604       -27.65546994546434       0.41717155011195306      10.459430232490888       129.12358924452502       -34.15909720448573       176.77527771992652       165.48559683352926       -25.781806887270506      -125.81960812216647      -0.6111934069194735      -0.6857540660078041      0.080545618927222        -0.21151756205173677     0.10226824245887212      -0.2729379298585637      -0.3991996069412692      0.390970824604432        0.089666315795357        -1.2078050301267012      0.37631783058917434      -18.269580878639218      11.11364806079861        0.9466132779596586       0.8378471931982474       -0.5344530298889576      1.0441361111827467       -0.7561237608544276      0.3480656530757007       0.3607360060227802       
rwgt198                  0.5566157654853043       1.685624878738822        0.7715497985267059       -3.195448657553678       0.03535293255401806      1.7895957768994997       1.2863710127219257       -39.77841988974997       -2.3407414783889164      161.65548287191564       28.553424732766416       -42.70861578564413       155.97241415509234       -166.53325299684354      106.59355199766298       16.98888424850847        -0.6157269625804496      1.564715458154688        -0.5087591789355738      0.3118297024103467       -0.5741988116149415      -1.166452317828493       -0.7092515828306838      -0.3800323151070255      -0.7849740196522822      -1.1847086651902328      -0.5220206733878463      -97.99983595523742       38.50282091351694        0.10541247166303558      -0.6512056710934936      1.7333033007196899       0.3175742927229652       -0.6181436864510346      -1.4615621371841039      1.813328620469087        
rwgt199                  2.5514272020558195       3.1950074479648505       3.2325531870070514       2.8633540287150065       0.24024745231316202      -26.126326057940215      -1.599353052372971       -3.2233477716503742      -0.9249209360935948      77.8720062887968         -20.095329204245388      134.6408999518896        77.81736796189904        163.92807091262267       -93.20501396422331       -132.33916363693731      -0.5966155093980905      -0.7561111629831767      0.893000589291993        -0.5617601146971453      0.19953749813675237      -1.139110451030756       -0.7088561261664134      -0.2912826111470936      0.7710365708918172       0.5987231478402966       0.5473036297387437       -32.33341046537082       53.434971666288675       2.2276862753557705       -1.283111307381577       -0.44897628700791437     1.1608141595484531       1.1102841985909087       0.633781494684682        1.1680950011887883       
rwgt200                  -6.476609243283244       -0.6132557782166042      -0.912416747703281       3.7440743314983527       0.2556774176180112       -2.9297877719701297      -2.2750808010737655      5.87917356679435         -1.4381412528600217      -3.8955441221067417      -155.04953247782112      -157.6552015248743       58.57572312086049        23.302401170758202       110.73530742506841       136.8663528010788        0.5501337558420085       0.08516198401296782      0.8532620111684435       0.2275460214161531       1.2493587671201813       0.8257221938508574       -0.058079458041733534    -0.21908280027494298     0.10790649276266695      -0.9839443483074197      -1.3243329714324257      -39.26273187481375       30.962730361770355       0.18788548857017462      0.25670493755058144      0.7639917094299671       -0.9590222071553907      0.6298899038465442       1.186348837736706        -1.1431604672737792      
rwgt201                  2.2767252455550775       1.0992017095092779       -3.145751774562096       -1.592418390438679       0.2892156453995751       -18.575187109540458      2.4519767131512786       -3.6975830106631804      -2.16926135909417        -60.834690944323526      27.11737197378065        -94.35820582055345       -109.68464932476317      69.96399347684434        46.88220495070152        53.52318487394456        -0.35164290340953774     -0.5593194664361956      0.6145746621104546       0.48768518295625074      1.1219883006911806       1.2176547013469166       0.3966261804699107       0.1568089430345071       0.651580586842784        -0.7151755863919416      -0.943572875486328       59.09377382839098        -48.11497713268568       -2.08095259961514        -0.7608772179579253      0.5197039146437472       0.23380755634003236      -0.8094444884907588      -0.9954770643425492      -1.780188486587119       
rwgt202                  -0.6456515720615412      0.7556228340980526       -0.43197912871070665     2.831659818954173        -0.24239878885703653     -3.623208734758471       3.4962321021714358       30.067018844396046       -1.0714754926813637      87.8517154668358         0.3572087082250732       -33.844208217191635      118.94154419693729       -159.92174445032853      51.03120394439071        -124.19666571135669      0.016030684739554157     1.9704225889959588       -0.5599023367104539      -0.46747232744873846     0.24966092821580266      -0.28570238176195184     -0.6493386024827941      -0.05981580420332011     0.39143417913566037      -0.19499724028362664     -0.9654094847520454      37.78384998792991        10.067912133593836       -1.5973089150261102      -0.712598415059275       -0.2894251332421218      0.21597857201023674      0.6826861343580528       -0.7465425103379082      0.6478366313245099       
rwgt203                  2.984786097165374        -0.5662742233473463      -2.519099249990508       -3.87499958828702        -0.10980330495016033     -4.0002790124686065      -2.0407906591618126      6.019123268567135        1.8576803406568199       -123.92619578823074      94.04235983945892        -61.77298723475167       92.56213563248679        178.7804986245797        69.93647474839369        68.90860288274473        -0.22595097729328484     -0.3407658253073329      0.7500955401869271       -0.3317000072211604      -0.5822865845871346      0.27173705674789517      0.5636227240250085       0.4695573419369611       0.4130710618468183       -0.24985158867951096     0.08448919588257842      -3.587816003722736       68.71913885599791        0.39297507145187494      1.1678638680280697       0.8859662317578167       -0.4079096426694401      0.41309498697395464      -0.35424167589236255     0.7342901236226989       
rwgt204                  -2.2012486014381274      0.7332405222272689       -0.33221279875428644     1.8517396099543255       -0.23677870765799341     -28.084794243650876      3.4994092450126413       8.079684285843115        -0.5498010728845175      127.7792760019965        -140.29669295668032      -78.49965070565304       17.941601564791597       -109.88370720353988      1.414547405644953        37.77666593099701        0.028487396123127118     0.9991638296617831       0.47858259253529734      -0.19557501119279586     -0.6277799495522421      0.7740923353047791       0.6890698657249199       0.23921124953926642      0.11015387817388889      -0.4937369781156269      -0.8464011341620133      14.031970156902858       -39.51699922160227       2.5389833597271316       -1.3712026538797621      0.6010962845224381       -0.8466912244108324      -0.7487810163793281      2.071733383513961        -0.7976832055745324      
rwgt205                  -3.4706076064716127      -1.0311334802387915      -1.0718566907874303      1.16266067222778         0.2090599045235627       25.44776166036764        2.9572302088134714       -39.016857744822474      -1.898673249070775       64.02847649959014        -50.71515586148746       166.68304437829823       -70.61813026791489       -148.71591210746152      -27.851224891562538      165.16860749127142       0.12860269851925388      0.3129132666746153       -0.6287400190858046      0.6635962489160281       0.2376391563216731       1.1040174962908433       0.4520187717595199       -0.08892723626840959     0.26517445849502996      -0.9059463210622765      0.9727865020245441       -60.91148927038874       -52.03386338986593       1.0541695276214011       1.4427704100980148       -0.5365201139795963      -1.3445105651799354      -0.8289717557257449      0.3981225643953228       1.126163339546339        
rwgt206                  -5.8125202625385155      0.6340847252767885       -0.11684425507865326     2.0030990061541756       0.3015163582906015       12.043781568672337       -2.3522755808134876      -21.763073982431738      0.047373981192605275     -45.173382850715626      81.79007007838004        -101.31109925827448      -67.4335383081202        176.5528062068534        95.70054478683761        75.0189822694318         0.9490005753191393       -0.4474803590386607      0.8361219156953363       0.6107597199434847       -0.4569181204331876      0.7170776512863881       0.1798995498375392       -0.18745860690210114     0.8965408763757423       0.6722175581224046       1.112336402184581        101.28976349299539       66.27973747004778        0.3864027754834778       -1.4203808419433535      1.9488596911511098       0.7272937403135542       -0.49934853181727756     -2.148256125605608       0.43553518864256846      
rwgt207                  -3.8249942311921865      -1.599919658395963       2.9393199632538223       2.3406680424845066       -0.03615118090330155     -7.770511605640014       2.1938736922644795       24.690332974452204       -3.3241197703669734      102.17151443575506       -72.32933417545453       138.56549534198223       171.13513108045095       -94.02620270194134       45.575641430467755       -25.3945636836753        0.44030249987051984      -1.7637976894770637      0.19091899865550177      -0.03620852206814018     -0.15182821099379895     0.8263388537246459       -0.43452271685484256     0.4507738000974185       0.24356370769233404      1.2896943716945453       0.8192323720937231       110.75929530819921       33.02082120100356        -1.7797514851210217      -0.7304946144878794      -1.6737263057115943      1.3217770295580322       0.48988130844393285      -0.7402081147740507      0.09109053365240394      
rwgt208                  -7.1878306026400045      2.6449015335263955       -0.9864487828095667      2.1408146385656472       -0.30442539518130474     25.998214188536537       0.9941337228945075       -7.904734797946453       1.2870953685725675       47.421086014105924       -130.23833402893928      53.82433444078595        -158.55536858657715      81.57008775946917        85.88291758397202        -34.61468164597392       -0.29660016013261636     -2.072182193208721       0.35263288877120447      -0.3830754606620619      0.6613557665026912       1.0475085556472812       0.19267148918197052      -0.031745102696538074    0.41502995112261365      -0.95049156440671        0.5525897256798351       85.55299138958732        6.459265027360061        1.2948010377216392       -0.8659942069275456      1.550021847072594        -1.1907362782151028      -0.5241757492086792      -1.3494360131319543      -1.720083155917763       
rwgt209                  0.9747533095969736       0.6395441467508949       -2.651598456717241       -2.144730212064847       -0.282514972587153       -25.067791439482782      -1.6066770805144173      41.695327251491065       -1.9536568718802954      -141.20024343412643      28.284693278863074       125.4040540195628        104.47137575814918       -8.269939836571353       73.71458417873174        175.1488525867872        0.1658639449596202       -0.8225820002527808      -0.14736655574125512     0.47410461882198596      -1.3886918450307555      0.9909400540575568       -0.08919162405963366     0.2457415537189983       0.7830766324117802       -1.7171870653600485      1.1674897878248143       32.379410020510065       37.74334363471357        1.6417160639325035       0.5491546396510103       1.3393516734432653       -0.03738805213311314     -0.06293472422224311     0.2389443905368207       -0.4177910427896945      
rwgt210                  -1.4989031139434763      2.3046504980318767       1.1752560579988294       0.3223751662743686       -0.0425087735036494      -6.163843968269241       1.2198467079521897       36.30765484701473        -1.4222895795739974      -67.18852130762178       169.68471025811778       152.75141692481856       95.12095985969898        90.48390709463723        52.54969091088253        157.14118099929925       0.4672414138225842       0.03316410137652248      0.6081342955989928       0.5056537833390389       -0.011041174694711886    -0.22396059049876205     0.08227236050061504      0.36362864747115164      0.1619760368910521       1.7651091072525018       -0.3529068339957179      92.28130398643647        -34.29470435061507       1.3779332852324604       1.1136448084816684       0.699649515825155        1.1282846917968283       0.24485177195114138      -0.7394830180180194      -1.3598546283360395      
rwgt211                  -6.999469378759489       -3.3137253832635967      2.085372244139133        3.732253994549656        -0.027446181033813855    8.168235837395905        -3.331661953436261       -26.433053947055328      2.7013667995160886       117.58738796036539       33.663248809242106       -9.275603219320061       -147.3360374102618       107.53352840429585       72.35452807216419        114.90585354733594       0.8160298355491493       1.9808538305343326       -0.49912473558431103     -0.2971510365037982      0.6722624354834752       0.06596671040393542      -0.34710820659905495     0.18309284311308216      0.778122371038896        1.348831102348357        -1.0353972667005604      19.390613652543337       -44.77479245060354       2.222336736206869        0.7241058369173368       1.6837674185750573       1.28751554979322         0.4799503646113965       -0.6521182869730533      -1.5211291234989912      
