                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt124                  -1.43930646558           14.9115128143            0.892636231578           1.32218703248            0.00765833462148         -10.0988023815           0.209707532613           1.40342493056            20.3952552724            -143.930897354           8.59630391146            12.5842675317            -19.1852666786           4.72252710533            73.4848854829            -59.0208191734           0.42475637284            -0.437528726017          -0.500256248058          1.08586634979            -0.614911384748          1.55859632656            107.665643315            21.0901195011            -169.219159226           -98.5575808168           74.5216511777            -76.0658090328           -6.00574626865           147.173938145            101.476234786            149.799813586            
rwgt125                  0.387603741188           -4.26254738572           -0.759668588527          0.456099368101           0.00766480701134         9.01200634395            -9.95750184543           -12.85508118             -21.3974457535           -97.5448247503           -11.353898686            -105.425768558           -59.521497498            -140.331205096           -91.1918149846           67.8289835371            -1.0020260116            -0.510379742529          -0.588901545689          0.068647858989           -0.256372586923          -1.36791901868           102.615031225            -98.6657284963           -42.068445193            -11.2240494743           -127.48881446            168.716230118            -59.5793932849           88.7229860642            63.682925004             -128.107653396           
rwgt126                  -0.999822638191          7.91429248137            -1.17654698691           -1.63817217181           -0.0798168412424         -10.2023300603           0.0323740328113          11.7121464562            -5.59545740445           -61.4819035179           119.001823765            -56.6452143512           -18.1327162755           151.73010432             156.72862821             91.955498387             1.00996584851            -1.98831789052           -0.0436565035923         1.18387842536            0.374321457217           -0.372392130915          168.369557501            65.858132706             -32.1093847804           -31.6558947255           172.369616694            177.201434528            145.728738858            -179.943719841           137.875252681            28.6950272119            
rwgt127                  -1.11300213672           -18.7022391917           0.836053514867           -2.13901999193           0.108405902252           8.12245364044            8.18125256819            -23.6261092382           17.5629212531            16.5530096681            128.395293101            92.6580695333            -82.2240925414           42.8766130228            -57.1240937841           -170.934013304           -1.16291267623           -0.733914714499          -0.985295638285          0.546146206225           -0.192790372197          1.54690465318            5.34250752561            21.430695945             114.391606141            162.072099712            -105.591823347           -99.4974867331           -141.938787145           -78.5461409871           173.029537614            51.7721564961            
rwgt128                  0.939004194297           11.4652764322            1.6793654828             -0.35547894597           0.113835854933           -8.91509248024           6.94746484958            6.22731028873            10.2464533045            -11.6489550525           21.5279638215            107.778696271            11.3511532224            97.559623843             51.0430042792            -114.909343356           0.945265906525           -2.30029118883           0.225150404749           0.472737059811           -1.03764302864           1.03923999561            -69.4225159173           -179.200669791           8.36744490308            60.7374010066            -170.37865861            -103.931593222           -154.486362391           -51.9274435982           19.9566954258            -25.4817899389           
rwgt129                  -0.59315656262           7.72899743175            0.604281395588           1.97969518508            -0.0329900655407         10.0771367523            -2.85852555964           23.3207081604            2.19649549351            173.882304598            112.560331224            -28.3765672781           -113.012533105           62.9862499084            48.7797054396            136.481642615            0.984831917162           -0.35465494787           0.159854132296           0.875700231262           -0.767035953803          -0.182622899809          -29.073859004            -34.5916101414           75.2166975365            136.284426913            144.278254691            -155.969122239           -176.990607358           -33.1236252759           -124.096887682           -77.0260284065           
rwgt130                  0.788773844327           -1.30799098772           -1.06859437507           0.881009195849           -0.0142377532512         12.8387825773            6.71801328698            20.8546114989            -9.33164711022           -169.989836424           121.937094334            -71.3507430155           -175.006929026           -133.350273358           119.062411861            68.7862345974            -0.646405223196          0.0626640292953          -0.591412365956          1.02824250746            1.2413785525             0.174830191425           150.573612951            93.8438497876            121.478143352            99.5015750466            -5.26064816133           -15.4611271581           -62.3608448868           99.5319313161            -43.476878999            -106.105967277           
rwgt131                  1.04539210159            -8.08448454912           1.25456967051            -1.53368585408           0.0767459757459          8.99056082447            -4.66661420643           5.93392651578            8.72873701179            -7.44842099465           -170.793506005           34.2113629775            118.73272557             -28.9509749477           17.9315604543            -43.1573143539           0.220659131772           1.24977289861            0.430267349396           0.667597139405           -0.277613963677          1.47846573026            -144.525833278           -47.6841987383           -125.050023573           84.1786231614            -142.373992256           -53.9496314609           -43.1933140603           -11.5321263446           86.4983704259            15.2898626631            
rwgt132                  0.0361639673766          11.0941442644            0.418099105544           -1.09700649253           0.124494779887           -11.1013767489           -8.51605660245           12.0547414603            -1.58375566892           72.3960664892            -92.4990112536           -159.458177963           15.6918270385            117.077880369            120.003243054            -48.8730981809           -0.166573939099          -0.344468049875          0.465802160935           0.673812942256           1.09916610415            0.156433726801           43.4230140164            29.291457869             89.1193001884            -124.108078412           -166.374881383           -59.2958276045           146.019354227            -72.7231420535           -106.009696289           152.799851288            
rwgt133                  -0.761521348732          -19.9970063365           1.02072024729            -0.153835472406          -0.141452843707          2.088233714              -5.97772426555           29.3082933778            -10.3767745481           -55.2214617283           -177.630299028           -134.331508569           -135.639548678           50.9390318154            39.4605465875            126.230904546            -1.17554855145           -0.955009767592          0.54345358694            -0.339960626654          -1.16909126625           -1.31033025756           -51.5556588503           -120.985663312           63.0565860087            -178.383897718           71.2145444608            109.1482796              -104.241433675           67.6506478712            -146.848941558           16.5082770781            
rwgt134                  1.38403365869            -17.7693282257           1.37866317451            -2.06889985287           -0.150215512672          1.06724216467            -6.46932949898           -4.78439820259           -18.5746177985           -164.27554182            -5.00556440121           -47.5057154687           -115.380440939           18.6187026976            -157.348564795           -129.556536896           -0.780594011879          1.5796555167             -1.22256384873           0.43220137106            0.292652358936           1.20842114715            -141.046188418           115.305732411            130.201380807            48.7811059216            36.6163952742            -78.3168332983           16.2093518664            169.410818938            -46.3112274698           76.4189495481            
rwgt135                  0.572296725348           4.61826887107            -1.62911925578           0.485920594149           -0.0752839612672         10.1473835669            3.2258607365             -8.15485218691           4.21451541173            87.943410505             67.5732581339            36.5255958083            4.91606043545            78.9631205252            -149.315919906           172.285448274            0.786706480149           1.65808961248            1.01732366916            -1.04957587669           1.49389614098            1.62307229329            -172.723488575           -49.0168948489           -77.2677323106           -77.4386418477           -172.885325802           -73.8978980398           33.0146620786            75.3117012068            166.482464118            61.2453265677            
rwgt136                  1.38710259047            -2.56319282666           -0.81520940126           -2.09539501756           -0.0761842651872         -12.5211740277           8.36380281216            -0.914800988441          -10.0809676188           -169.442624502           -143.2724029             121.876128732            -137.125617887           -49.3795736524           -92.2764418574           -53.6505770952           0.951988180631           -1.07609643415           -0.246047821912          1.10748609229            1.38687631508            0.913755162369           4.22477082312            -11.3975658656           62.5070499136            102.280621226            174.75443366             -108.84117553            95.9976756992            -45.1248540599           -28.5339318944           -25.0399320354           
rwgt137                  -0.864664231174          8.43574949699            -0.034451040855          1.40085413491            0.0595317444856          7.30686100009            -0.262309164606          20.6902522607            -6.23288953943           -78.2027416083           160.785822636            -139.1642362             30.6277050128            -8.56250900609           -100.309400671           157.44833657             0.844514249003           -2.34969017272           -1.20092315125           -1.02365428177           -0.64196404719           0.934085889947           9.78639279194            -97.0066827493           -40.9469157673           151.503156831            85.5790597064            21.0591651085            108.461897768            -41.6021623074           67.962864614             79.538074325             
rwgt138                  0.319739799238           10.7593061018            -0.269515521966          0.178631664197           0.088110582242           -5.61233127123           -7.14939307568           7.68576786069            -16.9775946505           -79.7242089509           149.010033378            174.65350874             -93.0487675968           95.8669293245            -73.3167270994           -139.764822852           -1.13510577919           -2.75938215397           -0.997760936638          0.60182009955            1.24341583721            1.16580072554            -28.9943351466           -98.7197737176           -130.161735262           -96.7702728588           12.9760447692            -166.166949496           -78.245981141            -119.373931718           -90.2762677049           -169.301999714           
rwgt139                  1.22670855362            9.95058291688            1.27455200657            -1.17652421807           0.0422478289185          7.68019233962            -5.12630789558           -27.3664758642           3.13155794617            -110.207559279           165.159392517            24.1338214702            -83.0452467036           91.5204250174            -131.167989784           131.475321582            -1.16195494238           0.27838764286            0.418088466888           1.10960983393            -0.84503178449           1.30508292029            -162.896553783           -66.973863829            168.111303255            -110.034558679           132.419176611            -139.247718899           135.282317153            17.3192579412            146.910380391            55.8968919529            
rwgt140                  0.573131091853           -10.247838879            -0.81483191693           -0.709526838833          0.116813875831           -6.02177192416           -6.24030559588           -27.9064440263           -17.1646671892           -144.512652263           -90.5764513076           -104.574769756           -27.6713906453           -85.7038263468           104.594689561            140.883605484            1.13392309341            1.87052581994            1.2025122072             -1.07798495191           1.19552017459            -0.584486093575          122.904518486            22.2166212615            76.8736990728            62.678218352             15.6466512081            -115.148524593           -154.711755175           -119.754875169           21.5900152613            136.078156503            
rwgt141                  -1.40084087692           8.34443706421            -1.01320704021           -0.239016972322          0.00896373546341         6.85352016124            -8.13961514833           -9.14157778016           -9.44925259268           -61.7675912414           103.989727664            153.200125107            -85.5633534954           152.871497833            -25.2072517614           -153.320963795           -0.584835003153          1.59033815399            -1.29038357685           0.592730005725           -1.40326868291           1.44742318495            93.0752509829            -40.5230485359           -172.564786141           -156.792999066           126.71729381             -174.573664393           -54.5865376832           -71.9486515649           159.740878675            150.03207476             
rwgt142                  -0.410652756723          -4.82910381216           0.292586979627           -0.422677693046          0.0957204136816          10.7379263127            6.56617726508            -25.0786068662           -19.3713327857           31.086330675             -92.4005905773           -144.696818083           -92.0940437207           -56.775697933            163.681959538            -66.8489227532           0.523277356702           -2.21992629488           -1.2326492799            1.00551991238            -0.00760376965391        0.285667308002           -36.8674486913           -107.708632227           22.5615141574            139.107986991            144.867498334            -157.009124033           108.494402653            -41.7746600859           113.309859975            44.1287282038            
rwgt143                  -1.40324887007           1.6638940907             -1.24771878753           2.02790188512            -0.00128211883421        2.40040071817            -5.65030715691           -16.3375536052           19.0748560859            -104.867488909           -168.522346145           132.407429062            -114.031484457           -126.441835181           165.223859541            -157.027961954           -0.646303153058          1.87017233058            -0.869204166195          -0.453098703599          1.31358730034            0.623109132249           54.8601663359            -7.30056285073           -148.44919842            19.9070800486            -150.422264163           -131.446759897           173.93846871             -130.336312575           142.197154462            95.0745310337            
rwgt144                  -0.747984504746          1.02962026011            1.69808361275            2.01788362475            -0.141144344689          -7.3164178465            8.12729645506            -18.9258411656           -18.8715541417           87.6748033986            142.642103676            -137.456441699           -15.1989733971           -83.8460266723           1.36505052057            73.2949624843            0.408421142028           1.4676552126             0.619034273655           0.127190573986           0.841490207594           1.37630060396            -29.4505608322           -161.11796971            136.890418662            22.8295059375            -49.7602080279           155.472273672            118.998619374            -165.6822127             137.64768533             -90.3011049236           
rwgt145                  -1.01534218364           -12.1649557422           0.287734816888           1.96255412845            -0.156581272336          -7.96264768668           -5.28031676299           9.20847373718            -17.4212221703           132.736892403            -38.6068716652           -16.9421289102           -93.9479869428           118.705731346            24.8757670996            109.03925409             0.673194368726           -0.548349270969          -1.2711955527            0.273086963106           0.675731850168           0.492985429167           130.224054326            -165.055998825           29.7033475629            13.7557270463            -26.6470403636           45.744759308             -177.89507775            -72.4989536413           104.444218663            26.0363602733            
rwgt146                  0.826173972705           -1.54180113566           -0.58196821625           1.6927030285             0.0900790719979          7.82811322747            2.13431418779            -14.8503596043           8.32827313675            -23.5047321798           -108.458373124           -0.286521576954          173.480433736            57.4370823462            -37.6140410837           119.326490376            0.475458293446           0.576365308888           0.255639618075           1.10924842485            -0.341831512023          -1.50994047176           -74.6472698215           38.2638084119            -33.5656510155           149.643629247            -53.722627332            -69.3852146073           -141.971223433           -116.331466317           107.00007299             82.258475609             
rwgt147                  1.26514937468            -3.74544440593           1.40639415019            -0.801338119417          -0.122508966657          -9.85366637737           -3.5988321474            -23.8938643072           -8.90043339887           -39.3843240141           -20.200617924            -87.8004971154           -172.781465363           11.6233788252            90.1161957508            -11.3232862571           -1.16382800412           -0.319244310424          -0.583088291996          0.0898937234269          1.61775005351            -0.0171409798034         -47.553755147            -54.3598269737           -36.3210732749           105.94372877             -136.627308146           54.2783452005            -105.694900765           -40.1155215359           51.7325247254            -53.6674545714           
rwgt148                  -1.22818642062           -1.31334775677           -0.511484458435          -0.75689840399           0.0896653981384          7.10751676419            0.353784312124           -11.2658094779           17.6147988805            153.862927316            28.3596361836            -122.466402488           42.7904194168            112.670298339            146.296205271            -173.375740691           -0.42502797612           -1.81459534257           -0.860301046926          0.138355181733           0.325768827917           0.858128792372           36.9730623517            -35.1049701449           -27.6282162371           120.171974393            -81.2356930247           105.483153238            57.7368693114            -15.1690000775           2.74876958393            -172.120595695           
rwgt149                  -1.04526131527           3.29539414121            1.43047382691            -2.09175547033           -0.0148110997397         -10.4809658642           4.47182747433            -26.6058082955           5.16442017044            -37.2277746586           -130.004195177           -75.2625510118           45.1115280554            81.4180560428            -3.33948864471           -141.826144722           0.17980941519            -0.0992924308978         1.10267400576            1.1720706716             0.188067747021           -0.293446220207          162.590313879            26.9337717371            77.3132973079            26.9723451529            51.7040216094            -106.901255464           -105.996408697           -49.8433148127           139.97870694             143.649923157            
rwgt150                  1.39316017158            -16.9183210995           -0.74535680063           -1.95357467019           0.141921833561           10.6557535709            0.424457890976           20.6708969639            18.642817104             34.9253314721            -79.6677586594           -107.988469542           10.0392600417            11.4444874731            176.204859357            -47.6114842144           -0.584068791064          1.51450481686            0.193194178883           0.751119211532           1.19171324163            1.41543698133            -88.3283969197           83.0777671893            -59.6926800297           12.1561907945            12.2452271673            -110.718461869           54.9607595388            -112.033000544           158.781022082            -157.660102809           
rwgt151                  0.743017171045           -13.6761730203           1.53301682924            0.507032326103           0.0378682712663          6.19835626982            -10.1666284869           -4.53080330412           -9.89082283512           105.234840862            -164.10655178            -8.10684991284           85.9090465851            -131.511395457           -138.558795583           139.051912354            -1.05749550012           -2.52058632254           1.12439466755            -0.250344565352          -0.042107987621          0.546803418296           27.3137142628            118.890875877            -127.837539708           -107.225987902           -146.494330937           -46.0119817352           -92.6710032077           108.642596662            63.3145373311            -167.157918927           
rwgt152                  -1.07382928775           -14.4693342611           1.07284510949            -1.26235418408           0.0131151096215          9.53796380785            -5.59442475461           -13.1056431454           -23.03489699             130.334145794            146.657070784            -177.242547596           109.961352793            81.5832790057            -103.945157444           88.865537045             0.443555714045           1.78772229865            -1.09717859327           -0.260117119718          0.491890443393           -0.0112373458732         -38.1746626832           -26.9993113003           -61.5447914539           162.497941099            -60.7208277077           -78.1818073428           -143.869433437           -69.4163945292           -68.7633599441           33.7768024874            
rwgt153                  -0.853357101817          4.4419295758             -0.54068737924           1.14729910485            0.156669692802           -11.5202836852           -6.65190856633           -1.54763357636           20.935800839             8.45201725933            157.113232774            -84.6275616921           170.463890195            137.215583525            -175.243245218           115.755009147            -0.265294637945          2.16267488729            -0.566556425702          0.25189668897            -0.490401878376          -0.795222058535          127.574905644            -41.087243204            -50.7979798654           -38.6858883804           21.2443457209            146.95636093             -101.575420717           -146.098853535           -5.75714808737           8.03158885564            
rwgt154                  -0.220545524789          11.6082784252            0.0376819778921          -1.41049033832           -0.123117564384          11.306711898             -1.38571161227           15.9219091926            -7.95006146874           -102.527089614           -4.03712326479           15.717255386             -114.295265534           -130.350705967           120.018053514            -36.5935245221           0.164480045167           1.32050153824            -1.00867181073           0.556827963865           1.14827800807            -0.520061339227          90.9882797594            35.0453072132            -134.937583298           85.6380731021            -91.3322692555           -61.328393677            175.83333625             -65.069742634            -13.1609983961           88.8250990325            
rwgt155                  1.14092806366            -10.0607598336           0.520690297315           1.18948308106            0.00326703720611         2.75464920873            -1.4653000875            22.4733278272            -18.0852494477           -73.9790866352           -97.6277167775           -23.195119439            9.59133206534            -179.395959901           -97.63382793             176.623598001            -0.0509476824728         -0.551073434235          0.0828633849342          0.314461524004           -1.52502838621           1.60837687281            52.0942955628            -115.684760462           -38.1767370921           -157.598773924           -42.3641529109           83.8907540121            30.5861040823            9.62043666802            53.4280109864            -117.693858323           
rwgt156                  -0.454159334696          2.31847147558            -0.00610798864358        1.17047121579            0.00352204453944         -7.17929214968           1.67396683789            -4.71174276629           18.2312881121            -65.9355925564           17.0560062469            102.209403785            32.7205777531            -142.262842703           -172.057518799           -3.56935274586           0.878976808637           2.22430673527            0.0029814899061          0.774903706702           0.154580173564           1.07367193003            -141.846615103           157.313316623            -126.972117735           127.133491892            54.3582242793            97.2864523323            92.3751880535            18.6860457202            167.655845268            18.490316546             
rwgt157                  1.00249451369            -17.8974815116           -0.772354777302          -1.56508618769           0.0854265778686          -4.70746850987           -0.244922950819          -8.36909171888           -2.27511068159           -15.851997241            66.7445088362            40.8581438738            145.012571459            -33.5352666799           170.193769173            123.782408677            -0.406770423102          -0.876221108727          0.395142537849           0.409897471418           0.376595086889           -0.643223043358          99.3062909299            -67.3393299615           83.6867173294            144.007360618            -15.2412432098           4.81073467719            -60.2489965314           32.0991581994            84.9811817122            48.774034902             
rwgt158                  -1.15408415              -3.92700104833           1.11664420182            1.11507596921            0.146739486536           -10.6227597295           -0.883758978089          22.9506049344            8.85776068031            -63.2481735828           27.9594242619            67.3761359433            -83.6136624911           45.5708647871            156.742492836            31.6661205708            -0.484186683237          2.76835474363            1.22419318832            0.375944303677           0.990033070546           1.43377258684            -96.8305519106           163.837431092            29.2941498229            -22.5303607688           -32.0305236347           -171.618904744           -160.107736589           -172.322618494           116.824486019            -119.153759718           
rwgt159                  -1.13220060256           20.0391489927            -0.310473384002          -1.98036121046           -0.0217615249759         10.3998726491            -1.91443858117           14.140782929             1.52955634109            17.7594790089            108.315611134            167.573295683            176.084830682            -100.646416611           -97.9892312871           48.3825837989            -0.81391857402           -0.236398472147          0.15981139506            -1.22882674842           -0.107087769415          0.349364924788           -103.460441987           -157.261168928           -114.203345675           -22.1396682722           160.356779636            -176.98153925            171.87726445             71.2088882915            -173.952340079           -25.5567718449           
rwgt160                  -0.841921896191          16.9321104054            -1.76101713758           0.738896664466           -0.120365128171          4.91221616551            2.60604320658            10.4939944874            -4.10950598591           14.8869656959            -130.77695238            -55.556285099            101.00929263             -17.7575325496           144.832432819            96.8788056534            0.869006743577           1.92818634245            -0.555722426849          -0.0228221356839         -1.36068553819           -0.395424096422          -5.30445536198           -144.990916486           136.393116641            138.482487014            -89.6957673734           -12.4539289614           -25.2046959837           -12.908934452            -40.3375024598           -79.8522030397           
rwgt161                  -0.186542933835          -0.218542637632          -0.134411836114          0.713279223381           0.0678687944449          -9.66777911767           -3.26462251762           -27.4194721724           11.4821030848            -134.548188395           -129.083830359           -48.1554147936           39.0869247082            -133.086299253           75.1178380723            87.6238642995            -0.343107616873          -0.932414218976          0.585059311727           1.17769740961            0.483703804892           -1.25252713094           -123.292619389           -44.1713755287           26.9832511132            102.423971378            51.5426415953            -72.6001467654           144.328943837            177.27686174             7.23203232497            10.3320563013            
rwgt162                  -1.06783530701           14.5116960495            -0.84627359754           -1.85353548538           0.107913703586           -12.4035005217           -10.147828437            24.4088464376            -12.6303164281           -117.310552447           -141.853877273           146.833686479            -63.8446104287           -53.6745937039           -34.9775111222           -61.8131072625           0.482761215185           2.31562687692            -1.25362312944           -0.888277697695          -0.167907465322          -0.937551215075          -133.340424532           124.722749316            155.448711494            -101.282316903           66.3584071395            -175.890764998           29.8261054858            -118.60184603            138.345777192            124.112607856            
rwgt163                  1.38247812444            2.46920652225            0.457787662874           0.267073242737           0.0478939615196          1.19275462085            -6.47052096828           12.0458534895            15.553949718             -142.941952437           162.008039669            138.997423108            55.8840600392            -149.914907792           -0.252974684348          96.827638441             0.334258916771           -0.502005103874          0.965691311735           0.0868647255438          -1.47242391156           -1.61218739117           -72.5440294242           -89.5916304343           -168.974204314           -136.311686735           -54.353952179            -75.3649730328           -105.28840628            -139.848468417           -176.824843619           154.595894051            
rwgt164                  -0.446528758458          -1.51877041628           0.0342608734258          1.37996411233            0.0516061050497          0.507203797228           -2.72858466202           18.1794174975            -3.54008767669           -18.5469991566           -32.4588599137           62.0506517744            -51.9853616704           -37.5347782038           44.5465391819            170.097965469            -0.514190490672          -1.54626781912           -0.051676017501          0.789945601742           1.55419516721            1.04890083649            8.67007793299            114.446292816            -50.9870718949           8.34050711882            -91.8857356046           108.662478647            -120.863792844           28.6255057334            63.0566942665            -104.205919812           
rwgt165                  1.31999773627            11.4108986301            0.718713636927           0.0288321842298          0.0807278975982          -0.250135976839          -3.83723661865           -23.9764230854           9.50124113267            -42.6861768802           -30.5673488654           105.637954037            -88.5193031769           -78.8959421457           -9.7094410795            98.2463983872            -0.778970891881          0.698009280529           -0.669693913323          -0.254202066224          1.49063394852            -0.439579311789          -10.3612922731           83.5617889599            -166.588618766           -22.6880456706           112.197736602            169.747322151            131.91643024             -93.6320917901           22.2304390999            140.807667615            
rwgt166                  -1.09176737163           -19.7729957908           -1.61757676901           0.28382635701            -0.0510060555689         -11.4285686884           -6.83326668576           -4.39234655474           0.805617936194           -34.311554806            -116.202339685           -125.860993497           154.166544044            150.405829656            94.9982484148            179.825370568            -0.573830108561          -1.56803754971           -0.22931541937           -0.766279706005          -1.39327456826           -0.686003432447          -146.793960847           125.443293735            55.8542091359            8.27321554525            -118.502138739           5.53341973628            -77.5987054207           43.6988485848            115.364434757            -29.0708175506           
rwgt167                  -0.295712925287          -6.91405387635           -1.01932377355           2.06991880592            0.0356972872793          7.37344250014            9.85296905768            11.1992274215            -4.17635357833           153.062988109            50.8138771643            -23.0608823375           50.702260603             89.5646438828            -97.2832708734           -169.634578538           1.09641221613            -0.556838060223          -0.263524555713          0.138714659101           -1.1666829612            0.599073089756           -138.185286716           -33.4846182156           -167.178467167           102.363004788            65.4755748153            101.864215142            -107.230269592           115.220134004            -64.5004318368           58.5283844675            
rwgt168                  0.970646511844           6.49768065036            -0.509563281141          0.329279848332           -0.105805602821          -2.41337619331           3.26748186716            12.0836344503            -3.05809158549           -17.1102079838           -58.9831135366           -44.2015670179           -103.75421196            -83.0650972687           -111.519695203           150.111155485            -1.03166991828           0.532228571949           0.428498164474           -0.0880618693043         -1.56282700247           1.04661254037            84.0905442661            -84.9238626287           84.7227361479            3.34376084182            3.87663294885            141.561108587            -27.031009088            167.981487007            -135.635785714           -72.8470902051           
rwgt169                  -0.505299039184          -11.5374049813           1.2944391272             2.23848644757            0.110000023017           11.1166610477            -10.0620877159           23.859016493             -7.04085962736           178.689314747            72.4381063081            146.210078576            37.2278439606            -147.727648503           75.0323380746            159.635548273            0.892472122607           2.37660651149            0.7977589279             -0.463808252062          0.829716875608           0.0376573075919          -159.947997421           -111.467822146           68.906240435             5.8450732579             -18.6333854163           64.0885585287            100.402379091            -148.894258815           -105.275402183           -173.105042576           
rwgt170                  0.656978718375           3.69543477519            0.45651536895            -0.641928749937          0.133731484193           -8.99805760852           4.50627716159            1.233029557              11.3554489571            122.253030631            76.0954592142            -38.4801164194           167.317993238            14.1875508971            178.834463319            167.873872072            -0.857606660062          -1.39490731744           0.967400403696           -1.01534988831           0.434023775822           -1.31527398846           142.770888331            122.811264266            -164.551157445           -8.33618545323           -90.3526696482           128.854532186            66.5761727039            89.7726980202            -74.4032357284           138.032160713            
rwgt171                  0.435936206776           -14.5177479191           0.547901415121           -2.0467352088            0.148217067212           8.50048111167            -7.57302255853           27.032781486             2.98517663629            -108.343646731           127.557868921            -22.0220902312           71.2170595309            -52.3072458801           -178.948274431           -107.416689595           1.0002477881             -0.637925317271          -0.907244717913          0.21501573793            0.33247855529            -0.599204279422          52.1456173069            -55.1615511031           168.828475798            -100.673796198           -57.7649504183           18.6220288152            -145.133548013           140.7550467              -96.4669139637           72.7099432863            
rwgt172                  -1.08544076075           18.6424769925            0.622954752965           -1.08575946834           -0.0767112812083         10.7054931567            -8.51586958972           -22.1159584934           -8.02081366714           -76.9706356219           131.54283383             142.783878533            -148.949512071           -85.6600336715           54.098022115             -139.62757656            -0.346865522025          2.51192303251            0.994363590487           0.48704558602            0.104108443478           0.327990906916           -165.110638842           121.989622335            -174.964259807           -128.496421069           31.9668005088            -59.9934335777           4.15462469648            -47.6517173511           21.5082066277            139.328064922            
rwgt173                  1.355912044              -8.30308301831           0.783922392297           1.21688077548            0.0595010490794          -8.12591541332           6.26014162857            5.51727005089            -22.1414564741           -134.015710674           -151.176482899           -49.1644206903           76.9622958331            56.9744228347            -35.3597464692           -110.400695533           0.984847081407           1.83611469747            -0.0760731041723         1.19448603785            1.03457850832            -0.610484158048          -26.6061613778           -28.9949055052           -120.617204149           153.668982358            -25.8464640368           -12.8356782964           136.9483618              -179.132166389           -5.51375937629           51.7410325835            
rwgt174                  1.40360598226            -0.734926014147          0.497148847638           0.722513238517           -0.0945001325882         -12.8749901741           -7.17627544629           25.7040946821            5.06027137021            -157.848930917           128.608908721            127.632220341            151.651473995            57.4059050158            81.2237160568            154.985967144            0.904715131546           1.17516023056            0.0258898376032          -1.18480816107           -1.54503750097           1.66393018416            -144.304360516           0.0488284106127          109.711819209            125.627485725            99.3432025403            -142.639027753           158.890778006            38.1754065134            149.317954993            121.071673977            
rwgt175                  -0.929211723617          2.57436798758            0.418516389154           2.09593590252            0.037374481125           -5.08781222746           -4.06763331859           25.3993483559            17.3747070482            -57.6381904051           -179.72905916            122.609347182            137.494262325            -11.5902423841           155.575942707            -7.7695058479            0.681551791239           -1.35621867091           -0.406447457854          -0.26239151044           -0.137992680145          -1.40270902198           100.954930455            27.0222094707            -62.0520090999           -16.1556416764           -82.1119864477           150.649263115            -47.371792697            -162.161831754           83.8388289744            -151.548002615           
rwgt176                  -0.190744311034          13.430365644             1.47860157429            -0.015578262546          -0.0794927773249         3.90631321582            8.31904025666            25.2087771766            3.93856027798            144.07721501             146.104919256            27.6131884142            -168.551883201           109.215320632            161.341915178            161.958175872            -1.10729231564           1.2079104787             -0.531756793145          0.252029086429           -0.179554687412          1.23790602488            44.0762252518            -53.6034725949           24.0658077518            178.471342017            165.904644094            -18.8097560344           169.051708576            -106.022312989           -81.7297733698           -18.0128652058           
rwgt177                  -0.692013262635          17.0590077203            -1.51490419181           0.297935433894           0.000758534361025        -1.19116727585           -0.269274483701          -3.23551223831           -6.31549803551           136.963618183            -12.5920299595           155.56254713             -99.1004040673           168.298209855            154.795613489            130.788044912            0.463481826384           2.34016811894            -0.929964355172          0.666807288677           0.527077328452           1.64586502035            -121.054803058           -50.5566466626           -131.636760236           73.7275328684            126.124307699            168.140551553            120.3465906              -8.02174535448           98.2033043241            -77.8453888186           
rwgt178                  0.411618357939           17.9757265176            1.32082273299            1.60720322859            -0.0444007206751         -2.11863666971           3.68887496544            -11.399490744            20.3390301462            123.122396082            178.66802795             58.1125300845            44.4207187248            -173.038106552           72.9612623473            75.7168296589            -0.293668642337          -0.0791605427884         0.0907793960404          -0.450770435521          1.53519721278            -1.20300035874           -9.28084330632           105.271068478            -57.1001285993           34.9796721772            -70.2403171021           -124.87521866            -114.485912157           -6.60138009057           27.8840340307            160.547403377            
