               ctW             ctp             cpQM            ctei            ctli            cQei            ctZ             cQlMi           cQl3i           ctG             ctlTi           cbW             cpQ3            cptb            cpt             ctlSi           
rwgt144         -4.744868       54.412167       19.375352       3.774997        11.658681       8.545767        -3.611775       1.583837        -9.832168       -2.658104       4.48387         -42.791793      -20.956836      -100.355063     -16.11203       -24.079031      
rwgt145         -1.362955       59.51406        17.319937       -19.096525      21.258766       -18.080909      -4.563456       -20.118566      9.133302        0.3507          23.095761       49.043908       29.005883       -35.524885      -14.603083      -4.822904       
rwgt146         4.953006        67.165127       6.791455        -22.042438      5.889439        -24.366583      4.623424        22.048955       11.688577       0.850467        8.945216        -5.648934       32.991146       41.390198       -27.48841       3.593033        
rwgt147         7.256449        -13.928487      36.677933       -15.02695       -1.062203       -24.344683      -2.326197       -20.727624      -6.828344       1.119345        15.835269       -10.726736      10.776266       81.627551       -44.233494      -4.270738       
rwgt148         6.077105        -23.527018      -10.079439      17.125046       24.416687       -13.26981       -2.794693       8.005612        -8.583465       -1.222227       -18.4211        -22.72079       -53.071089      116.340257      11.514076       -16.873731      
rwgt149         5.071192        -21.316094      -11.800919      24.713296       10.870041       6.761749        4.062393        -23.282385      -17.797609      -0.764244       17.658867       44.759142       18.126964       15.688778       4.873353        -4.316514       
rwgt150         -6.496409       13.029831       -10.587131      9.278296        -16.083943      -22.808872      -4.726819       -10.997482      6.35891         -1.696411       -2.430428       -3.916057       3.97837         -18.364502      -13.112447      -21.837652      
rwgt151         -1.402516       -18.787102      32.259462       20.792004       21.256074       -16.295632      4.13089         5.878254        -9.1321         -2.270555       -23.936469      -31.500225      9.363884        44.153548       -26.676029      17.343821       
rwgt152         -7.593343       27.68586        1.80053         -15.245699      24.317842       1.527244        4.463077        -17.745675      -19.926525      1.25704         -0.410156       24.517653       52.758372       50.883034       -12.450226      -21.568582      
rwgt153         -8.146243       -24.306455      1.435999        13.020882       -17.717213      5.930251        4.769142        21.250685       1.548625        -0.277353       11.922222       -30.341162      0.609848        -98.406232      -19.634805      20.360757       
rwgt154         2.51402         59.793579       21.289257       -2.555871       19.144361       -6.639567       5.988436        1.946773        10.91624        0.465939        0.952501        48.243626       -39.711635      -41.237131      -39.716991      -24.197103      
rwgt155         7.140011        45.72011        -14.252437      -11.158756      3.008929        -5.564603       -2.49378        -11.734619      3.443824        0.537028        20.258387       25.948281       19.940135       30.087293       -10.729061      24.631056       
rwgt156         -6.580202       73.806927       28.824849       7.402091        -0.596016       -12.418768      -2.268896       5.759342        0.363185        2.62695         -7.85306        24.483532       48.117662       24.699495       28.71339        -22.213238      
rwgt157         0.102047        -43.881638      37.671177       -7.311563       6.291993        -9.351506       -6.452715       -15.183501      24.59987        -1.541291       -16.824632      15.610805       -18.827584      -41.495699      -7.371558       -22.45609       
rwgt158         4.30554         -37.671797      0.304463        2.491182        7.255891        24.314666       5.166726        10.880494       9.095708        -2.952265       18.219791       -34.968578      -56.407342      64.432209       -38.228285      4.524034        
rwgt159         -2.990587       62.058748       -5.912947       0.360519        4.558308        -8.717126       0.196995        -0.062753       18.93278        0.491694        -11.147781      2.817594        -28.321051      97.073597       -44.957671      20.918985       
rwgt160         -6.397965       15.710466       18.320007       -21.858068      -4.786105       -21.323063      1.098323        22.641488       15.455478       0.122164        -8.040739       29.672884       -15.525127      -117.124578     -35.824623      -22.891199      
rwgt161         -3.545723       -29.712174      33.43193        -21.443833      -11.352291      -23.816917      -0.891132       23.992021       6.883745        -1.630211       -0.011331       -33.866511      52.927265       -63.457568      -31.232261      -23.987433      
rwgt162         -0.013404       -1.647558       -0.991292       12.290904       -11.649773      23.003981       -5.240192       -18.276771      6.525925        2.264667        24.431926       -14.383142      -30.608684      -138.058941     -26.831572      4.254497        
rwgt163         -7.119547       16.603059       47.032162       15.942228       -18.680244      -11.648309      4.710752        11.459545       15.657631       -2.192287       4.450439        2.077535        -42.854786      132.770841      -38.524383      -9.801913       
rwgt164         -1.074983       -1.708713       -16.166805      -20.482475      -13.479176      13.188269       1.743251        17.686962       10.068992       2.549824        18.919686       -11.469831      10.35786        115.996611      -26.516414      6.676587        
rwgt165         -0.615116       0.019982        6.560962        -6.802245       24.15159        -20.380215      0.305338        -16.678366      21.182277       1.030974        -12.664171      -4.832302       -47.895758      73.36045        -17.915012      9.894446        
rwgt166         -9.238475       -30.771866      17.1355         10.122794       -9.889086       -12.971158      -5.656652       -12.249522      20.944762       -3.772018       -6.323238       16.905349       -10.947192      86.383916       -25.057562      10.689631       
rwgt167         1.86954         78.906712       -8.698493       -8.257329       1.371608        -3.255367       6.073215        -8.41723        -15.675192      2.024994        -22.557393      34.771004       -34.014416      -23.09898       10.36394        -21.55202       
rwgt168         3.729617        33.522392       29.128644       13.023478       16.234629       18.987558       4.771648        -8.677551       6.322707        -0.802778       -16.039502      11.363006       31.9682         -27.1256        4.255048        16.160017       
rwgt169         5.97831         34.820473       49.814611       14.940135       14.779055       11.084961       2.849472        16.190981       -11.650366      -3.423864       -5.870018       50.540632       -18.752943      46.419679       -24.034098      -5.289719       
rwgt170         -5.796674       10.522277       27.490859       -24.625957      1.657616        -3.627904       -5.875547       -0.019227       -5.939949       -3.791246       12.074452       31.919883       28.0867         -42.68804       10.213043       12.365256       
rwgt171         5.508276        -40.316738      25.605962       24.822186       3.399534        -21.762254      -2.930366       17.061032       1.595207        1.358777        1.724549        -19.431142      11.903735       -60.511208      26.795793       -13.707869      
rwgt172         4.761346        -5.481766       33.323328       2.541851        -3.187024       -2.773005       5.036635        -15.773954      -23.36793       -1.043744       22.560344       -32.628108      -40.781094      7.378407        -37.764741      -20.139543      
rwgt173         -4.009345       54.269103       -2.445868       24.433744       7.791044        -2.472321       -6.644379       8.689683        -15.73161       -2.033191       15.686574       1.916176        45.294488       3.51969         -11.352034      -22.129356      
rwgt174         8.079272        -15.873077      -9.428987       -22.389189      3.676611        3.302011        -3.706352       8.014654        -20.778116      -0.025489       -19.454007      -32.476424      -53.016285      70.680815       -3.734281       -3.93148        
rwgt175         1.111665        50.074421       50.701373       -20.163909      19.048191       4.138015        -6.660344       -3.335837       -10.993072      -3.658337       9.188546        -43.962023      34.700445       -104.296525     30.585167       -18.716809      
rwgt176         8.185824        -37.391894      9.949524        11.413931       -7.888673       17.480733       -4.698082       21.2761         23.539487       -3.165049       17.067211       34.641286       -21.502968      -85.532741      18.098053       10.292693       
rwgt177         3.88153         6.938671        -6.511306       14.89497        11.371518       11.2246         0.922156        1.322132        -17.827561      0.562785        -24.94113       -8.552337       35.767379       110.038003      28.224848       4.530684        
rwgt178         -0.527587       55.381288       21.843445       -3.313789       12.979715       -22.232024      6.226069        12.755986       19.422729       -1.062479       -23.725905      -15.990441      25.164023       93.03648        25.619937       -18.671407      
rwgt179         3.246421        -5.396417       3.03388         -16.147781      -0.546406       22.132527       3.789121        -15.460866      -20.160279      -1.890338       -11.445198      -32.01325       30.863202       124.746903      13.504442       10.176281       
rwgt180         -1.5151         -42.74881       42.331285       7.059981        9.870354        6.240723        2.409539        -4.570864       20.820619       -0.675155       -18.123968      -13.446678      -54.862139      -124.169136     -2.007567       18.375549       
rwgt181         -2.40482        22.20427        9.989036        -17.762331      -9.089464       -24.081449      -3.212466       13.071098       8.086066        2.140724        -19.55978       33.330072       50.25712        87.817457       -20.641835      22.797636       
rwgt182         8.480936        -19.347251      52.591922       -19.714481      -22.073435      22.470996       -5.214358       -17.846018      -24.47763       0.740364        21.866857       32.02174        19.567777       -89.738092      29.91193        17.005816       
rwgt183         0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             0.0             
